盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,1.2,0.9,2.1,0,0,0,2.1,40.4,5.2
2016,2017,2017/06/14,2017/08/17,39.05,,,2017/09/20,2.1,0,2.1,0,0,0,2.1,40.4,5.2
2015,2016,2016/06/29,2016/08/17,42.45,,,2016/09/20,2.1,0,2.1,0,0,0,2.1,43,4.88
2014,2015,2015/06/24,2015/08/17,43.25,,,2015/09/22,2.2,0,2.2,0,0,0,2.2,48.1,4.58
2013,2014,2014/06/24,2014/08/14,57.8,,,2014/09/25,2,0,2,0,0,0,2,58.2,3.43
2012,2013,2013/06/25,2013/08/15,69.9,,,,2.7,0,2.7,0,0,0,2.7,71.5,3.77
2011,2012,2012/06/27,2012/08/09,70.5,,,,2.3,0,2.3,0,0,0,2.3,73.2,3.14
2010,2011,2011/06/22,2011/08/11,89.8,,,,2.2,0,2.2,0,0,0,2.2,88.6,2.48
2009,2010,2010/06/17,2010/08/12,94.3,,,,1.4,0,1.4,0,0,0,1.4,101.5,1.38
2008,2009,2009/06/16,2009/08/13,95.6,,,,1.8,0,1.8,0,0,0,1.8,91.3,1.97
2007,2008,2008/06/13,2008/07/10,111,,,,3.4,0,3.4,0,0,0,3.4,98.1,3.47
2006,2007,2007/06/13,2007/07/19,75,,,,3,0,3,0,0,0,3,67.7,4.43
2005,2006,2006/06/14,2006/08/16,52.1,,,,2.2,0,2.2,0,0,0,2.2,50.8,4.33
2004,2005,2005/06/24,2005/08/17,40.8,,,,1.7,0,1.7,0,0,0,1.7,37.6,4.52
2003,2004,2004/06/25,2004/08/17,24.5,,,,1,0,1,0,0,0,1,29.3,3.41
2002,2003,2003/06/23,2003/07/18,18.1,,,,1,0,1,0,0,0,1,18.5,5.39
2001,2002,2002/06/21,2001/10/17,14.3,,,,0.3,0,0.3,0,0,0,0.3,18.1,1.66
2000,2001,2001/06/26,,,,,,0,0,0,0,0,0,0,14.7,0
1999,2000,2000/05/16,,,2000/08/02,,,0.7,0,0.7,0,4,4,4.7,29.4,15.96
1998,1999,1999/11/10,,,,,,0,0,0,0,0,0,0,48.9,0
1997,1998,,,,,,,0,0,0,0,0,0,0,64.9,0
1996,1997,,,,,,,0,0,0,0,0,0,0,,
1995,1996,,,,,,,0,0,0,1,6.5,7.5,7.5,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
