盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/06,22.1,,,2018/08/03(即將發放),1.5,0,1.5,0,0,0,1.5,23.4,6.42
2016,2017,2017/06/14,2017/07/12,22.15,,,2017/08/08,1.2,0,1.2,0,0,0,1.2,22.8,5.25
2015,2016,2016/06/23,2016/08/31,18.5,2016/08/31,18.5,2016/09/27,0.7,0,0.7,0.5,0,0.5,1.2,18.4,6.52
2014,2015,2015/06/10,2015/07/30,15.35,2015/07/30,15.35,2015/08/28,0.5,0,0.5,0.5,0,0.5,1,18.4,5.42
2013,2014,2014/06/17,2014/08/05,18.65,2014/08/05,18.65,2014/09/02,0.25,0,0.25,0.75,0,0.75,1,20.1,4.99
2012,2013,2013/06/18,2013/07/17,16.85,2013/07/17,16.85,,0.5,0,0.5,0.5,0,0.5,1,17.6,5.68
2011,2012,2012/06/12,2012/07/11,18.3,2012/07/11,18.3,,1,0,1,0.5,0,0.5,1.5,19.2,7.8
2010,2011,2011/06/22,2011/07/25,21.45,2011/07/25,21.45,,0.75,0,0.75,0.5,0,0.5,1.25,22.3,5.62
2009,2010,2010/06/15,2010/07/27,22.55,2010/07/27,22.55,,0.5,0,0.5,0.5,0,0.5,1,23.8,4.21
2008,2009,2009/06/10,2009/07/09,14.9,,,,1,0,1,0,0,0,1,16.5,6.05
2007,2008,2008/06/13,2008/07/17,18.3,2008/07/17,18.3,,1.5,0,1.5,0.5,0,0.5,2,20.5,9.78
2006,2007,2007/06/13,2007/07/23,36.75,2007/07/23,36.75,,2,0,2,0.5,0,0.5,2.5,30.3,8.25
2005,2006,2006/06/15,2006/07/04,15.65,,,,1.5,0,1.5,0,0,0,1.5,16.9,8.85
2004,2005,2005/06/14,2005/07/14,16.3,,,,1.5,0,1.5,0,0,0,1.5,16.4,9.16
2003,2004,2004/06/15,2004/07/20,16.8,2004/07/20,16.8,,1.01,0,1.01,0,0.51,0.51,1.52,20,7.6
2002,2003,2003/06/16,2003/07/04,17.4,,,,1,0,1,0,0,0,1,18.2,5.5
2001,2002,2002/05/06,2002/07/03,,2002/07/03,,,0.75,0,0.75,0.25,0.5,0.75,1.5,20.3,7.39
2000,2001,2001/05/07,2001/06/21,26.5,2001/06/21,26.5,,1,0,1,0.3,0.7,1,2,23.6,8.48
1999,2000,2000/05/06,2000/06/20,,2000/06/20,,,0.5,0,0.5,0.5,1,1.5,2,27.8,7.19
1998,1999,,,,,,,0,0,0,1.15,0.85,2,2,29.8,6.71
1997,1998,1998/05/02,,,1998/06/03,,,0,0,0,0,2,2,2,,
1996,1997,,,,,,,0,0,0,2,0,2,2,,
1992,1993,,,,,,,0,0,0,1.88,1.88,3.75,3.75,,
