盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,,,2018/08/23(即將除權),,,0,0,0,0.5,0,0.5,0.5,11.8,4.24
2016,2017,2017/06/13,,,2017/07/17,10.4,,0,0,0,0.5,0,0.5,0.5,10.6,4.72
2015,2016,2016/06/16,,,,,,0,0,0,0,0,0,0,10.8,0
2014,2015,2015/06/30,,,2015/08/05,11.8,,0,0,0,1,0,1,1,14.3,7.01
2013,2014,2014/06/27,,,2014/08/04,20.9,,0,0,0,3,0,3,3,22.8,13.16
2012,2013,2013/06/20,,,2013/08/05,23.35,,0,0,0,1,0,1,1,23.7,4.23
2011,2012,2012/06/15,,,2012/08/01,21.25,,0,0,0,2,0,2,2,24.5,8.16
2010,2011,2011/06/22,,,2011/08/09,35.55,,0,0,0,1.5,0,1.5,1.5,35.2,4.26
2009,2010,2010/06/15,,,2010/08/18,30.95,,0,0,0,1,0,1,1,33.2,3.01
2008,2009,2009/06/19,,,2009/08/10,32.35,,0,0,0,1,0,1,1,30.8,3.24
2007,2008,2008/06/13,2008/09/05,25.4,2008/09/05,25.4,,2,0,2,2,0,2,4,53.8,7.44
2006,2007,2007/06/13,,,2007/08/10,76.7,,0,0,0,5,0,5,5,66.4,7.53
2005,2006,2006/06/21,,,2006/08/03,40.2,,0,0,0,4.08,0,4.08,4.08,42.5,9.6
2004,2005,2005/05/10,,,2005/08/10,29.05,,0,0,0,6.25,0,6.25,6.25,35.8,17.48
2003,2004,2004/06/10,,,,,,0,0,0,0,0,0,0,29.3,0
2002,2003,2003/06/17,,,,,,0,0,0,0,0,0,0,16.6,0
2001,2002,2002/06/27,,,,,,0,0,0,0,0,0,0,17.4,0
2000,2001,2001/06/05,,,2001/10/24,11.65,,0,0,0,0.7,0,0.7,0.7,12.1,5.79
1999,2000,2000/06/30,,,2000/08/25,,,0,0,0,0.5,0,0.5,0.5,,
1998,1999,,,,,,,0,0,0,1,0,1,1,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
