盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,1.8,0,1.8,1,0,1,2.8,37.9,7.38
2016,2017,2017/06/26,2017/08/25,26.25,2017/08/25,26.25,2017/09/22,1.6,0,1.6,0.5,0,0.5,2.1,28,7.51
2015,2016,2016/06/22,2016/08/29,20.5,2016/08/29,20.5,2016/09/30,1.2,0,1.2,0.25,0,0.25,1.45,20.7,7
2014,2015,2015/06/25,2015/08/25,17.5,2015/08/25,17.5,2015/09/23,1.4,0,1.4,0.4,0,0.4,1.8,20.3,8.85
2013,2014,2014/06/26,2014/08/07,19.9,,,2014/09/03,1,0,1,0,0,0,1,20,4.99
2012,2013,2013/06/25,2013/08/02,18.9,,,,1,0,1,0,0,0,1,19.3,5.17
2011,2012,2012/06/22,2012/07/31,18.05,,,,1,0,1,0,0,0,1,18.7,5.34
2010,2011,2011/06/15,2011/08/02,22.6,2011/08/02,22.6,,1.2,0,1.2,0.3,0,0.3,1.5,20.3,7.38
2009,2010,2010/06/09,2010/06/29,16,,,,0.8,0,0.8,0,0,0,0.8,18.7,4.28
2008,2009,2009/06/03,2009/08/07,14.9,2009/08/07,14.9,,0.25,0,0.25,0.35,0,0.35,0.6,14.3,4.19
2007,2008,2008/06/13,2008/08/11,14.1,2008/08/11,14.1,,0.7,0,0.7,0.5,0,0.5,1.2,17.1,7.01
2006,2007,2007/06/14,2007/08/09,18,2007/08/09,18,,0.6,0,0.6,0.4,0,0.4,1,17.9,5.59
2005,2006,2006/06/15,2006/08/11,13.65,2006/08/11,13.65,,0.6,0,0.6,0.2,0,0.2,0.8,14.3,5.58
2004,2005,2005/05/24,2005/06/14,11.15,,,,0.6,0,0.6,0,0,0,0.6,11.4,5.25
2003,2004,2004/05/27,2004/06/24,9.8,,,,0.5,0,0.5,0,0,0,0.5,11.3,4.44
2002,2003,2003/05/22,2003/08/14,8.25,,,,0.2,0,0.2,0,0,0,0.2,8.76,2.28
2001,2002,2002/05/28,2002/08/14,,,,,0.2,0,0.2,0,0,0,0.2,8.33,2.4
2000,2001,2001/05/22,2001/07/19,4.41,2001/07/19,4.41,,0.2,0,0.2,0.2,0,0.2,0.4,6.9,5.8
1999,2000,2000/05/19,2000/07/04,12.35,2000/07/04,12.35,,0.2,0,0.2,0.45,0,0.45,0.65,14.4,4.51
1998,1999,1999/06/02,1999/07/31,,1999/07/31,,,0.2,0,0.2,0,0.3,0.3,0.5,15.9,3.14
1997,1998,1998/06/02,1998/08/11,20.9,1998/08/11,19.7,,0.1,0,0.1,0.6,0,0.6,0.7,22.5,3.11
1996,1997,1997/05/28,1997/07/25,25.7,1997/07/25,24.47,,0.2,0,0.2,0.1,0.4,0.5,0.7,28.3,2.48
1995,1996,,,,,,,0.3,0,0.3,0,0.8,0.8,1.1,28.2,3.9
1994,1995,1995/06/09,,,,,,0,0,0,1.4,0.6,2,2,33.7,5.94
1993,1994,1994/06/17,,,1994/08/23,62,,0,0,0,0,0.6,0.6,0.6,45.2,1.33
1992,1993,1993/06/08,1993/07/03,25,1993/08/24,24.07,,0.2,0,0.2,0,0.3,0.3,0.5,27.9,1.79
1991,1992,,,,,,,0.3,0,0.3,0.5,0.4,0.9,1.2,33.3,3.6
1990,1991,1991/06/07,1991/06/28,43.3,1991/08/16,40.5,,0.5,0,0.5,0.5,1,1.5,2,34.8,5.75
1989,1990,1990/05/24,1990/04/23,98,1990/08/30,22.5,,0.2,0,0.2,0.7,0.1,0.8,1,,
1988,1989,,,,,,,0.2,0,0.2,0.8,0.15,0.95,1.15,,
1987,1988,,,,,,,0.2,0,0.2,1.5,0.5,2,2.2,,
1986,1987,,,,,,,0.7,0,0.7,0,0.3,0.3,1,,
1985,1986,,,,,,,0.2,0,0.2,0,0.6,0.6,0.8,,
1984,1985,,,,,,,0.5,0,0.5,0,0.2,0.2,0.7,,
1983,1984,,,,,,,0.2,0,0.2,0,0,0,0.2,,
