盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/16,16.7,,,2018/08/08(即將發放),0.5,0,0.5,0,0,0,0.5,17.7,2.83
2016,2017,2017/06/22,2017/08/30,20,,,2017/09/20,0.4,0,0.4,0,0,0,0.4,18.1,2.21
2015,2016,2016/06/29,2016/07/18,16.75,,,2016/08/10,1.2,0,1.2,0,0,0,1.2,17,7.05
2014,2015,2015/06/12,2015/07/14,24.05,,,2015/08/14,2,0,2,0,0,0,2,26.8,7.47
2013,2014,2014/06/18,2014/09/02,19,,,2014/09/24,0.8,0,0.8,0,0,0,0.8,18.2,4.39
2012,2013,2013/06/14,2013/07/08,15,,,,0.27,0.53,0.8,0,0,0,0.8,16.1,4.96
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,15.4,0
2010,2011,2011/06/24,2011/08/09,15.5,2011/08/09,15.5,,1.06,0,1.06,0.5,0,0.5,1.56,18.7,8.35
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,19.8,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,15.7,0
2007,2008,2008/06/18,2008/07/04,21.4,2008/08/14,17.25,,2.2,0,2.2,0.5,0,0.5,2.7,21.1,12.78
2006,2007,2007/06/27,2007/07/27,25.55,,,,1.09,0,1.09,0,0,0,1.09,24.7,4.43
2005,2006,2006/06/23,2006/07/20,20,2006/08/24,17.8,,2,0,2,1,0,1,3,20.1,14.92
2004,2005,2005/06/23,2005/08/12,29.7,2005/08/30,27.25,,2.49,0,2.49,0.95,0.05,1,3.49,28.8,12.14
2003,2004,2004/06/24,2004/08/11,27.6,2004/08/11,27.6,,2,0,2,0.5,0,0.5,2.5,31,8.07
2002,2003,2003/06/26,2003/08/11,29.4,2003/08/11,29.4,,1,0,1,1.48,0,1.48,2.48,30.6,8.1
2001,2002,2002/06/29,2002/07/24,23.1,,,,0.4,0,0.4,0,0,0,0.4,20.7,1.93
2000,2001,2001/05/29,2001/06/19,14.8,2001/07/12,14.85,,1.09,0,1.09,0,0.16,0.16,1.25,15.1,8.29
1999,2000,2000/05/24,2000/07/07,25.3,2000/07/07,21.1,,0.5,0,0.5,0.81,1.19,2,2.5,23.2,10.78
1998,1999,1999/05/06,1999/06/16,,1999/06/16,,,1,0,1,1.5,0.5,2,3,36.3,8.26
1997,1998,1998/05/13,,,1998/06/23,37.2,,0,0,0,1.5,1,2.5,2.5,44.7,5.6
1996,1997,1997/05/07,,,1997/06/20,,,0,0,0,4.5,0,4.5,4.5,64.2,7.01
1995,1996,1996/05/13,1996/06/15,,1996/06/15,,,2,0,2,2.5,0,2.5,4.5,69.6,6.46
1994,1995,,,,,,,2,0,2,0,0,0,2,,
1993,1994,,,,,,,1,0,1,2,0,2,3,,
1992,1993,,,,,,,0,0,0,2.75,0.7,3.45,3.45,,
