盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/06/28,23.55,,,2018/07/26(即將發放),1.5,0,1.5,0,0,0,1.5,24.8,6.06
2016,2017,2017/06/13,2017/06/29,24.65,,,2017/07/27,1.5,0,1.5,0,0,0,1.5,25.6,5.87
2015,2016,2016/06/13,2016/06/29,23.4,,,2016/07/27,1.5,0,1.5,0,0,0,1.5,23.7,6.34
2014,2015,2015/06/15,2015/07/02,24.9,,,2015/07/29,1.8,0,1.8,0,0,0,1.8,23.9,7.54
2013,2014,2014/06/17,2014/07/03,28.3,,,,2,0,2,0,0,0,2,28.1,7.12
2012,2013,2013/06/13,2013/07/02,27.1,,,,1.3,0,1.3,0,0,0,1.3,26,4.99
2011,2012,2012/06/15,2012/07/03,18.6,,,,1,0,1,0,0,0,1,20.4,4.91
2010,2011,2011/06/15,2011/06/30,22.9,,,,1.25,0,1.25,0,0,0,1.25,22.7,5.51
2009,2010,2010/06/17,2010/07/02,16.3,,,,1,0,1,0,0,0,1,19.6,5.09
2008,2009,2009/06/16,2009/07/01,11,,,,0.5,0,0.5,0,0,0,0.5,13.1,3.82
2007,2008,2008/05/27,2008/06/11,18.4,,,,1.5,0,1.5,0,0,0,1.5,15.1,9.96
2006,2007,2007/06/15,2007/07/12,23.55,,,,1.7,0,1.7,0,0,0,1.7,21.5,7.91
2005,2006,2006/06/14,2006/08/24,15.9,,,,1.5,0,1.5,0,0,0,1.5,19,7.9
2004,2005,2005/06/14,2005/06/30,26.75,,,,2,0,2,0,0,0,2,26.2,7.63
2003,2004,2004/05/27,2004/06/15,28.8,,,,2.2,0,2.2,0,0,0,2.2,30.9,7.12
2002,2003,2003/05/13,2003/06/02,34.8,,,,2.2,0,2.2,0,0,0,2.2,34,6.47
2001,2002,2002/05/02,2002/05/21,,,,,2,0,2,0,0,0,2,28.5,7.02
2000,2001,2001/05/29,,,2001/07/12,25,,0,0,0,1.8,0.2,2,2,27,7.42
1999,2000,2000/03/13,,,2000/05/08,54.5,,0,0,0,3,0,3,3,51.5,5.83
1998,1999,1999/05/28,1999/07/20,61,1999/07/20,61,,1,0,1,1.87,0.13,2,3,64.7,4.64
1997,1998,1998/04/17,,,1998/05/21,72.5,,0,0,0,1.8,1,2.8,2.8,73.4,3.81
1996,1997,1997/06/27,,,1997/09/23,59.5,,0,0,0,1.2,1.3,2.5,2.5,54.1,4.62
1995,1996,1996/05/16,,,1996/06/23,31.1,,0,0,0,1,1.5,2.5,2.5,35.2,7.09
1994,1995,1995/04/15,,,1995/06/13,32.3,,0,0,0,1.5,1,2.5,2.5,36.4,6.86
1993,1994,1994/05/10,1994/06/30,54.5,1994/06/30,54.5,,0.5,0,0.5,1.5,0.5,2,2.5,53.1,4.71
1992,1993,1993/05/26,,,1993/08/05,51.59,,0,0,0,2.4,0,2.4,2.4,62.6,3.83
1991,1992,1992/03/25,,,1992/06/25,,,0,0,0,1.65,0,1.65,1.65,49.3,3.35
1990,1991,1991/06/10,,,1991/08/26,,,0,0,0,1.44,0,1.44,1.44,,
