盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,,,,,,1.5,0,1.5,0,0,0,1.5,18.5,8.09
2016,2017,2017/06/16,2017/08/24,18.1,2017/08/24,18.1,2017/10/20,1.51,0,1.51,0,0.38,0.38,1.88,18.9,9.94
2015,2016,2016/06/15,2016/08/25,16.15,,,2016/09/26,1.18,0,1.18,0,0,0,1.18,16.4,7.2
2014,2015,2015/06/15,2015/08/25,11.6,,,2015/09/25,0.6,0,0.6,0,0,0,0.6,13.5,4.44
2013,2014,2014/06/17,2014/08/25,14.15,,,2014/09/26,0.6,0,0.6,0,0,0,0.6,14,4.27
2012,2013,2013/06/17,2013/08/23,14.05,,,,0.3,0,0.3,0,0,0,0.3,14.8,2.03
2011,2012,2012/06/15,2012/08/23,18.75,2012/08/23,18.75,,0.8,0,0.8,1,0,1,1.8,19.5,9.24
2010,2011,2011/06/10,2011/08/25,18.75,2011/08/25,18.75,,0.5,0,0.5,0.7,0,0.7,1.2,18.7,6.41
2009,2010,2010/06/15,,,2010/08/25,17.6,,0,0,0,1,0,1,1,15.5,6.44
2008,2009,2009/06/22,2009/08/25,11.7,2009/08/25,11.7,,0.25,0,0.25,0.25,0,0.25,0.5,11.7,4.26
2007,2008,2008/06/13,,,2008/08/25,12.35,,0,0,0,0.64,0,0.64,0.64,13,4.94
2006,2007,2007/06/13,2007/07/26,16.1,2007/07/26,16.1,,0.35,0,0.35,0.4,0,0.4,0.75,13.4,5.62
2005,2006,2006/06/20,2006/08/03,11.65,2006/08/03,11.65,,0.4,0,0.4,0.4,0,0.4,0.8,11.8,6.78
2004,2005,2005/06/17,,,2005/07/27,10.65,,0,0,0,0.6,0,0.6,0.6,10.9,5.5
2003,2004,2004/06/10,2004/08/03,12.25,2004/08/03,12.25,,0.35,0,0.35,0.3,0,0.3,0.65,13.2,4.91
2002,2003,2003/06/06,2003/08/12,16.1,2003/08/12,16.1,,0.35,0,0.35,0.3,0,0.3,0.65,16.1,4.04
2001,2002,2002/06/14,2002/07/30,,2002/07/30,,,0.26,0,0.26,0.39,0,0.39,0.65,13.7,4.75
2000,2001,2001/05/16,2001/06/06,10.8,2001/06/27,10.6,,0.3,0,0.3,0.29,0.06,0.35,0.65,11.3,5.74
1999,2000,,,,,,,0,0,0,0.93,0.07,1,1,20.2,4.96
1998,1999,1999/05/13,,,,,,0,0,0,0.84,0.16,1,1,23.7,4.22
1997,1998,,,,,,,0,0,0,1.2,0,1.2,1.2,26.4,4.55
1996,1997,,,,,,,0,0,0,1,0,1,1,26.7,3.75
1995,1996,,,,,,,0,0,0,1,0,1,1,28.2,3.55
1994,1995,1995/06/09,,,1995/07/18,26.9,,0,0,0,1.3,0,1.3,1.3,30.9,4.21
1993,1994,1994/06/01,,,1994/08/05,40.6,,0,0,0,0.8,0.4,1.2,1.2,40.5,2.96
1992,1993,1993/06/08,,,1993/08/07,38.5,,0,0,0,0.45,0.75,1.2,1.2,41.5,2.89
1991,1992,1992/05/20,,,1992/08/04,41.6,,0,0,0,0.64,0.86,1.5,1.5,49.2,3.05
1990,1991,1991/05/22,,,1991/08/06,56,,0,0,0,0.5,1,1.5,1.5,60.1,2.49
1989,1990,1990/06/22,,,1990/08/29,36.2,,0,0,0,1,0,1,1,,
1988,1989,,,,,,,0.5,0,0.5,2.5,0,2.5,3,,
1987,1988,,,,,,,0.5,0,0.5,2.5,0,2.5,3,,
1986,1987,,,,,,,3,0,3,0,0,0,3,,
1985,1986,,,,,,,2.5,0,2.5,0,0,0,2.5,,
1984,1985,,,,,,,2.5,0,2.5,0,0,0,2.5,,
1983,1984,,,,,,,1,0,1,0,0,0,1,,
