盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/06/28,22.35,,,2018/07/20,1.35,0,1.35,0,0,0,1.35,24.6,5.49
2016,2017,2017/06/15,2017/07/06,29.35,,,2017/07/28,2,0,2,0,0,0,2,30,6.67
2015,2016,2016/06/21,,,,,,0,0,0,0,0,0,0,17.9,0
2014,2015,2015/06/12,2015/07/02,15.9,,,2015/07/24,1.1,0,1.1,0,0,0,1.1,16.8,6.57
2013,2014,2014/06/23,2014/07/31,22.4,,,2014/08/22,0.9,0,0.9,0,0,0,0.9,21.6,4.17
2012,2013,2013/06/11,2013/08/01,19.9,,,,1.4,0,1.4,0,0,0,1.4,19.4,7.21
2011,2012,2012/06/22,2012/07/26,18.7,,,,1.2,0,1.2,0,0,0,1.2,21,5.7
2010,2011,2011/06/10,2011/07/28,28.6,,,,2,0,2,0,0,0,2,26.4,7.58
2009,2010,2010/06/15,2010/08/26,33.05,,,,2.8,0,2.8,0,0,0,2.8,34.5,8.11
2008,2009,2009/06/16,2009/07/30,22.9,,,,0.93,0,0.93,0,0,0,0.93,24.3,3.81
2007,2008,2008/06/13,2008/08/14,15.91,2008/08/14,15.91,,1,0,1,1,0,1,2,17.2,11.63
2006,2007,2007/06/13,2007/08/02,24.11,2007/08/02,24.11,,0.5,0,0.5,1,0,1,1.5,24.3,6.17
2005,2006,2006/06/14,2006/08/17,18.88,2006/08/17,18.88,,1,0,1,1,0,1,2,21.9,9.14
2004,2005,2005/06/14,2005/09/01,22.75,2005/09/01,22.75,,1.02,0,1.02,1.02,0,1.02,2.05,26.6,7.7
2003,2004,2004/06/24,2004/09/09,,2004/09/09,,,0.51,0,0.51,1.02,0,1.02,1.53,29.1,5.26
2002,2003,2003/06/24,2003/09/04,13.05,2003/09/04,13.05,,0.2,0,0.2,0.75,0.63,1.38,1.58,14.8,10.65
2001,2002,2002/06/27,2002/09/09,11.85,2002/09/09,11.85,,0.2,0,0.2,1,0,1,1.2,18.9,6.36
2000,2001,2001/06/03,,,,,,0,0,0,2,0,2,2,13.7,14.64
1999,2000,2000/06/18,,,,,,0,0,0,2.5,0,2.5,2.5,,
1998,1999,1999/05/30,,,,,,0,0,0,4,0,4,4,,
