盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,,,,,,0,0,0,0,0,0,0,16,0
2016,2017,2017/06/14,,,,,,0,0,0,0,0,0,0,12.5,0
2015,2016,2016/06/22,,,,,,0,0,0,0,0,0,0,9.39,0
2014,2015,2015/06/15,2015/08/26,7.4,,,2015/09/25,0.2,0,0.2,0,0,0,0.2,10.5,1.9
2013,2014,2014/06/19,,,,,,0,0,0,0,0,0,0,12.9,0
2012,2013,2013/06/14,2013/08/27,10.85,,,,0.23,0,0.23,0,0,0,0.23,11.7,1.96
2011,2012,2012/06/15,2012/08/30,12.5,,,,0.8,0,0.8,0,0,0,0.8,13.3,6.02
2010,2011,2011/06/15,2011/08/31,16.2,,,,1.2,0,1.2,0,0,0,1.2,18.3,6.57
2009,2010,2010/06/15,2010/09/13,24.55,,,,1.5,0,1.5,0,0,0,1.5,25.3,5.92
2008,2009,2009/06/19,2009/08/17,22.5,2009/08/17,22.5,,1.2,0,1.2,0.3,0,0.3,1.5,19.5,7.68
2007,2008,2008/06/13,2008/07/24,20.4,2008/07/24,20.4,,1.2,0,1.2,1.7,0,1.7,2.9,24.3,11.93
2006,2007,2007/06/13,2007/07/26,48.6,2007/07/26,48.6,,1.63,0,1.63,1.87,0,1.87,3.5,42.3,8.28
2005,2006,2006/06/14,2006/08/07,22.05,2006/08/07,22.05,,0.14,0,0.14,1.14,0,1.14,1.28,25.4,5.04
2004,2005,2005/06/14,2005/08/01,17.35,2005/08/01,17.35,,1,0,1,1,0,1,2,18.6,10.75
2003,2004,2004/06/15,2004/07/21,22.6,2004/07/21,22.6,,0.7,0,0.7,2,0,2,2.7,29.7,9.09
2002,2003,2003/06/20,2003/08/04,37.1,2003/08/04,37.1,,0.4,0,0.4,1.6,0,1.6,2,33.3,6
2001,2002,2002/06/14,2002/08/23,32.39,2002/08/23,32.39,,0.27,0,0.27,0.68,0.67,1.35,1.62,29.2,5.54
2000,2001,2001/06/01,2001/08/29,,2001/08/29,,,0.25,0,0.25,1.15,0.85,2,2.25,20.5,10.99
1999,2000,2000/06/09,,,2000/07/28,,,0,0,0,1,0.5,1.5,1.5,37.9,3.96
1998,1999,1999/05/29,,,,,,0,0,0,1,0.5,1.5,1.5,,
1997,1998,,,,,,,0,0,0,0.5,1.08,1.58,1.58,,
1996,1997,,,,,,,0,0,0,0.22,0.18,0.4,0.4,,
1995,1996,,,,,,,0,0,0,2,0,2,2,,
1994,1995,,,,,,,0,0,0,5.5,0,5.5,5.5,,
