盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/25,,,,,,0,0,0,4.5,0,4.5,4.5,36.2,12.43
2016,2017,2017/06/19,,,,,,0,0,0,0,0,0,0,31.4,0
2015,2016,2016/06/13,,,,,,0,0,0,0,0,0,0,24.7,0
2014,2015,2015/06/08,,,2015/10/14,18.25,,0,0,0,0.8,0,0.8,0.8,20.7,3.86
2013,2014,2014/06/16,,,,,,0,0,0,0,0,0,0,32.8,0
2012,2013,2013/06/10,,,,,,0,0,0,0,0,0,0,25.2,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,24.9,0
2010,2011,2011/06/17,,,2011/11/03,24.3,,0,0,0,0.3,0,0.3,0.3,28.1,1.07
2009,2010,2010/06/17,,,2010/09/13,46.9,,0,0,0,0.3,0,0.3,0.3,40,0.75
2008,2009,2009/06/03,,,2009/10/06,33.5,,0,0,0,0.3,0,0.3,0.3,33.4,0.9
2007,2008,2008/06/18,,,2008/11/12,27.85,,0,0,0,1.4,0,1.4,1.4,33.3,4.2
2006,2007,2007/06/15,,,2007/09/15,20.4,,0,0,0,0.5,0.5,1,1,19.3,5.19
2005,2006,2006/06/16,2006/07/05,13.45,,,,0.5,0,0.5,0,0,0,0.5,14.2,3.52
2004,2005,2005/06/23,,,2005/10/06,12.3,,0,0,0,1.2,0,1.2,1.2,13.3,9
2003,2004,2004/06/18,2004/07/15,16.8,,,,1,0,1,0,0,0,1,19.4,5.15
2002,2003,2003/06/18,2003/07/30,20.1,2003/07/30,20.1,,1,0,1,0.5,0,0.5,1.5,20.9,7.18
2001,2002,2002/06/14,2002/07/16,16.2,2002/09/12,16,,1,0,1,0.5,0,0.5,1.5,17.3,8.68
2000,2001,2001/05/25,2001/06/28,12.4,,,,1,0,1,0,0,0,1,11.7,8.54
1999,2000,2000/05/12,2000/06/22,,2000/09/14,,,0.5,0,0.5,0.5,0,0.5,1,9.25,10.81
1998,1999,1999/05/24,,,,,,0,0,0,0.8,0,0.8,0.8,11.1,7.18
1997,1998,,,,,,,0,0,0,0.4,0.4,0.8,0.8,17.3,4.62
1996,1997,,,,,,,0,0,0,0.5,0.5,1,1,25.7,3.9
1995,1996,1996/05/27,,,1996/07/15,,,0,0,0,0.6,0,0.6,0.6,17.2,3.48
1994,1995,1995/05/20,1995/06/24,20,,,,0.3,0,0.3,0,0,0,0.3,15.8,1.9
1993,1994,1994/06/03,,,,,,0,0,0,0,0,0,0,,
1992,1993,1993/05/17,1993/06/10,18.3,,,,0.4,0,0.4,0,0,0,0.4,,
1991,1992,,,,,,,0.3,0,0.3,0,0,0,0.3,,
1990,1991,,,,,,,0,0,0,0.3,0,0.3,0.3,,
1989,1990,,,,,,,0,0,0,0.95,2.39,3.34,3.34,,
