盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/21,,,,,,5.59,3.31,8.9,0,0,0,8.9,41.2,21.6
2016,2017,2017/06/28,2017/08/09,38.3,,,2017/09/08,1.38,0,1.38,0,0,0,1.38,37.8,3.65
2015,2016,2016/06/28,2016/08/15,37.4,,,2016/09/09,1.6,0,1.6,0,0,0,1.6,35.8,4.47
2014,2015,2015/06/23,2015/08/10,33,,,2015/09/11,2,0,2,0,0,0,2,39,5.14
2013,2014,2014/06/26,2014/08/13,35.1,,,2014/09/19,1.29,0,1.29,0,0,0,1.29,35.2,3.67
2012,2013,2013/06/26,2013/07/30,24,,,,1.05,0,1.05,0,0,0,1.05,26.2,4
2011,2012,2012/06/21,2012/08/20,22.15,2012/08/20,22.15,,0.65,0,0.65,1.4,0,1.4,2.05,25.6,8
2010,2011,2011/06/28,2011/08/12,26.65,2011/08/12,26.65,,0.65,0,0.65,1.15,0,1.15,1.8,30.4,5.92
2009,2010,2010/06/14,2010/07/27,24.75,2010/07/27,24.75,,0.36,0,0.36,0.84,0.16,1,1.36,27.5,4.95
2008,2009,2009/06/25,2009/07/27,20.7,,,,0.5,0,0.5,0,0,0,0.5,20.9,2.39
2007,2008,2008/06/19,2008/08/13,24.25,2008/08/13,24.25,,1.71,0,1.71,0.09,0.2,0.29,2,23.5,8.5
2006,2007,2007/06/28,2007/08/20,28.6,2007/08/20,28.6,,1.48,0,1.48,1.48,0,1.48,2.96,38.1,7.77
2005,2006,2006/06/21,,,,,,0,0,0,0,0,0,0,31.5,0
2004,2005,2005/06/30,2005/09/07,21.05,2005/09/07,21.05,,0.1,0,0.1,0.7,0.3,1,1.1,23.1,4.76
2003,2004,2004/06/15,,,2004/08/25,23.9,,0,0,0,0.57,0,0.57,0.57,27.7,2.07
2002,2003,2003/06/19,,,2003/08/22,24.5,,0,0,0,0.03,0.97,1,1,24.2,4.12
2001,2002,2002/06/21,,,,,,0,0,0,0,0,0,0,25.4,0
2000,2001,2001/06/01,,,2001/07/17,16.1,,0,0,0,1.7,0,1.7,1.7,24.4,6.97
1999,2000,2000/07/11,,,2000/08/07,52,,0,0,0,3.15,0,3.15,3.15,76.1,4.14
1998,1999,1999/06/09,,,1999/07/14,93.5,,0,0,0,0.78,0.29,1.07,1.07,86.5,1.24
1997,1998,1998/03/21,,,1998/04/20,106,,0,0,0,6,1.2,7.2,7.2,93,7.74
1996,1997,1997/04/12,,,1997/05/19,77,,0,0,0,2.1,1.7,3.8,3.8,108,3.52
1995,1996,,,,,,,0,0,0,5,3,8,8,52.2,15.33
1994,1995,1995/03/21,,,1995/05/05,71.78,,0,0,0,2.8,0.8,3.6,3.6,73.4,4.9
1993,1994,1994/03/21,,,1994/05/14,82.5,,0,0,0,2.85,1.15,4,4,94.7,4.22
1992,1993,1993/04/28,,,1993/08/20,39.9,,0,0,0,0,1,1,1,49.4,2.02
1991,1992,1992/04/11,,,1992/09/16,37.9,,0,0,0,0.5,1.5,2,2,46.8,4.27
1990,1991,1991/03/30,,,1991/07/30,101,,0,0,0,1,3,4,4,82.7,4.84
1989,1990,1990/03/31,,,1990/12/18,85,,0,0,0,1.8,0.2,2,2,,
1988,1989,,,,,,,0,0,0,2.4,0,2.4,2.4,,
1987,1988,,,,,,,0,0,0,2.66,0,2.66,2.66,,
1986,1987,,,,,,,0,0,0,1.92,0,1.92,1.92,,
