盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,,,,,,0,0,0,0,0,0,0,8.64,0
2016,2017,2017/06/13,2017/08/08,9.8,,,2017/08/31,0.35,0.15,0.5,0,0,0,0.5,10.1,4.94
2015,2016,2016/06/07,2016/08/04,9.05,,,2016/08/26,0.2,0.3,0.5,0,0,0,0.5,9.45,5.29
2014,2015,2015/06/02,2015/08/06,8.71,,,2015/08/28,0.5,0,0.5,0,0,0,0.5,10.4,4.79
2013,2014,2014/06/11,2014/08/08,12.75,,,2014/09/01,0.5,0,0.5,0,0,0,0.5,13.4,3.73
2012,2013,2013/06/19,2013/08/07,15.85,,,,1.74,0,1.74,0,0,0,1.74,17,10.27
2011,2012,2012/06/05,2012/08/08,11.75,,,,0.5,0,0.5,0,0,0,0.5,13.1,3.83
2010,2011,2011/06/28,2011/08/04,11.7,,,,1.22,0,1.22,0,0,0,1.22,14.1,8.67
2009,2010,2010/06/25,2010/07/13,26.7,2010/01/14,28.9,,1.8,0,1.8,0,0.5,0.5,2.3,25,9.2
2008,2009,2009/06/10,2009/06/26,14.5,2009/09/08,19.7,,0.78,0,0.78,0,0.3,0.3,1.08,16.5,6.53
2007,2008,2008/06/19,2008/07/28,9.75,2008/09/16,7.65,,0.65,0,0.65,0.05,0.31,0.36,1,10.7,9.35
2006,2007,2007/06/13,2007/06/29,28.9,2007/06/29,28.9,,1.39,0,1.39,0,0,0,1.39,24.1,5.78
2005,2006,2006/06/14,,,2006/09/12,13.65,,0,0,0,0.15,0.25,0.4,0.4,16.2,2.47
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,8.47,0
2003,2004,2004/06/15,2004/07/26,7.6,2004/07/26,7.6,,0.3,0,0.3,0.2,0,0.2,0.5,10.2,4.88
2002,2003,2003/06/25,2003/08/28,14.25,2003/08/28,14.25,,1,0,1,1,0,1,2,17.4,11.49
2001,2002,2002/05/22,2002/06/17,,2002/10/13,,,0.5,0,0.5,1.5,0,1.5,2,24.8,8.05
2000,2001,2001/05/18,,,,,,0.5,0,0.5,1.5,0,1.5,2,,
1999,2000,,,,,,,0,0,0,2.51,0,2.51,2.51,,
