盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/25(即將除息),,,,2018/08/10(即將發放),1.4,0,1.4,0,0,0,1.4,20.6,6.8
2016,2017,2017/06/26,2017/07/25,17.95,,,2017/08/11,1.3,0,1.3,0,0,0,1.3,18.6,6.98
2015,2016,2016/06/24,2016/07/25,16.7,,,2016/08/12,1.25,0,1.25,0,0,0,1.25,16.5,7.57
2014,2015,2015/06/25,2015/07/23,16.95,,,2015/08/14,1.2,0,1.2,0,0,0,1.2,17.6,6.83
2013,2014,2014/06/24,2014/07/24,17.1,,,2014/08/14,0.69,0.31,1,0,0,0,1,16.9,5.93
2012,2013,2013/06/25,2013/07/25,14.25,,,,1.15,0,1.15,0,0,0,1.15,14.3,8.03
2011,2012,2012/06/22,2012/07/16,14.3,,,,1.35,0,1.35,0,0,0,1.35,14.8,9.09
2010,2011,2011/06/24,2011/07/12,15.4,,,,1.32,0,1.32,0,0,0,1.32,14.8,8.91
2009,2010,2010/06/25,2010/07/14,18.5,,,,1.32,0,1.32,0,0,0,1.32,18.4,7.19
2008,2009,2009/06/19,2009/09/21,18.95,,,,1.38,0,1.38,0,0,0,1.38,14.9,9.23
2007,2008,2008/06/19,2008/07/31,15,,,,1,0,1,0,0,0,1,13.7,7.26
2006,2007,2007/06/21,2007/08/17,16.1,2007/08/17,16.1,,0.44,0,0.44,0.44,0,0.44,0.89,16.8,5.27
2005,2006,2006/06/14,2006/08/24,11.65,2006/08/24,11.65,,0.5,0,0.5,0.5,0,0.5,1.01,12.8,7.88
2004,2005,2005/06/16,2005/08/24,12.7,2005/08/24,12.7,,0.44,0,0.44,0.35,0,0.35,0.79,12.9,6.14
2003,2004,2004/06/10,2004/08/30,11.75,2004/08/30,11.75,,0.18,0,0.18,0.42,0.5,0.92,1.1,13.6,8.12
2002,2003,2003/06/12,,,2003/08/20,17.1,,0,0,0,0.92,0.82,1.73,1.73,16.2,10.7
2001,2002,2002/06/17,,,2002/08/05,18.4,,0,0,0,0.61,1.02,1.64,1.64,20.5,7.99
2000,2001,2001/05/03,,,,,,0,0,0,0.92,1.13,2.05,2.05,25.5,8.06
1999,2000,,,,,,,0,0,0,1.5,1.5,3,3,76.3,3.93
1998,1999,1999/05/25,,,1999/07/08,,,0,0,0,1.5,1.5,3,3,61.6,4.87
1997,1998,1998/05/07,,,,,,0,0,0,2,1,3,3,65.9,4.55
1996,1997,,,,,,,0,0,0,2.2,1.8,4,4,,
1995,1996,,,,,,,0,0,0,2.1,0.9,3,3,,
1994,1995,,,,,,,1.44,0,1.44,0,0,0,1.44,,
1993,1994,,,,,,,0.5,0,0.5,0,0,0,0.5,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
