盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/01,2018/07/09,114,,,2018/07/30,3.01,0,3.01,0,0,0,3.01,122.1,2.46
2016,2017,2017/05/26,2017/07/04,67.2,,,2017/07/26,2.7,0,2.7,0,0,0,2.7,82.9,3.25
2015,2016,2016/06/03,2016/07/06,47.75,,,2016/07/28,1.56,0,1.56,0,0,0,1.56,44,3.55
2014,2015,2015/06/09,2015/07/23,49.6,,,2015/08/14,1.02,0,1.02,0,0,0,1.02,46,2.23
2013,2014,2014/06/23,2014/08/22,30.9,,,2014/09/16,0.5,0,0.5,0,0,0,0.5,28.8,1.73
2012,2013,2013/06/20,2013/09/17,20.57,2013/09/17,20.57,,0.3,0,0.3,0,0.5,0.5,0.8,19.3,4.15
2011,2012,2012/05/25,2012/09/19,20.65,,,,1.2,0,1.2,0,0,0,1.2,22,5.45
2010,2011,2011/06/02,2011/09/01,,,,,1,0,1,0,0,0,1,22.2,4.5
2009,2010,2010/06/29,,,,,,0.5,0,0.5,0,0,0,0.5,,
2008,2009,2009/06/18,2009/08/20,,2009/08/20,,,0.5,0,0.5,0.5,0,0.5,1,,
