盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,,,,,,0,0,0,0,0,0,0,5.25,0
2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,6.36,0
2015,2016,2016/05/31,,,,,,0,0,0,0,0,0,0,6.51,0
2014,2015,2015/06/26,,,,,,0,0,0,0,0,0,0,10.9,0
2013,2014,2014/06/26,,,,,,0,0,0,0,0,0,0,15.1,0
2012,2013,2013/06/17,,,,,,0,0,0,0,0,0,0,14.9,0
2011,2012,2012/06/13,,,,,,0,0,0,0,0,0,0,16.8,0
2010,2011,2011/06/24,,,,,,0,0,0,0,0,0,0,25.1,0
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,19.2,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,11.2,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,12.2,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,18.3,0
2005,2006,2006/05/16,,,,,,0,0,0,0,0,0,0,10.1,0
2004,2005,2005/06/24,,,,,,0,0,0,0,0,0,0,10.5,0
2003,2004,,,,,,,0,0,0,0,0,0,0,12,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,8.24,0
2001,2002,2002/06/26,,,,,,0,0,0,0,0,0,0,9.47,0
2000,2001,2001/06/20,2001/08/08,10.1,2001/08/08,10.1,,0.5,0,0.5,0.5,0,0.5,1,13.5,7.42
1999,2000,2000/04/29,2000/06/20,42.8,2000/08/22,35.2,,1.2,0,1.2,1.2,0,1.2,2.4,38.6,6.21
1998,1999,1999/05/07,1999/06/15,,1999/08/26,,,2,0,2,0.3,0,0.3,2.3,45.8,5.02
1997,1998,1998/06/16,1998/07/01,,1998/10/31,,,2,0,2,0.2,0,0.2,2.2,,
1996,1997,,,,,,,1.5,0,1.5,0,0,0,1.5,,
1995,1996,,,,,,,0,0,0,1.1,1.59,2.69,2.69,,
