盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/25,2018/07/12,16.95,,,2018/08/17(即將發放),0,1,1,0,0,0,1,17.8,5.62
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,20.8,0
2015,2016,2016/06/21,2016/07/14,15,,,2016/08/17,1.95,0.05,2,0,0,0,2,17.1,11.71
2014,2015,2015/06/16,2015/07/10,25.5,,,2015/08/14,5,0,5,0,0,0,5,25.1,19.92
2013,2014,2014/06/23,2014/07/11,21.9,,,,3,0,3,0,0,0,3,22.4,13.4
2012,2013,2013/06/20,2013/07/25,11.7,,,,0.04,0.46,0.5,0,0,0,0.5,12.3,4.07
2011,2012,2012/06/25,2012/08/15,9.58,,,,0.35,2.12,2.47,0,0,0,2.47,9.18,26.91
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,8.75,0
2009,2010,2010/06/14,2010/07/12,11.5,,,,0.5,0,0.5,0,0,0,0.5,12.1,4.12
2008,2009,2009/06/26,2009/09/16,12.65,,,,0.25,0,0.25,0,0,0,0.25,11,2.27
2007,2008,2008/06/25,2008/09/17,6.82,2008/09/17,6.82,,0.47,0,0.47,0.11,0.04,0.16,0.63,10.5,5.98
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,18.7,0
2005,2006,2006/06/23,2006/09/22,16.4,2006/09/22,16.4,,0.45,0,0.45,0.2,0,0.2,0.65,19.4,3.36
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,21.5,0
2003,2004,2004/06/15,2004/08/19,11.4,2004/08/19,11.4,,0.5,0,0.5,0.14,0.36,0.5,1,20.8,4.81
2002,2003,2003/06/17,2003/07/23,37.4,2003/07/23,37.4,,1,0,1,3,0,3,4,42.9,9.33
2001,2002,2002/05/31,2002/07/09,,2002/07/09,,,0.5,0,0.5,5,0,5,5.5,133.7,4.11
2000,2001,2001/04/12,,,2001/05/18,100.5,,0,0,0,3.3,1,4.3,4.3,119.2,3.61
1999,2000,,,,,,,0,0,0,0,0,0,0,104.8,0
1998,1999,,,,,,,0,0,0,0,0,0,0,92.2,0
1997,1998,1998/06/22,,,,,,0,0,0,0,0,0,0,35.2,0
1996,1997,1997/05/09,,,,,,0,0,0,0,0,0,0,47,0
1995,1996,1996/06/25,,,1996/10/09,,,0,0,0,0.5,0,0.5,0.5,23.8,2.1
1994,1995,1995/05/29,,,1995/07/15,44.8,,0,0,0,2.5,0,2.5,2.5,42.3,5.9
1993,1994,1994/04/28,1994/07/03,,1994/07/03,,,0.4,0,0.4,2.1,0,2.1,2.5,61.7,4.05
1992,1993,1993/05/26,1993/07/27,,1993/08/31,,,0.5,0,0.5,2,0,2,2.5,,
