盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,,,,,,0.61,0.39,1,0,0,0,1,15.2,6.59
2016,2017,2017/06/20,2017/09/18,15.9,,,2017/10/13,1.34,0,1.34,0,0,0,1.34,15.8,8.47
2015,2016,2016/06/22,2016/07/21,13.9,,,2016/08/15,0.58,0.46,1.04,0,0,0,1.04,13.9,7.5
2014,2015,2015/06/23,2015/08/05,13.3,,,2015/09/01,1.15,0.05,1.2,0,0,0,1.2,14.8,8.11
2013,2014,2014/06/24,2014/08/05,16.95,,,2014/09/01,0.71,0.29,1,0,0,0,1,17.2,5.81
2012,2013,2013/06/25,2013/08/26,19.9,,,,1.5,0,1.5,0,0,0,1.5,18.3,8.2
2011,2012,2012/06/19,2012/07/12,16.7,,,,1.2,0,1.2,0,0,0,1.2,17.3,6.95
2010,2011,2011/06/10,2011/06/27,26.9,,,,1.2,0,1.2,0,0,0,1.2,23,5.23
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,29.9,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,8.22,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,7.49,0
2006,2007,2007/06/13,2007/09/14,13.8,,,,0.6,0,0.6,0,0,0,0.6,12.9,4.64
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,8.04,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,10.6,0
2003,2004,2004/05/18,,,,,,0,0,0,0,0,0,0,14,0
2002,2003,2003/05/15,,,,,,0,0,0,0,0,0,0,12.7,0
2001,2002,2002/05/27,,,2002/08/28,13.6,,0,0,0,0.5,0,0.5,0.5,18.8,2.67
2000,2001,2001/05/10,,,2001/10/24,11.85,,0,0,0,1.1,0.5,1.6,1.6,24.4,6.57
1999,2000,2000/05/25,,,2000/08/08,41.5,,0,0,0,1.6,0.9,2.5,2.5,74.2,3.37
1998,1999,1999/06/17,,,1999/09/22,89.61,,0,0,0,1.9,0,1.9,1.9,90.5,2.1
1997,1998,1998/04/24,,,1998/07/24,,,0,0,0,1.5,0,1.5,1.5,,
1996,1997,1997/03/31,1997/05/12,,1997/05/12,,,0.17,0,0.17,1,0,1,1.17,,
1995,1996,,,,,,,0.12,0,0.12,0.68,0,0.68,0.8,,
1993,1994,,,,,,,0.31,0,0.31,1.8,0,1.8,2.11,,
