盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/11,12.35,,,2018/08/14(即將發放),0.25,0,0.25,0,0,0,0.25,15.3,1.64
2016,2017,2017/06/08,,,,,,0,0,0,0,0,0,0,13.4,0
2015,2016,2016/06/07,2016/10/19,13.2,,,2016/11/22,0.4,0,0.4,0,0,0,0.4,12,3.34
2014,2015,2015/06/29,2015/08/26,9.55,,,2015/09/24,0.1,0,0.1,0,0,0,0.1,12.6,0.79
2013,2014,2014/06/23,2014/09/29,13.85,,,2014/10/22,0.4,0,0.4,0,0,0,0.4,15.2,2.63
2012,2013,2013/06/19,2013/10/23,18.75,2013/10/23,18.75,,0.29,0,0.29,0.98,0,0.98,1.28,19.3,6.61
2011,2012,2012/06/18,2012/08/24,13.4,,,,0.3,0,0.3,0,0,0,0.3,13,2.3
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,17.7,0
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,22.1,0
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,14.4,0
2007,2008,2008/06/13,2008/09/02,15.45,,,,0.3,0,0.3,0,0,0,0.3,17.5,1.71
2006,2007,,,,,,,0,0,0,0,0,0,0,24.1,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,15.4,0
2004,2005,2005/06/09,,,,,,0,0,0,0,0,0,0,11.5,0
2003,2004,2004/04/05,,,,,,0,0,0,0,0,0,0,11.1,0
2002,2003,2003/06/19,,,,,,0,0,0,0,0,0,0,4.57,0
2001,2002,2002/05/15,,,,,,0,0,0,0,0,0,0,3.56,0
2000,2001,2001/06/21,,,,,,0,0,0,0,0,0,0,1.74,0
1999,2000,,,,,,,0,0,0,0,0,0,0,3.58,0
1998,1999,,,,,,,0,0,0,0,0,0,0,4.67,0
1997,1998,1998/03/12,,,1998/04/30,,,0,0,0,2.5,2.5,5,5,57.3,8.72
1996,1997,1997/04/16,,,1997/05/16,,,0,0,0,1.2,1,2.2,2.2,62.9,3.5
1995,1996,,,,,,,0,0,0,0,0,0,0,24.5,0
1994,1995,1995/05/29,,,,,,0,0,0,0.5,0,0.5,0.5,13.4,3.74
1993,1994,,,,,,,0,0,0,0.5,0,0.5,0.5,17.6,2.83
1992,1993,1993/05/01,,,,,,0,0,0,0,0,0,0,19.2,0
1991,1992,1992/05/12,,,,,,0,0,0,0,0,0,0,26.5,0
1990,1991,1991/06/24,,,1991/11/05,22.43,,0,0,0,0,0.5,0.5,0.5,33,1.52
1989,1990,1990/06/26,,,,,,0,0,0,0,0,0,0,,
