盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/07/20(即將除息),,,,2018/08/15(即將發放),1.35,0,1.35,0,0,0,1.35,24.1,5.6
2016,2017,2017/06/21,2017/07/24,16.65,,,2017/08/18,1.19,0,1.19,0,0,0,1.19,18.1,6.59
2015,2016,2016/06/24,2016/07/14,11.7,,,2016/08/10,1,0,1,0,0,0,1,12,8.31
2014,2015,2015/06/24,2015/07/20,10.6,,,2015/08/28,0.75,0,0.75,0,0,0,0.75,11.5,6.52
2013,2014,2014/06/17,2014/07/24,15.05,,,2014/08/20,0.6,0,0.6,0,0,0,0.6,14.6,4.12
2012,2013,2013/06/19,2013/07/05,10.95,,,,0.45,0,0.45,0,0,0,0.45,11.9,3.78
2011,2012,2012/06/22,2012/07/10,12,,,,0.6,0,0.6,0,0,0,0.6,12.6,4.8
2010,2011,2011/06/17,2011/07/22,14.35,,,,1,0,1,0,0,0,1,16.1,6.2
2009,2010,2010/06/15,2010/07/05,21.8,,,,0.25,0,0.25,0,0,0,0.25,23.5,1.06
2008,2009,2009/06/16,2009/07/01,26.4,,,,0.25,0,0.25,0,0,0,0.25,23.3,1.07
2007,2008,2008/06/13,2008/07/22,23.95,,,,0.99,0,0.99,0,0,0,0.99,21.5,4.62
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,27,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,14.4,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,8.19,0
2003,2004,2004/06/15,,,,,,0,0,0,0,0,0,0,9.2,0
2002,2003,2003/05/23,,,,,,0,0,0,0,0,0,0,11.2,0
2001,2002,2002/05/29,,,,,,0,0,0,0,0,0,0,18.5,0
2000,2001,2001/05/23,,,2001/08/10,15.1,,0,0,0,1.5,1,2.5,2.5,20.2,12.37
1999,2000,2000/05/30,,,2000/07/06,43.3,,0,0,0,1,1,2,2,45.7,4.37
1998,1999,1999/05/19,,,1999/07/06,53.5,,0,0,0,2,1,3,3,47.8,6.27
1997,1998,1998/04/24,,,1998/06/02,75,,0,0,0,2.5,1,3.5,3.5,87.7,3.99
1996,1997,1997/05/02,,,1997/06/11,44.4,,0,0,0,1.5,1,2.5,2.5,73.6,3.4
1995,1996,1996/06/24,,,1996/07/30,20.63,,0,0,0,0,1,1,1,27.2,3.68
1994,1995,1995/03/31,,,1995/07/27,32.07,,0,0,0,2.2,0.3,2.5,2.5,38.3,6.53
1993,1994,1994/05/10,,,1994/08/25,,,0,0,0,1.8,1.2,3,3,,
1992,1993,1993/06/22,,,1993/09/15,,,0,0,0,0,2,2,2,,
