盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,2018/07/19(即將除息),,,,2018/08/17(即將發放),1.2,0,1.2,0,0,0,1.2,27.6,4.35
2016,2017,2017/06/28,2017/07/20,24.65,,,2017/08/18,0.8,0,0.8,0,0,0,0.8,25.3,3.16
2015,2016,2016/06/23,2016/07/14,23.75,,,2016/08/12,1,0,1,0,0,0,1,24.3,4.12
2014,2015,2015/06/26,2015/07/30,29.7,2015/07/30,29.7,2015/08/28,1.2,0,1.2,0,0.2,0.2,1.4,30.6,4.58
2013,2014,2014/06/26,2014/08/28,32.2,2014/08/28,32.2,2014/09/26,1.3,0,1.3,0,0.2,0.2,1.5,31.8,4.72
2012,2013,2013/06/25,2013/08/27,31.05,2013/08/27,31.05,,1.3,0,1.3,0.2,0,0.2,1.5,32.7,4.59
2011,2012,2012/06/28,2012/08/22,32.5,2012/08/22,32.5,,1.7,0,1.7,0.3,0,0.3,2,33.1,6.05
2010,2011,2011/06/24,2011/08/25,36.8,2011/08/25,36.8,,2,0,2,0.3,0,0.3,2.3,41.1,5.6
2009,2010,2010/06/22,2010/08/25,36.8,2010/08/25,36.8,,1.3,0,1.3,0.2,0,0.2,1.5,38.7,3.87
2008,2009,2009/06/26,2009/08/25,34.2,2009/08/25,34.2,,0.8,0,0.8,0.2,0,0.2,1,33.4,2.99
2007,2008,2008/06/18,2008/08/21,30.8,2008/08/21,30.8,,1.8,0,1.8,0.2,0,0.2,2,37.1,5.39
2006,2007,2007/06/21,2007/08/23,32.9,2007/08/23,32.9,,1.3,0,1.3,0.3,0,0.3,1.6,34.5,4.64
2005,2006,2006/06/13,2006/08/17,23,2006/08/17,23,,1,0,1,0.6,0,0.6,1.6,25.1,6.38
2004,2005,2005/06/14,2005/08/18,22.4,2005/08/18,22.4,,1,0,1,0.8,0,0.8,1.8,22.1,8.16
2003,2004,2004/06/04,2004/08/25,17.1,2004/08/25,17.1,,0.5,0,0.5,0.5,0.2,0.7,1.2,21.4,5.57
2002,2003,2003/06/09,2003/08/20,14.3,2003/08/20,14.3,,0.3,0,0.3,0.3,0.4,0.7,1,14.6,6.86
2001,2002,2002/06/12,2002/08/28,12.33,2002/08/28,12.33,,0.2,0,0.2,0,0.5,0.5,0.7,13.1,5.33
2000,2001,2001/05/18,2001/08/01,13.02,2001/08/01,13.02,,0.2,0,0.2,0,0.4,0.4,0.6,17.6,3.4
1999,2000,2000/05/15,2000/08/09,31.87,2000/08/09,31.87,,0.3,0,0.3,0.3,0.9,1.2,1.5,45.3,3.31
1998,1999,1999/05/21,1999/08/11,36.9,1999/08/11,36.9,,0.3,0,0.3,0,0.7,0.7,1,42.5,2.35
1997,1998,1998/05/22,1998/06/24,,1998/06/24,,,0.3,0,0.3,0.5,0.7,1.2,1.5,28.1,5.34
1996,1997,1997/05/23,1997/06/12,,1997/07/08,,,0.2,0,0.2,0.3,0.5,0.8,1,40.5,2.47
1995,1996,1996/05/27,1996/06/24,,1996/06/24,,,0.3,0,0.3,0.3,0.6,0.9,1.2,27.9,4.31
1994,1995,1995/05/04,1995/05/20,,1995/07/08,,,0.3,0,0.3,0.7,0.8,1.5,1.8,32.6,5.52
1993,1994,1994/05/09,1994/05/28,35.3,1994/07/15,32.31,,0.4,0,0.4,0,0.8,0.8,1.2,38,3.16
1992,1993,1993/05/14,1993/05/29,,1993/07/27,24.19,,1,0,1,0.3,0.2,0.5,1.5,28,5.35
1991,1992,1992/05/12,1992/05/29,,1992/09/03,,,1.2,0,1.2,0.5,0.3,0.8,2,35.6,5.62
1990,1991,1991/04/26,1991/05/11,,1991/09/03,,,1,0,1,0.2,0.3,0.5,1.5,39.3,3.82
1989,1990,,,,,,,1.8,0,1.8,1.24,0.56,1.8,3.6,,
1988,1989,,,,,,,2,0,2,2.09,0.41,2.5,4.5,,
1987,1988,,,,,,,1.5,0,1.5,2.53,0.47,3,4.5,,
1986,1987,,,,,,,1.1,0,1.1,1.55,0.65,2.2,3.3,,
1985,1986,,,,,,,0.7,0,0.7,0,0.97,0.97,1.67,,
1984,1985,,,,,,,0.7,0,0.7,0.7,1.3,2,2.7,,
1983,1984,,,,,,,0.4,0,0.4,0.4,1.4,1.8,2.2,,
