盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/09/03(即將除息),,,,2018/09/28(即將發放),0.3,0,0.3,0,0,0,0.3,18.5,1.61
2016,2017,2017/06/20,2017/07/26,18.75,,,2017/08/22,1.99,0,1.99,0,0,0,1.99,19.4,10.26
2015,2016,2016/06/17,,,,,,0,0,0,0,0,0,0,14.3,0
2014,2015,2015/06/18,,,,,,0,0,0,0,0,0,0,7.97,0
2013,2014,2014/06/20,,,,,,0,0,0,0,0,0,0,7.06,0
2012,2013,2013/06/14,,,,,,0,0,0,0,0,0,0,9.75,0
2011,2012,2012/06/15,,,,,,0,0,0,0,0,0,0,12,0
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,8.45,0
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,7.87,0
2008,2009,2009/05/20,,,,,,0,0,0,0,0,0,0,10.5,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,13.7,0
2006,2007,2007/06/13,2007/08/03,28,2007/08/03,28,,0.3,0,0.3,0.1,0,0.1,0.4,29.2,1.37
2005,2006,2006/06/14,2006/08/04,22.7,2006/08/04,22.7,,0.8,0,0.8,0.4,0,0.4,1.2,30.6,3.93
2004,2005,2005/06/13,2005/07/28,38.1,2005/07/28,38.1,,2,0,2,0.4,0.6,1,3,40,7.5
2003,2004,2004/06/25,2004/08/06,53.5,2004/08/06,53.5,,1.4,0,1.4,1.5,0,1.5,2.9,71,4.08
2002,2003,2003/05/30,2003/07/24,67.5,2003/07/24,67.5,,0.5,0,0.5,1.25,0.75,2,2.5,77,3.25
2001,2002,2002/06/28,,,2002/12/09,,,0,0,0,2,0,2,2,,
2000,2001,2001/05/31,,,2001/09/10,,,0,0,0,3.5,0,3.5,3.5,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
