盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,2018/07/25(即將除息),,,,2018/08/28(即將發放),1.7,0.8,2.5,0,0,0,2.5,49.7,5.03
2016,2017,2017/05/26,2017/06/20,58.3,,,2017/07/19,3,0,3,0,0,0,3,55.9,5.37
2015,2016,2016/05/27,2016/07/22,47.6,,,2016/08/19,3.5,0,3.5,0,0,0,3.5,50.3,6.96
2014,2015,2015/05/28,2015/07/23,50.4,,,2015/08/28,4,0,4,0,0,0,4,56.4,7.09
2013,2014,2014/05/30,2014/07/30,60.1,2014/07/30,60.1,2014/08/29,2.9,0.1,3,1,0,1,4,61.5,6.51
2012,2013,2013/05/31,2013/07/23,46.67,2013/07/23,46.67,,2.5,0,2.5,0.5,0,0.5,3,49.5,6.07
2011,2012,2012/05/25,2012/07/25,40.69,2012/07/25,40.69,,3,0,3,0.2,0,0.2,3.2,44.3,7.22
2010,2011,2011/05/18,2011/07/19,56.19,2011/07/19,56.19,,4,0,4,0.5,0,0.5,4.5,61.9,7.27
2009,2010,2010/05/27,2010/07/07,63.24,2010/07/07,63.24,,3.5,0,3.5,0.2,0,0.2,3.7,67.1,5.51
2008,2009,2009/05/27,2009/07/08,59.04,2009/07/08,59.04,,3.8,0,3.8,1.5,0,1.5,5.3,62.4,8.49
2007,2008,2008/06/11,2008/07/24,88.32,2008/07/24,88.32,,3,0,3,2.26,0,2.26,5.26,87.5,6.01
2006,2007,2007/05/22,2007/07/10,,2007/07/10,,,1.9,0,1.9,2.1,0,2.1,4,107.8,3.71
2005,2006,2006/08/18,2006/09/18,,2006/09/18,,,1.4,0,1.4,2.1,0,2.1,3.5,,
2004,2005,2005/06/10,2005/08/03,,2005/08/03,,,0.5,0,0.5,1.5,0.5,2,2.5,,
