盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/01,2018/07/05,14.2,,,2018/07/20(即將發放),0.7,0,0.7,0,0,0,0.7,14.2,4.94
2016,2017,2017/06/16,2017/07/13,10.8,,,2017/08/03,0.5,0,0.5,0,0,0,0.5,11.4,4.39
2015,2016,2016/06/24,2016/07/11,10,,,2016/07/27,0.6,0,0.6,0,0,0,0.6,10.7,5.6
2014,2015,2015/06/18,2015/07/09,11.8,,,2015/07/31,0.3,0,0.3,0,0,0,0.3,11.4,2.63
2013,2014,2014/05/30,2014/07/04,8.41,2014/09/24,8.54,,0.1,0,0.1,0.39,0,0.39,0.49,8.25,5.97
2012,2013,2013/06/11,,,,,,0,0,0,0,0,0,0,7.59,0
2011,2012,2012/06/08,,,,,,0,0,0,0,0,0,0,7.06,0
2010,2011,2011/06/10,2011/09/28,7.48,2011/09/28,7.48,,0.17,0,0.17,0.27,0,0.27,0.43,10.1,4.3
2009,2010,2010/06/04,,,,,,0,0,0,0,0,0,0,9.58,0
2008,2009,2009/06/26,,,,,,0,0,0,0,0,0,0,4.87,0
2007,2008,2008/06/27,,,,,,0,0,0,0,0,0,0,5.1,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,5.49,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,3.18,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,4.17,0
2003,2004,2004/06/11,,,,,,0,0,0,0,0,0,0,6.51,0
2002,2003,2003/06/06,,,,,,0,0,0,0,0,0,0,6.6,0
2001,2002,2002/06/12,,,,,,0,0,0,0,0,0,0,5.65,0
2000,2001,,,,,,,0,0,0,0,0,0,0,3.87,0
1999,2000,,,,,,,0,0,0,0,0,0,0,9.03,0
1998,1999,1999/05/27,,,1999/06/23,15.8,,0,0,0,0.5,1.3,1.8,1.8,15.8,11.36
1997,1998,1998/05/12,,,1998/06/18,28,,0,0,0,0.66,1.34,2,2,29.2,6.84
1996,1997,1997/05/07,,,1997/07/19,24.8,,0,0,0,1,1,2,2,28.9,6.93
1995,1996,,,,,,,0,0,0,1,1,2,2,34.2,5.86
1994,1995,1995/05/22,,,1995/07/15,38.3,,0,0,0,2.1,0.4,2.5,2.5,47.1,5.31
1993,1994,,,,,,,0,0,0,2,0,2,2,60.4,3.31
1992,1993,,,,,,,0,0,0,0,0,0,0,,
