盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/09,21.65,,,2018/08/03(即將發放),1.6,0,1.6,0,0,0,1.6,21.7,7.37
2016,2017,2017/06/08,2017/07/18,18.25,,,2017/08/15,1.58,0,1.58,0,0,0,1.58,18.6,8.49
2015,2016,2016/06/13,2016/07/11,15.95,,,,1,0,1,0,0,0,1,16.9,5.93
2014,2015,2015/06/10,2015/07/09,16.9,,,2015/08/05,1.5,0,1.5,0,0,0,1.5,17.2,8.7
2013,2014,2014/05/26,2014/07/24,23.85,,,2014/08/20,2.5,0,2.5,0,0,0,2.5,24.8,10.1
2012,2013,2013/06/10,2013/06/27,28.75,,,,2.1,0,2.1,0,0,0,2.1,25.9,8.1
2011,2012,2012/06/12,2012/07/05,18.35,,,,1.6,0,1.6,0,0,0,1.6,18.6,8.62
2010,2011,2011/06/10,2011/07/08,18.95,,,,1.6,0,1.6,0,0,0,1.6,17.9,8.92
2009,2010,2010/06/18,2010/07/05,17.8,,,,1.2,0,1.2,0,0,0,1.2,18.4,6.54
2008,2009,2009/06/16,2009/07/02,23.45,,,,0.9,0,0.9,0,0,0,0.9,19.3,4.67
2007,2008,2008/06/13,2008/06/26,21.9,,,,1.2,0,1.2,0,0,0,1.2,17.2,6.96
2006,2007,2007/06/15,2007/07/04,12.2,,,,0.7,0,0.7,0,0,0,0.7,13.6,5.13
2005,2006,2006/06/23,,,2006/09/28,9.25,,0,0,0,0,0.55,0.55,0.55,9.88,5.6
2004,2005,2005/06/23,,,2005/08/31,7.36,,0,0,0,0,0.31,0.31,0.31,8.57,3.66
2003,2004,2004/06/15,,,,,,0,0,0,0,0,0,0,10.9,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,6.22,0
2001,2002,2002/06/27,,,,,,0,0,0,0,0,0,0,5.8,0
2000,2001,2001/06/07,,,,,,0,0,0,0,0,0,0,6.03,0
1999,2000,2000/06/21,,,,,,0,0,0,0,0,0,0,8.11,0
1998,1999,,,,,,,0,0,0,0.5,0,0.5,0.5,12.3,4.06
1997,1998,1998/04/30,,,,,,0,0,0,0.5,1,1.5,1.5,26.4,5.69
1996,1997,1997/05/22,,,1997/06/26,29.2,,0,0,0,1.1,0.7,1.8,1.8,37.3,4.82
1995,1996,1996/05/11,,,1996/07/31,25.33,,0,0,0,1.3,0.7,2,2,29,6.91
1994,1995,1995/05/13,,,1995/07/08,,,0,0,0,2,0,2,2,,
1993,1994,1994/04/30,,,1994/07/01,,,0,0,0,2.5,0,2.5,2.5,,
1992,1993,,,,,,,0,0,0,3,0,3,3,,
