盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,,,,,,0,0,0,0.49,0,0.49,0.49,20.1,2.46
2016,2017,2017/06/07,2017/08/28,14.5,2017/08/28,14.5,2017/09/29,0.37,0,0.37,0.37,0,0.37,0.74,17,4.37
2015,2016,2016/06/15,,,2016/09/30,20.5,,0,0,0,2.57,0,2.57,2.57,22,11.69
2014,2015,2015/06/03,,,,,,0,0,0,0,0,0,0,23.4,0
2013,2014,2014/04/17,,,,,,0,0,0,0,0,0,0,12.6,0
2012,2013,2013/06/10,,,,,,0,0,0,0,0,0,0,12.1,0
2011,2012,2012/04/24,,,,,,0,0,0,0,0,0,0,5.76,0
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,3.53,0
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,9.64,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,13.1,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,10.8,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,7.95,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,3.71,0
2004,2005,2005/05/02,,,,,,0,0,0,0,0,0,0,4.44,0
2003,2004,2004/04/16,2004/07/29,6.95,,,,0.05,0,0.05,0,0,0,0.05,7.47,0.67
2002,2003,2003/06/17,,,,,,0,0,0,0,0,0,0,3.6,0
2001,2002,2002/06/27,,,,,,0,0,0,0,0,0,0,3.61,0
2000,2001,2001/06/22,,,,,,0,0,0,0,0,0,0,4.31,0
1999,2000,2000/06/20,,,,,,0,0,0,0,0,0,0,8.33,0
1998,1999,1999/05/25,,,1999/09/20,,,0,0,0,0.96,1,1.96,1.96,19.8,9.88
1997,1998,1998/06/12,,,1998/07/21,44.4,,0,0,0,1.43,0.97,2.4,2.4,45,5.33
1996,1997,1997/06/11,,,1997/10/27,30.8,,0,0,0,0.73,0,0.73,0.73,41.8,1.75
1995,1996,,,,,,,0,0,0,0.9,0,0.9,0.9,33,2.73
1994,1995,1995/06/15,,,1995/08/16,,,0,0,0,1.7,0,1.7,1.7,39.1,4.35
1993,1994,1994/06/15,,,1995/02/16,58,,0,0,0,3.5,0,3.5,3.5,,
1992,1993,1993/06/30,,,1993/11/29,58,,0,0,0,3.5,0,3.5,3.5,,
