盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,,,,,,0,0,0,0,0,0,0,14,0
2016,2017,2017/06/16,,,,,,0,0,0,0,0,0,0,10.8,0
2015,2016,2016/06/13,,,,,,0,0,0,0,0,0,0,7.92,0
2014,2015,2015/06/09,,,,,,0,0,0,0,0,0,0,8.66,0
2013,2014,2014/06/12,,,,,,0,0,0,0,0,0,0,10.1,0
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,11,0
2011,2012,2012/06/22,2012/08/09,11.25,2012/08/09,11.25,,0.2,0,0.2,0.5,0,0.5,0.7,11.1,6.31
2010,2011,2011/06/22,2011/08/09,15.75,2011/08/09,15.75,,0.5,0,0.5,1.2,0,1.2,1.7,14.8,11.46
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,12.4,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,9.41,0
2007,2008,2008/06/19,2008/08/26,8.52,2008/08/26,8.52,,0.2,0,0.2,0.3,0,0.3,0.5,8.89,5.62
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,10,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,7.72,0
2004,2005,2005/06/10,2005/08/24,8.64,2005/08/24,8.64,,0.2,0,0.2,0.2,0.1,0.3,0.5,9.26,5.4
2003,2004,,,,,,,0,0,0,0,0,0,0,12,0
2002,2003,2003/06/03,,,,,,0,0,0,0,0,0,0,11,0
2001,2002,2002/06/14,,,,,,0,0,0,0,0,0,0,10.7,0
2000,2001,2001/06/15,,,,,,0,0,0,0,0,0,0,6.42,0
1999,2000,2000/05/30,,,2000/08/09,13.16,,0,0,0,0.6,0,0.6,0.6,16.6,3.62
1998,1999,1999/06/04,,,,,,0,0,0,1,0,1,1,27.8,3.6
1997,1998,1998/05/13,,,1998/07/24,24.76,,0,0,0,0.5,0,0.5,0.5,27.6,1.81
1996,1997,,,,,,,0,0,0,0,0,0,0,29.7,0
1995,1996,1996/06/05,1996/06/27,,,,,1.1,0,1.1,0,0,0,1.1,32.8,3.35
1994,1995,1995/06/07,1995/06/29,,,,,1.5,0,1.5,0,0,0,1.5,41.5,3.61
1993,1994,1994/05/18,,,,,,0.5,0,0.5,0,0,0,0.5,46.8,1.07
1992,1993,1993/05/07,1993/06/05,,,,,0.5,0,0.5,0,0,0,0.5,29.1,1.72
1991,1992,1992/05/15,1992/06/13,,,,,0.5,0,0.5,0,0,0,0.5,29.5,1.69
1990,1991,1991/05/24,1991/06/19,,1991/09/10,,,2,0,2,1,0,1,3,38.5,7.79
1989,1990,1990/05/02,1990/03/31,,1990/09/07,,,2.5,0,2.5,1,0,1,3.5,,
1988,1989,,,,,,,20,0,20,7,0,7,27,,
1987,1988,,,,,,,3,0,3,2,0,2,5,,
1986,1987,,,,,,,1.5,0,1.5,1.5,0,1.5,3,,
1984,1985,,,,,,,1,0,1,0,0,0,1,,
1983,1984,,,,,,,1,0,1,1.2,0,1.2,2.2,,
