2017,20,68,29.3,27.9,-1.4,-4.8,16.6,1.71,3.28,27.1,14.6,29.6,0.04,0.58,72.5,4.82,5.72,-,6.23,12.3,60.2,30.09
2016,20,70,30,29.3,-0.7,-2.3,15.1,2.1,2.71,27.2,15.1,27.2,0.07,0.61,70.5,3.62,4.5,-,5.83,10.7,59.9,29.93
2015,20,60,24.75,30,+5.25,+21.2,8.76,2.22,3.28,23.2,17.6,26.7,0.12,0.6,68.5,3.18,4.04,-,5.49,9.9,58.6,29.31
2014,20,60,30.75,24.75,-6,-19.5,7.2,2.23,3.07,21.4,17.8,27.1,0.19,0.56,67.4,2.98,3.54,-,5.16,9.13,58.2,29.12
2013,20,60,21.2,30.75,+9.55,+45,6.89,2.32,3.02,19.8,13.9,27,-,0.75,61.7,2.57,3,-,0.97,4.37,57.3,28.67
2012,27.8,60,20.5,21.2,+0.7,+3.4,14.4,1.68,3.13,26.3,2.53,27.2,-,12.7,68.7,2.09,2.45,0,0.63,3.42,65.3,23.47
2011,27.8,64,23.95,20.5,-3.45,-14.4,15.1,1.56,2.95,28.6,1.15,28.2,-,11.8,69.7,2.39,2.66,0,0.56,3.57,66.1,23.77
2010,27.8,64,20.75,23.95,+3.2,+15.4,16.2,1.77,2.6,29.1,0.51,29,-,10.9,69.5,2.51,2.84,0,0.51,3.69,65.8,23.67
2009,27.8,-,13.4,20.75,+7.35,+54.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.62
2008,27.8,-,21.2,13.4,-7.8,-36.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.86
2007,27.8,-,19.6,21.2,+1.6,+8.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.85
2006,27.8,-,19.4,19.6,+0.2,+1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.03
2005,27.8,-,39.1,19.4,-19.7,-50.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.81
2004,26.4,-,30,39.1,+9.1,+30.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.67
2003,25,-,20.6,30,+9.4,+45.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.31
2002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.87
