2017,55.4,43,50.9,106,+55.1,+108.3,39.4,62.3,57.8,174,2.74,8.67,0.38,0.93,187,79.7,90.7,-,0.3,91,96.5,17.46
2016,54.5,53,31.95,50.9,+18.95,+59.3,65.2,43.4,35.9,162,2.37,9.2,0.38,1.04,175,76.8,86.4,-,0.27,86.7,88.4,16.22
2015,53.7,47,16,31.95,+15.95,+99.7,53.8,37,36.3,135,1.67,10.7,1.45,0.88,150,62.9,67.8,-,0.26,68.1,81.8,15.28
2014,53.4,43,15.75,16,+0.25,+1.6,44.9,40.8,32.9,122,2.24,12.5,1.84,1.27,141,60.3,65.6,0,0.22,65.9,75.6,14.2
2013,53,43,16.15,15.75,-0.4,-2.5,42.7,32.4,30.4,116,2.24,13.8,1.07,1.2,135,59.1,61.7,2.22,0.53,64.6,70.9,13.4
2012,52.4,45,13.75,16.15,+2.4,+17.5,35.8,41.3,26.9,109,1.63,15.4,-,9.9,136,51.7,61.8,2.63,0.39,64.8,71.5,13.7
2011,52.1,43,20.4,13.75,-6.65,-32.6,22.7,45.2,39.8,115,1.44,18.1,-,8.82,143,54.6,65.5,5.3,0.5,71.3,71.8,13.75
2010,50.4,45,15.55,20.4,+4.85,+31.2,25.2,40.4,38,112,1.86,12.4,-,9.62,136,48.4,60.6,4.09,0.48,65.2,70.6,13.94
2009,50.5,43,8.71,15.55,+6.84,+78.5,30.3,33.1,29.5,108,2.86,12.3,-,10.4,134,42.9,54.7,2.07,0.52,57.3,76.4,14.4
2008,54.5,38,17,8.71,-8.29,-48.8,22.5,28.6,29.3,83.2,7.32,13.5,-,10.8,115,30.6,41,2.65,0.93,44.6,70.3,12.1
2007,54.5,34,20.1,17,-3.1,-15.4,25.4,31.5,28.4,87.3,10.4,11.3,-,5.18,114,39.6,52,0,0.86,52.9,61.2,11.25
2006,54.7,34,18.45,20.1,+1.65,+8.9,17.5,44,25.7,92.1,11.9,12.9,-,6.51,123,38.7,57.5,3.03,1.12,61.6,61.8,11.64
2005,58.5,28,15.8,18.45,+2.65,+16.8,22.8,40.9,23.7,101,8.59,13.9,0,9.49,133,47,60.2,8.11,1.04,69.3,63.5,11.54
2004,58.5,26,26.5,15.8,-10.7,-40.4,15.7,38,23.4,83.9,21.5,14.1,0.27,9.74,130,43.7,53.5,9.16,2.51,65.2,64.3,12.01
2003,58.5,23,35.5,26.5,-9,-25.4,17.2,46.8,28.9,111,25.5,12.4,1.69,8.72,159,57.2,82.6,0,2.84,85.5,73.6,12.58
2002,56.9,51,90,35.5,-54.5,-60.6,37.9,39.3,26,120,33.3,13.9,3.35,11.4,182,35.3,47.1,4.64,0.83,52.6,130,22.78
2001,40.9,47,30.8,90,+59.2,+192.2,37.8,39.9,27,119,32,15.2,4.44,8.82,179,41,49.2,20.8,1.66,73.5,106,25.79
2000,30.1,45,106.5,30.8,-75.7,-71.1,25.9,41.5,28.4,108,31.7,12.6,4.46,8.25,165,46.5,78.1,6.87,2.63,90,75.2,24.97
1999,23.5,40,48.9,106.5,+57.6,+117.8,7.47,21.5,23,75.9,12,17.3,7.96,7.44,121,29.8,35.1,22.7,2.35,61,59.7,25.42
1998,20.2,45,71.5,48.9,-22.6,-31.6,21.7,23.4,16.2,71.2,8.04,8.38,4.83,4.39,96.8,23,28.5,10,2.05,41.3,55.5,27.52
1997,13.3,45,98,71.5,-26.5,-27,21.6,15.4,15.4,56.1,5.55,7.92,5.32,1.86,76.8,13.5,32.7,0,2.92,35.6,41.2,30.97
1996,7.12,49,46.3,98,+51.7,+111.7,3.27,6.94,7.84,21.7,0.68,4.41,-,1.04,27.9,7.24,14.3,0.02,0.14,14.4,13.5,18.89
1995,5.59,57,38.5,46.3,+7.8,+20.3,3.89,3.15,4.62,12.8,0.15,2.4,-,1.17,16.5,3.7,5.92,0.07,-,5.99,10.5,18.82
1994,3.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.07
