2017,28.8,38,13.35,14.35,+1,+7.5,15.9,21.2,27.5,66.4,1.98,32.2,0.08,1.74,104,13.4,47.8,8.72,2.41,63.6,40.7,13.25
2016,28.8,38,14.2,13.35,-0.85,-6,17.1,22,27.1,67.5,2.13,33.5,0.09,1.14,106,11.1,55.2,2.86,3.46,66.2,40,13.07
2015,28.8,40,14.15,14.2,+0.05,+0.4,21.4,18.3,29.4,71.5,2.74,34.6,0.12,1.51,113,11.9,59.4,3.4,4.26,71.8,40.9,13.32
2014,28.8,36,11.4,14.15,+2.75,+24.1,9.03,20.8,32.8,65.1,3.14,34.7,0.09,1.72,107,10.9,52.7,3.54,4.22,65,41.7,13.75
2013,28.8,36,11.5,11.4,-0.1,-0.9,9.22,22,32.4,66.1,3.64,34.9,0.13,1.56,110,9.9,54.1,3.94,3.97,67.5,42,13.86
2012,28.8,30,9.21,11.5,+2.29,+24.9,11.6,20,33.1,67.1,3.36,34.6,1.22,2.34,109,9.91,57.1,3.65,4.47,68.6,40,13.09
2011,28.8,34,9.57,9.21,-0.36,-3.8,7.09,19.4,37.7,66,2.79,34.9,1.36,2.3,107,10.8,54.1,4.4,4.57,66.5,41,13.63
2010,28.8,38,9.8,9.57,-0.23,-2.3,17.5,18.3,30.3,69,2.64,32.6,1.35,1.99,108,10.3,58.2,4.78,4.23,70.5,37,12.36
2009,28.8,28,7.48,9.8,+2.32,+31,13.9,14.9,28.3,58.7,2.42,28.2,1.64,1.11,92.1,8.1,50.4,2.4,3.11,58.8,33.3,11.27
2008,28.8,36,8.45,7.48,-0.97,-11.5,8.67,14.8,39.3,64.4,1.67,29.6,1.92,0.88,98.4,8.4,48.5,3.29,3.32,58,40.4,14.45
2007,28.8,32,11.6,8.45,-3.15,-27.2,3.74,16.2,33.7,55,1.93,29.4,2.03,1.37,89.8,9.05,40,4.56,2.9,50.4,39.4,14.06
2006,28.8,34,7.02,11.6,+4.58,+65.2,3.39,16.5,29.1,50.2,1.53,28,2.32,1.7,83.8,7.59,34.4,5.54,2.51,45.4,38.4,13.73
2005,28.8,28,12.45,7.02,-5.43,-43.6,1.81,16.6,26.8,46.3,0.74,28.1,2.54,2.03,79.7,7.67,35.5,3.2,2.35,44,35.7,13.02
2004,28.8,40,9.2,12.45,+3.25,+35.3,1.32,13.7,19.9,36,3.67,26.8,0.85,3.01,70.3,6.61,29.1,2.37,5.81,41.9,28.4,11.46
2003,28.8,34,5.35,9.2,+3.85,+72,1.94,14.3,20.5,38,3.8,27.9,0.74,2.99,73.4,6.64,33.3,4.11,5.58,47.6,25.8,8.94
2002,28.8,34,2.59,5.35,+2.76,+106.6,2.63,13.9,17.8,36.1,4.47,28.1,0.48,3.5,72.6,4.26,35,3.26,4.88,47.8,24.8,8.62
2001,28.8,-,2.95,2.59,-0.36,-12.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.89
2000,28.8,-,7.5,2.95,-4.55,-60.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.09
1999,-,-,14.2,7.7,-6.5,-45.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,27.4,36,18.8,14.2,-4.6,-24.5,1.9,11.5,18.5,34.6,5.61,32.6,0.89,2.64,76.4,5.71,32.5,2.91,3.73,42.9,33.4,12.19
1997,24.5,34,22.1,18.8,-3.3,-14.9,1.77,10.2,15.2,28.4,2.43,32,0.89,2.14,65.9,4.58,24.3,2.44,3.48,34,31.9,13.02
1996,21.5,36,19.89,22.1,+2.21,+11.1,1.1,9.43,14.1,25.6,3.11,25.2,1.07,1.03,56,3.73,14.4,3.16,3.38,24.8,31.2,14.54
1995,19.2,34,39.79,19.89,-19.9,-50,0.76,8.09,15.9,25.6,1.94,25.6,1.14,0.81,55,4.02,15.8,2.09,3.17,24.9,30.1,15.72
1994,12.1,-,42.6,39.79,-2.81,-6.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.1
1993,11.8,-,35.9,42.6,+6.7,+18.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.75
1992,9.8,-,74.5,35.9,-38.6,-51.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.74
1991,6.19,-,59.5,74.5,+15,+25.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.59
1990,5.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.89
