2017,318,44,9.1,9.54,+0.44,+4.8,86.9,951,3511,1239,28.9,17.3,2,5754,309,4724,202,79.6,5326,428,13.44
2016,311,41,9.79,9.1,-0.69,-7,73.6,1032,3560,968,28.9,17.5,2.22,5614,353,4527,243,68.9,5205,410,13.16
2015,303,53,10.5,9.79,-0.71,-6.8,61,1610,3341,460,28.4,17.8,2.36,5466,309,4513,203,39.3,5076,390,12.85
2014,286,50,12.45,10.5,-1.95,-15.7,80.8,1463,3192,509,27.9,18,1.65,5219,328,4232,255,34,4857,363,12.67
2013,236,50,11.65,12.45,+0.8,+6.9,44,1558,2925,384,28.1,18.3,2.06,4922,346,3983,271,24.8,4632,290,12.26
2012,224,50,11.25,11.65,+0.4,+3.6,56,1490,2802,304,28.8,18.7,11.2,4655,221,3919,231,17.9,4389,266,11.86
2011,212,50,14.75,11.25,-3.5,-23.7,60.1,1283,2695,342,29.4,19.1,16.9,4385,221,3700,202,14.3,4138,247,11.64
2010,201,50,12,14.75,+2.75,+22.9,42.7,1428,2364,327,28.8,19.4,17.1,4184,301,3479,168,8.23,3955,228,11.36
2009,193,41,5.7,12,+6.3,+110.5,45.3,1225,2136,360,22.4,-,26.8,3771,174,3205,176,9.15,3563,208,10.74
2008,234,28,10.45,5.7,-4.75,-45.5,54.5,1191,2107,250,23.8,-,26.9,3600,159,2963,275,8.12,3405,194,8.29
2007,188,28,15.6,10.45,-5.15,-33,26.2,1097,2231,198,25.1,-,63.4,3614,294,2808,314,9.28,3425,189,10.01
2006,188,28,15.85,15.6,-0.25,-1.6,51.8,969,2221,162,55.8,-,50.4,3458,274,2659,316,10.4,3260,199,10.52
2005,179,43,20.3,15.85,-4.45,-21.9,38.9,735,2113,119,55.8,-,39.7,3062,227,2274,290,52,2843,219,12.15
2004,159,-,15.8,20.3,+4.5,+28.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.51
2003,152,-,9.65,15.8,+6.15,+63.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.34
2002,152,-,5.9,9.65,+3.75,+63.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.95
2001,152,-,5.4,5.9,+0.5,+9.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.16
2000,152,-,8.5,5.4,-3.1,-36.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.32
1999,148,-,9.94,8.5,-1.44,-14.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.43
1998,140,-,15.3,9.94,-5.36,-35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.85
1997,105,-,22.1,15.3,-6.8,-30.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.85
1996,105,-,12,22.1,+10.1,+84.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.17
1995,102,-,11.6,12,+0.4,+3.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
1994,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.84
1993,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.65
