2017,1024,25,7.9,10.5,+2.6,+32.9,1045,8086,6973,18028,315,29.5,272,33844,802,6865,526,796,32284,1560,13.87
2016,1023,25,7.15,7.9,+0.75,+10.5,486,7065,6886,16876,288,28.6,296,31577,854,6571,485,869,30221,1356,12.11
2015,1023,28,9.01,7.15,-1.86,-20.6,380,7369,6787,14589,278,28.6,405,29631,1162,6394,371,930,28399,1231,10.8
2014,983,31,10.3,9.01,-1.29,-12.5,608,7654,6872,12706,247,30.9,339,27978,1239,6226,428,1065,26724,1255,11.27
2013,933,38,8.19,10.3,+2.11,+25.8,436,6900,6563,11234,247,31.7,226,25352,767,5734,428,1102,24204,1148,10.82
2012,844,31,8.58,8.19,-0.39,-4.5,712,3176,6215,13110,223,55.5,317,23097,759,5172,383,1099,22164,932,9.48
2011,844,34,14,8.58,-5.42,-38.7,744,2932,5653,12155,224,53.9,344,21362,740,4473,390,1163,20538,824,8.24
2010,844,31,13.3,14,+0.7,+5.3,1523,4209,5153,10708,221,23.4,327,20642,722,3847,359,1212,19623,1019,10.34
2009,787,34,8.9,13.3,+4.4,+49.4,909,3042,4698,10752,184,23.4,321,19021,478,3437,359,1275,18094,927,10.1
2008,625,22,22.3,8.9,-13.4,-60.1,874,3130,4713,8949,196,23.4,389,17402,760,3276,341,1095,16840,562,7.16
2007,503,34,35.1,22.3,-12.8,-36.5,984,2957,4597,8829,211,28.8,257,16880,704,3139,369,1177,15879,1001,16.81
2006,470,31,25.55,35.1,+9.55,+37.4,502,2195,4066,8177,248,27.2,209,14923,452,2818,361,665,14015,908,18.84
2005,407,41,30.6,25.55,-5.05,-16.5,418,2432,3731,6468,273,12.4,207,13312,525,3014,160,8741,12629,683,16.15
2004,297,36,22,30.6,+8.6,+39.1,425,1989,2225,4768,160,-,122,9313,187,747,191,7673,8848,465,14.85
2003,238,45,9.9,22,+12.1,+122.2,791,1746,1764,3439,147,-,98.6,7206,214,-,152,6562,6939,267,12.01
2002,243,30,23.5,9.9,-13.6,-57.9,435,1655,1816,2340,152,-,117,6079,154,-,55.6,5687,5896,183,8.77
2001,-,-,25.8,23.5,-2.3,-8.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,40,25.8,-14.2,-35.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,50.5,40,-10.5,-20.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,-,-,103,50.5,-52.5,-51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,-,-,105,103,-2,-1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,-,-,68,105,+37,+54.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995,-,-,113.5,68,-45.5,-40.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1994,-,-,154,113.5,-40.5,-26.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1993,-,-,81,154,+73,+90.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
