2017,94.6,30,17.6,21.4,+3.8,+21.6,27.5,70.8,308,460,4,72.1,13.5,7.44,569,29.1,128,269,2.89,401,168,13.72
2016,83.1,36,14,17.6,+3.6,+25.7,33.5,44.2,248,363,2.95,65.7,5.8,6.87,456,23.3,120,182,1.4,304,152,13.99
2015,80.8,30,20.8,14,-6.8,-32.7,25.7,36.7,279,374,3.02,67.2,6.34,7.01,471,21.5,141,172,1.37,316,154,14.69
2014,77.7,36,14.1,20.8,+6.7,+47.5,19.8,41.4,278,372,2.95,54,5.57,9.01,456,30.1,137,151,1.06,291,165,15.93
2013,77.7,32,15.25,14.1,-1.15,-7.5,18.3,33,224,302,3.35,49.1,5.26,8.65,383,18,96.1,143,1.34,242,141,13.28
2012,70.8,30,14.85,15.25,+0.4,+2.7,12.5,27,210,278,0.27,47.5,1.21,20.5,347,14.2,108,116,1.39,225,122,14.35
2011,70.9,32,20.2,14.85,-5.35,-26.5,22.1,30.7,202,286,0.75,47.8,0.91,19.8,356,17.8,92.8,128,1.55,223,133,15.47
2010,65.1,30,25,20.2,-4.8,-19.2,13.5,24.3,174,238,0.74,47.3,0.91,19.2,306,16.6,84.1,96.4,1.32,182,125,15.73
2009,53.8,34,12.1,25,+12.9,+106.6,15.8,27.1,143,204,1.02,50.4,0.73,26.1,283,16.6,109,52.7,1.28,163,119,17.63
2008,46.8,23,36.2,12.1,-24.1,-66.6,20.2,20.1,148,224,1.08,46.2,0.75,14.5,287,12.5,139,48.1,0.87,188,98.8,16.95
2007,46,45,38.85,36.2,-2.65,-6.8,29.4,27.2,153,242,0.28,35.1,0.65,7.41,285,17,56.7,84.7,0.69,142,143,26.82
2006,34.6,47,16.5,38.85,+22.35,+135.5,4.2,25.4,105,150,1.1,31.4,0.13,6.84,189,29.1,52.3,61.3,0.94,115,74.9,22.31
2005,28.6,34,23.7,16.5,-7.2,-30.4,2.1,18.6,58.6,84.9,0.83,29.1,0.02,1.37,116,8.33,44.3,22.2,0.77,67.2,49,17.76
2004,28.6,38,9.1,23.7,+14.6,+160.4,3.3,11.9,51.1,74.6,1.92,25.2,0.08,1.48,103,14.7,41,16.7,1.01,58.7,44.5,16.59
2003,24.5,-,7.35,9.1,+1.75,+23.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.12
2002,24.8,-,8.3,7.35,-0.95,-11.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.59
2001,24.8,-,8.05,8.3,+0.25,+3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.18
2000,24.8,-,13.9,8.05,-5.85,-42.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.06
1999,21.5,-,16.7,13.9,-2.8,-16.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.04
1998,18.7,-,20.1,16.7,-3.4,-16.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.67
1997,11,-,32.4,20.1,-12.3,-38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.83
1996,6.05,-,26.7,32.4,+5.7,+21.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.87
1995,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.29
1994,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.43
