2017,16.3,30,20.45,34.8,+14.35,+70.2,4.54,7.44,6.89,26.8,-,21.1,0.09,1.67,50.7,6.53,14,1.52,0.26,15.8,34.9,21.41
2016,16.3,36,15.05,20.45,+5.4,+35.9,6.17,8.68,7.25,31.2,0,23.4,0.09,1.59,56.9,7.47,16.4,1.99,0.29,18.7,38.1,23.43
2015,16.3,32,22.7,15.05,-7.65,-33.7,6.01,8.21,7.87,32.7,0,25.8,0.09,1.25,60.3,7.73,17.1,2.25,0.26,20.1,40.2,24.41
2014,16.3,34,29.5,22.7,-6.8,-23.1,7.96,7.99,7.62,32.6,0,28.4,0.09,1.09,62.4,6.73,17.1,2.5,0.22,20.2,42.2,25.22
2013,16.3,47,31.9,29.5,-2.4,-7.5,9.11,9.53,7.27,31.2,0.18,30,0.09,1.55,63.1,9.08,17.1,2.9,0.24,20.3,42.8,25.61
2012,16.3,51,31.45,31.9,+0.45,+1.4,14.7,10.4,8.14,34.3,0.31,27.9,0.51,0.75,63.8,9.47,18.1,2.14,0.19,20.4,43.4,26.08
2011,16.3,47,50,31.45,-18.55,-37.1,9.49,13.8,9.4,35.7,0.3,27.5,0.55,0.98,65.1,13.1,21.2,0.98,0.22,22.4,42.7,25.62
2010,16.3,49,23.1,50,+26.9,+116.5,9.52,11.4,6.43,31,0.28,22.9,0.58,0.51,55.3,10.5,16.6,0.1,0.23,16.9,38.4,22.9
2009,14.6,38,9.53,23.1,+13.57,+142.4,9.05,8.88,4.4,26.3,0.8,24,0.54,0.73,52.4,7.49,17,0.5,0.25,17.8,34.6,22.58
2008,12.4,34,26.6,9.53,-17.07,-64.2,4.32,9.7,5.71,23,1.35,27.6,0.57,0.89,53.5,7.35,16.1,1.86,0.2,18.2,35.3,26.99
2007,12.2,43,51.9,26.6,-25.3,-48.7,5.19,6.51,6.91,23.3,1.29,27.2,0.53,0.61,52.9,6.19,14.9,2.07,0.18,17.1,35.8,27.54
2006,12,51,88.2,51.9,-36.3,-41.2,18.5,7.39,7.41,33.7,1.25,23.5,0.56,0.73,59.7,6.51,22.4,0.71,0.26,23.3,36.4,28.29
2005,10.6,68,92,88.2,-3.8,-4.1,18,6.84,7.86,33.2,1.25,24.1,0.52,0.81,59.9,5.92,10.9,14.1,0.3,25.3,34.6,31.12
2004,7.77,68,126,92,-34,-27,4.15,7.41,5.09,17.2,0.87,21.3,0.46,0.36,40.2,6.78,14.4,0.69,1.83,16.9,23.3,29.97
2003,5.82,72,96.5,126,+29.5,+30.6,7.21,4.96,2.97,15.5,0.27,13.1,0.46,0.33,29.7,4.05,6.04,4.23,1.91,12.2,17.5,30.04
2002,4.34,70,90.5,96.5,+6,+6.6,5.44,3.74,2.51,12.2,0.05,8.68,0.47,0.27,21.7,3.68,7.1,0.61,2.11,9.82,11.9,27.33
2001,3.3,66,-,-,-,-,2.01,2.78,1.76,7.21,0.05,7.14,0.43,0.18,15,1.21,2.05,0.53,3.01,5.59,9.43,28.58
2000,1.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.91
