2017,12.1,38,31.85,26.35,-5.5,-17.3,11.5,17.5,15.6,46.5,3.16,15.6,0.01,0.82,66.4,0.84,20.7,5.05,-,28.9,37.5,31.05
2016,12.1,40,23.1,31.85,+8.75,+37.9,12.2,17.6,14.3,45.2,2.65,15.1,0.01,1.31,64.3,0.59,16.4,5.34,-,24.8,39.6,33.66
2015,12.1,45,32.65,23.1,-9.55,-29.2,22.4,16.1,9.73,49.5,2.45,11.9,0.02,0.92,64.9,1.03,17.7,3.65,0.06,24.6,40.2,33.73
2014,12.1,47,33.9,32.65,-1.25,-3.7,18.9,19.4,11.9,52.2,2.59,10.6,0.03,0.94,66.4,0.42,17.7,2.78,0.07,23.9,42.5,35.42
2013,11.9,47,32.2,33.9,+1.7,+5.3,19.6,18.7,11.5,51.2,2.65,6.41,0.04,0.98,61.4,1,19.7,0,0.08,22.5,38.9,33.16
2012,11.9,45,33.2,32.2,-1,-3,14.2,21.2,11.1,48.2,0.48,6.44,0.23,0.23,55.6,2.35,12.8,3.83,2.29,18.9,36.7,31.28
2011,11.9,45,50.3,33.2,-17.1,-34,12.8,26.5,15.5,56.2,0.7,6.96,0.26,0.03,64.1,3.09,20.7,3.76,2.41,26.8,37.3,31.78
2010,10.5,38,70.5,50.3,-20.2,-28.7,6,24.8,14.2,47.4,0.78,6.67,0.25,0.08,55.1,2.21,20.2,3,1.77,25,30.2,28.46
2009,9.84,47,21.75,70.5,+48.75,+224.1,7.6,20.1,9.97,38.7,0.67,8.05,0.2,0.19,47.8,2.34,12.1,4.75,1.78,18.7,29.2,28.97
2008,8.35,40,57,21.75,-35.25,-61.8,5.54,17.8,9.52,33.7,0.05,6.42,0.19,0.09,40.5,1.35,12,6.15,2.05,20.2,20.3,24.87
2007,7,36,98.1,57,-41.1,-41.9,2.94,23.1,9.99,37.4,0.07,5.86,0.2,0.15,43.6,2.7,17.2,6.11,1.73,25,18.6,26.63
2006,6.33,55,112.5,98.1,-14.4,-12.8,4.01,15.4,6.54,27.2,0.12,5.17,0.04,0.14,32.7,1.52,9.14,6.16,1.28,16.6,16.1,25.47
2005,5.24,45,30,112.5,+82.5,+275,1.22,8.25,4.76,14.8,0.25,3.76,0.04,0.09,18.9,1.07,8.5,0.87,0.87,10.2,8.68,16.55
2004,4,47,-,-,-,-,0.78,5.51,3.21,9.8,0.03,3.22,0.05,0.06,13.2,1.52,6.55,0.9,0.42,7.88,5.28,13.21
2003,3.65,32,-,-,-,-,0.44,4.11,1.52,6.34,0.12,2.14,0.07,0.02,8.7,1.14,3.96,0.33,0.35,4.64,4.06,11.11
