2017,29.5,64,54.9,59,+4.1,+7.5,13.1,14.8,16,44.3,0.07,34.9,1.64,0.27,81.8,9.83,13.6,-,2.82,18.6,63.2,20.79
2016,29.5,66,64.5,54.9,-9.6,-14.9,12.8,12.4,14.8,41.4,0.07,35.3,1.75,0.29,79.5,8.8,15.5,-,2.79,20.5,59.1,19.44
2015,29.5,62,75.2,64.5,-10.7,-14.2,8.61,12.6,14.8,36.6,0.07,36.3,1.84,0.2,75.7,7.25,16.3,-,3.12,21.6,54.1,17.79
2014,26.8,62,69.9,75.2,+5.3,+7.6,7.97,13.5,14.9,37.2,0.02,33.1,1.95,0.33,73.4,8.24,16,-,3.16,21.2,52.2,18.87
2013,23.3,60,42.6,69.9,+27.3,+64.1,9.03,12.8,14.6,36.7,0.02,29.5,2.02,0.24,69.3,6.86,17.6,0,3.24,22.8,46.4,19.24
2012,22,51,41.95,42.6,+0.65,+1.5,6.54,8.44,13,28.3,0,27.3,2.08,0.23,58,5.79,16,0,2.73,20.7,37.3,17.62
2011,22,60,32.5,41.95,+9.45,+29.1,7.09,9.69,15.2,32.8,0.01,25.1,2.18,0.23,60.3,7.6,17.9,0.85,2.36,23,37.3,18.11
2010,22,51,27.5,32.5,+5,+18.2,3.81,8.82,12.6,26.1,0.16,24.9,2.41,0.27,53.8,5.45,12.2,4.25,2.1,20.5,33.3,16.18
2009,22,32,16.7,27.5,+10.8,+64.7,4.54,6.18,10.2,21.7,0.26,25.6,2.69,0.28,50.6,2.94,10.2,5.95,1.92,20,30.5,14.83
2008,22,45,29.8,16.7,-13.1,-44,6.02,7,16.6,30.1,0.35,27.1,2.95,0.33,60.7,4.93,18.2,5.5,1.9,27.6,33.2,16.11
2007,22,51,24.95,29.8,+4.85,+19.4,4.08,7.7,11.7,24.2,0.36,25.9,3.22,0.29,54,6.05,18.6,2.4,1.86,24.8,29.2,14.79
2006,22,53,18.15,24.95,+6.8,+37.5,6.88,8.96,9.66,25.8,0.48,25,1.43,2.1,54.8,5.99,17.9,5.2,1.87,27,27.8,14.12
2005,21.1,40,32.8,18.15,-14.65,-44.7,5.01,8.95,11.8,27,1.93,24.9,1.56,2.32,57.7,5.73,23.6,4.8,1.66,32,25.7,13.54
2004,20.3,-,23.7,32.8,+9.1,+38.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.66
2003,19.7,-,14.3,23.7,+9.4,+65.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.63
2002,19,-,8.4,14.3,+5.9,+70.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.96
2001,19,-,6.3,8.4,+2.1,+33.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.67
2000,19,-,12.8,6.3,-6.5,-50.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.45
1999,17.3,-,46,12.8,-33.2,-72.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.58
1998,17.3,-,37.4,46,+8.6,+23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18
1997,11.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.28
1996,9.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.32
