2017,4.73,52,36.4,26.4,-10,-27.5,5.66,1.53,2.73,11.4,-,4.26,0.27,0.06,15.9,2.05,2.8,-,0.16,2.96,13,27.43
2016,4.74,59,29.9,36.4,+6.5,+21.7,6.26,1.38,2.11,11.2,-,3.72,0.29,0.56,15.8,2.32,3.1,-,0.15,3.26,12.6,26.48
2015,4.64,59,43.8,29.9,-13.9,-31.7,9.53,1.13,1.91,13.7,-,0.47,0.18,0.03,14.4,1.38,2.03,-,0.14,2.17,12.2,26.32
2014,4.65,61,39.1,43.8,+4.7,+12,9.96,1.27,1.72,13.6,-,0.51,0.11,0.03,14.2,1.53,2.11,-,0.08,2.2,12,25.89
2013,4.5,64,50.7,39.1,-11.6,-22.9,9.79,1.3,1.41,13,-,0.58,0.06,0.06,13.7,1.5,2.05,-,0.09,2.14,11.6,25.69
2012,4.49,68,47.7,50.7,+3,+6.3,9.27,1.35,1.26,12.4,-,0.43,0,0.38,13.2,1.65,1.65,0,0.05,1.7,11.5,25.57
2011,4.46,68,130,47.7,-82.3,-63.3,8.41,1.95,1.14,11.9,-,0.49,0,0.62,13,1.71,1.71,0,0.04,1.75,11.3,25.34
2010,4.25,-,205.5,130,-75.5,-36.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.18
2009,3.99,-,88,205.5,+117.5,+133.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.62
2008,3.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.91
2007,2.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.45
