2017,1573,36,24.65,24.75,+0.1,+0.4,129,278,880,1510,861,4138,19.4,87.1,6677,431,1443,1687,96.8,3358,3320,19.67
2016,1573,36,17.95,24.65,+6.7,+37.3,155,234,795,1401,883,4308,24.9,90.4,6761,392,1232,2020,82.9,3465,3296,19.58
2015,1573,36,26.3,17.95,-8.35,-31.7,203,227,689,1351,779,4487,24,84,6781,322,1344,2025,73.1,3574,3207,19.04
2014,1573,38,27,26.3,-0.7,-2.6,136,218,812,1484,561,4593,24.9,104,6827,395,1315,1963,65.3,3480,3347,19.72
2013,1543,38,27.35,27,-0.35,-1.3,137,218,830,1482,507,4627,26.8,116,6820,425,1349,2060,77.7,3626,3194,19.11
2012,1527,36,28.8,27.35,-1.45,-5,205,136,843,1449,228,4367,33,102,6179,343,1282,1712,27.7,3124,3055,18.56
2011,1505,38,33.5,28.8,-4.7,-14,175,145,1160,1766,234,4025,22.5,68.9,6117,369,1488,1383,22.4,2996,3121,19.51
2010,1353,49,33,33.5,+0.5,+1.5,168,115,848,1525,179,3619,21.1,94.9,5438,439,1313,1137,15.3,2552,2886,20.02
2009,1309,43,23.1,33,+9.9,+42.9,224,103,513,1261,166,3137,19.5,118,4701,242,1056,904,16.4,2063,2638,18.93
2008,1256,45,43.5,23.1,-20.4,-46.9,201,134,916,1611,305,2631,18.6,55.4,4621,428,1150,798,36.5,2071,2550,19.55
2007,1150,70,34.6,43.5,+8.9,+25.7,386,126,641,1399,291,1903,0.69,56.3,3650,320,678,331,59.4,1090,2559,19.44
2006,1105,62,25,34.6,+9.6,+38.4,399,107,565,1511,223,1667,0.84,60.6,3462,297,714,332,52.9,1121,2341,18.48
2005,1055,66,35.8,25,-10.8,-30.2,423,98,579,1581,192,1563,0.97,61.9,3398,238,859,224,60.5,1165,2233,18.71
2004,989,79,28.2,35.8,+7.6,+27,308,68.3,302,1080,326,1159,0.38,26.8,2592,206,463,194,59.5,750,1842,18.7
2003,945,72,19.4,28.2,+8.8,+45.4,46.5,32,229,883,272,1228,-,30.3,2413,159,457,249,63.3,803,1610,16.95
2002,927,55,13.65,19.4,+5.75,+42.1,32,22.9,176,520,300,1153,-,33.4,2007,113,291,280,51.4,657,1350,14.49
2001,906,43,19.9,13.65,-6.25,-31.4,48.1,21.8,206,513,299,1204,-,36.9,2052,69.2,299,397,56.7,786,1266,13.9
2000,875,-,23.2,19.9,-3.3,-14.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.31
1999,856,-,19.39,23.2,+3.81,+19.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.8
1998,814,-,24.6,19.39,-5.21,-21.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.21
1997,739,-,25.8,24.6,-1.2,-4.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.44
1996,720,-,21.9,25.8,+3.9,+17.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.23
1995,727,-,32.5,21.9,-10.6,-32.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.14
1994,727,-,28,32.5,+4.5,+16.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.36
1993,727,-,15,28,+13,+86.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.24
1992,712,-,26,15,-11,-42.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.44
1991,698,-,29.5,26,-3.5,-11.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.67
