2017,1950,34,17.65,20.5,+2.85,+16.1,1541,12694,21946,17394,527,234,446,53407,3626,29450,1122,2096,50197,3210,16.2
2016,1950,31,16.9,17.65,+0.75,+4.4,1289,15568,21127,10212,605,234,511,48393,3204,27484,994,2187,45571,2822,14.49
2015,1805,41,20.55,16.9,-3.65,-17.8,1143,15141,20802,8383,645,233,613,45962,3226,26998,1113,2146,43186,2776,15.39
2014,1526,44,20.35,20.55,+0.2,+1,1336,14121,18382,3052,434,170,290,36547,3047,24107,1105,2087,34252,2294,15.03
2013,1471,44,17.15,20.35,+3.2,+18.7,1152,9426,12849,1238,383,139,134,24247,1948,17253,703,381,22319,1928,13.1
2012,1242,44,18.9,17.15,-1.75,-9.3,477,3787,11338,5326,414,139,94.7,21099,1810,15201,661,381,19396,1703,13.71
2011,1070,47,21.4,18.9,-2.5,-11.7,413,3548,10601,5486,342,138,82,20196,2096,14507,552,292,18482,1715,14.97
2010,998,44,19.95,21.4,+1.45,+7.3,296,3145,9838,4616,332,123,92,18146,2266,13508,604,100,16536,1610,15.05
2009,938,34,13.9,19.95,+6.05,+43.5,232,3280,9059,4690,341,121,114,17606,1928,13077,911,68,16108,1498,14.93
2008,910,41,23.05,13.9,-9.15,-39.7,427,4292,9217,3194,335,120,115,17273,2318,12262,1106,46,15870,1403,14.48
2007,841,44,27.25,23.05,-4.2,-15.4,228,4135,8760,3397,341,121,123,16878,2291,11804,1066,111,15446,1432,15.62
2006,799,25,26,27.25,+1.25,+4.8,548,4446,8390,3666,339,45.3,179,17065,2330,12062,1145,105,15831,1234,14.12
2005,709,50,37.9,26,-11.9,-31.4,466,6451,9098,1132,345,45.3,94.6,17166,2204,12062,1087,186,15710,1457,18.02
2004,578,50,34.1,37.9,+3.8,+11.1,278,4796,7997,993,350,54.1,101,14290,2201,10161,617,172,13281,1009,16.91
2003,550,43,28.3,34.1,+5.8,+20.5,230,4514,6818,291,346,46.4,117,12132,1085,9278,649,111,11192,940,13.89
2002,461,50,21,28.3,+7.3,+34.8,112,2921,5932,36.4,281,-,195,9366,749,7282,359,65.5,8575,791,16.3
2001,-,-,20.6,21,+0.4,+1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,36.5,20.6,-15.9,-43.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,20.2,36.5,+16.3,+80.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,-,-,44.1,20.2,-23.9,-54.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,-,-,51.5,44.1,-7.4,-14.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,-,-,44.7,51.5,+6.8,+15.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995,-,-,67,44.7,-22.3,-33.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1994,-,-,79,67,-12,-15.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1993,-,-,43.6,79,+35.4,+81.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1992,-,-,81.5,43.6,-37.9,-46.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1991,-,-,84.5,81.5,-3,-3.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
