2017,16.2,60,80,81,+1,+1.2,28.6,20.8,19.5,71.7,3.64,17.9,0.09,4.65,98.8,12.1,12.9,-,1.93,16.1,82.7,51.08
2016,16.2,64,70.5,80,+9.5,+13.5,35,21.2,16.4,76.4,3.71,16.1,0.09,1.59,98.7,10.9,12.4,-,2.21,15.9,82.9,51.15
2015,16.2,64,81.6,70.5,-11.1,-13.6,33.3,19.9,17.8,73.3,3.64,15.2,0.09,1.61,94.9,9.55,11,-,2.89,15.5,79.4,49
2014,16.2,62,78.3,81.6,+3.3,+4.2,23.7,23.2,19.5,72.8,3.87,13.5,0.11,2.07,93.2,10.6,11.9,-,2.64,16,77.2,47.64
2013,16.2,62,58.2,78.3,+20.1,+34.5,16.8,22.7,19,69.5,4.24,12.6,0.11,1.48,88.5,10.2,11.7,-,2.28,15.5,73,45.12
2012,16.2,62,42.85,58.2,+15.35,+35.8,17.7,21.2,18.4,63.2,2.83,12.7,0.89,2.56,82.2,10.6,10.9,0.04,2.15,14,68.2,42.1
2011,16.2,55,44.2,42.85,-1.35,-3.1,15.3,19.7,19.9,62.3,2.91,12.9,0.83,2.6,81.6,12.1,12.4,1.51,1.79,16.5,65,40.15
2010,16.2,53,44.95,44.2,-0.75,-1.7,17.6,18.6,15.5,58.3,2.24,10.9,0.82,2.64,74.9,11.2,11.3,1.45,1.85,15.2,59.7,36.87
2009,16.2,64,29,44.95,+15.95,+55,21,16.9,12.8,57.3,1.8,12.5,0.92,1.7,74.3,10.9,11,1.6,1.33,14.5,59.7,36.88
2008,16.2,51,41.8,29,-12.8,-30.6,18.4,15,15.8,54.9,1.79,12,1,1.92,71.5,11.9,13.7,0,2.01,16.3,55.3,34.12
2007,16,51,60.9,41.8,-19.1,-31.4,9.93,20.1,15.4,51.6,1.85,12.3,1.01,2.2,68.9,10.2,12,1.66,1.55,15.8,53.1,33.19
2006,16,53,37.3,60.9,+23.6,+63.3,6.78,20.5,14.7,47.6,1.94,12,1,2.41,64.9,10,10.5,2.65,0.74,14.5,50.5,31.54
2005,16,55,45,37.3,-7.7,-17.1,7.29,19.3,10.3,45.3,2.04,11.6,1.01,2.44,62.4,11.3,12,2.66,0.43,15.7,46.7,29.17
2004,16,53,38.9,45,+6.1,+15.7,7.05,15.4,12.2,44.6,2.12,10.7,0.43,2.41,60.3,12,13,2.69,0.16,16.8,43.5,27.17
2003,16,55,44.7,38.9,-5.8,-13,6.11,12.3,10.8,36.9,2.57,10.6,0.38,4.03,54.5,8.8,9.55,2.86,0.21,13.6,40.9,25.55
2002,15.6,51,32.3,44.7,+12.4,+38.4,5.39,12,10.1,34.5,2.95,11.1,0.31,4.11,52.9,8.98,9.76,2.95,0.29,14,38.9,24.9
2001,15.6,55,20.9,32.3,+11.4,+54.5,4.17,11.2,9.03,28.8,4.24,11,0.32,4.08,48.4,7.11,7.96,1.89,0.36,11.2,37.1,23.77
2000,15.6,-,50.5,20.9,-29.6,-58.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.31
1999,13.6,-,80,50.5,-29.5,-36.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.14
1998,11.8,-,69.5,80,+10.5,+15.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.1
1997,9.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.86
1996,8.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.66
