2017,57.2,36,5.47,13.9,+8.43,+154.1,20.7,36.7,35.1,103,32.8,40.8,0.01,4.93,185,10.8,60.9,39.4,2.83,106,78.8,11.81
2016,57.2,36,4.61,5.47,+0.86,+18.7,25.9,32,28.8,99,32.5,38.6,0.16,3.97,177,11.9,68.7,28.4,2.78,102,74.5,11.42
2015,57.2,30,6.45,4.61,-1.84,-28.5,30,29.7,26.8,101,32.5,36.9,0.19,4.19,177,9.15,70.6,23.6,5.54,102,75,11.59
2014,58,36,7.41,6.45,-0.96,-13,37.1,33.1,28.4,116,32,38,0.25,3.76,192,8.86,63.2,39.2,5.14,110,82,12.74
2013,58,38,7.14,7.41,+0.27,+3.8,28.9,27,25,107,27.9,37.3,0.28,5.07,179,11.9,62.3,28,4.61,97.6,81.6,12.77
2012,58,38,7.64,7.14,-0.5,-6.5,22.8,31.8,27.6,99.9,18.4,41.2,0.56,7.15,167,10.7,59.1,19.7,3.91,85.4,81.9,12.74
2011,58,40,9.03,7.64,-1.39,-15.4,25.7,32.4,31.8,107,12.6,41.7,0.6,7.15,169,11.7,58.4,21.9,4.32,87.3,81.3,12.72
2010,57.4,43,8.65,9.03,+0.38,+4.4,25.2,30.6,24.7,91.7,12.5,40.5,0.44,7.21,152,9.98,41.7,21.8,3.89,70,82.4,12.79
2009,57.4,40,5.5,8.65,+3.15,+57.3,22.2,29.7,25.1,86.8,11.9,43.5,0.48,3.16,146,9.46,41.6,18.6,3.76,66.7,79.1,12.25
2008,58.4,32,9.83,5.5,-4.33,-44,24.1,22.7,37,94.3,14,46.6,0.53,1.96,157,7.61,50.6,23.9,3.98,81.1,76.3,11.78
2007,59.5,38,15.9,9.83,-6.07,-38.2,29.5,41.4,47.9,128,13.4,48.2,0.58,1.76,192,11.4,69.3,24.3,3.36,99.6,92.3,13.71
2006,56.6,32,8.27,15.9,+7.63,+92.3,15.7,44.5,54,125,14.7,45.4,0.63,2.58,188,14.2,76.4,18.5,3.06,101,87.5,13.74
2005,50.8,34,12.2,8.27,-3.93,-32.2,17.9,31.1,32.4,90,16.9,45.7,0.68,3.29,157,9.86,47.3,29.1,2.63,81.7,74.9,14.41
2004,49.3,34,10.55,12.2,+1.65,+15.6,10.8,18.3,28.3,59,23.4,39.1,0.73,2.22,124,8.43,41.9,12.6,4,62.7,61.6,14.05
2003,46.5,40,10.5,10.55,+0.05,+0.5,6.43,12.4,17.6,38,28.1,33.4,0.77,1.92,102,4.62,31.6,4.42,3.04,43.3,59,12.66
2002,46.7,40,3.98,10.5,+6.52,+163.8,8.97,12,17.6,41.9,23.8,35.8,0.82,4.03,106,6.06,33.1,5.72,4.17,47.2,59.2,12.67
2001,52.5,38,5.35,3.98,-1.37,-25.6,8.18,9.77,17.3,38.7,26,36.3,0.87,3.98,106,4.99,29.6,7.36,2.31,43.5,62.4,11.89
2000,55.7,40,11.85,5.35,-6.5,-54.9,10.6,10.9,20.2,46.5,25.4,37.6,0.41,3.63,114,5.82,31.8,12.8,1.67,50.5,63.1,11.32
1999,54.6,-,10.05,11.85,+1.8,+17.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.95
1998,54.6,-,17.2,10.05,-7.15,-41.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.04
1997,48.8,-,20.6,17.2,-3.4,-16.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.71
1996,38.4,-,19.2,20.6,+1.4,+7.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.81
1995,34,-,29.2,19.2,-10,-34.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.89
1994,21.7,-,41.4,29.2,-12.2,-29.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.64
1993,21.7,-,22.3,41.4,+19.1,+85.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.6
1992,17,-,34.1,22.3,-11.8,-34.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.22
1991,12.9,-,34.1,34.1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.36
1990,9.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.19
