2017,87.4,38,48.6,37.55,-11.05,-22.7,100,43,73.2,253,1.86,121,0.66,30.9,410,48.3,93.8,110,8.22,218,192,21.95
2016,87.4,57,48.4,48.6,+0.2,+0.4,152,38.3,56.2,287,1.25,105,0.66,22.8,419,40,81.8,103,8.41,203,215,24.63
2015,85.7,60,63.9,48.4,-15.5,-24.3,143,37.8,58.2,281,1.31,105,0.66,18.5,408,34.9,71.2,96.4,10.8,191,217,25.3
2014,81.6,60,66.3,63.9,-2.4,-3.6,123,41.9,65.8,268,1.36,103,0.64,9.81,384,42.3,82.7,76.1,10.7,183,202,24.71
2013,76.3,62,37.55,66.3,+28.75,+76.6,105,35.5,58.1,217,1.33,95.4,0.61,8.95,324,38.2,70.8,69.2,5.23,156,168,22.03
2012,73.4,55,30.2,37.55,+7.35,+24.3,95,37.2,43.2,178,1.56,78.9,3.6,1.26,264,33,61.7,45.5,10.3,120,144,19.63
2011,68.9,53,30,30.2,+0.2,+0.7,69.3,37.5,55.3,166,1.58,70.5,3.81,2.11,244,31,66.4,31.4,11.3,111,132,19.21
2010,62.1,45,38.55,30,-8.55,-22.2,38.1,28.6,42.6,114,21.2,60.5,3.55,2.27,202,36.1,58.8,27.1,9.77,97.7,104,16.73
2009,55.3,57,14.3,38.55,+24.25,+169.6,43.6,26.1,28.3,101,19.4,58.7,3.41,1.18,184,30.1,55.9,13.7,8.81,80.5,103,18.65
2008,52.6,38,23,14.3,-8.7,-37.8,24.5,28.1,31.6,87.3,20,59.9,3.23,1.46,172,18.9,64,16.5,7.1,89.7,82.2,15.56
2007,49,38,20.9,23,+2.1,+10,18.3,32,30.3,86.8,14.4,53.1,2.81,1.44,159,30.6,60.9,18.2,6.25,87.4,71.1,14.51
2006,46,40,15.95,20.9,+4.95,+31,16.9,27,25.7,75.4,9.13,49.1,2.6,1.39,138,21.8,55.7,11.2,5.62,74.7,62.9,13.68
2005,43.6,43,25.8,15.95,-9.85,-38.2,22.4,23.9,21.1,71.1,4.3,48.6,2.78,1.61,128,19.4,52.6,10.3,4.74,69.7,58.6,13.45
2004,39.6,45,29.3,25.8,-3.5,-11.9,21.6,24.3,19.5,68.4,2.59,43.3,2.86,1.38,118,17.4,48.6,4.69,5.09,62,56.5,14.33
2003,36,47,36.3,29.3,-7,-19.3,19.8,23.7,15.7,65.5,2.4,38.8,2.75,1.52,111,14.8,39.9,6.21,6.13,55.8,55.3,15.34
2002,33.6,53,9.85,36.3,+26.45,+268.5,19.6,19.9,14.7,61.8,2.27,36.9,2.88,2.43,106,14.8,39.5,6.13,6.02,55.2,51.2,15.2
2001,32,-,10.85,9.85,-1,-9.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.26
2000,30.7,38,26.5,10.85,-15.65,-59.1,11.7,12.5,12.4,44.8,1.89,35.1,-,9.08,90.9,12.2,37.4,6.08,2.26,49.3,41.6,13.56
1999,27.1,45,42.7,26.5,-16.2,-37.9,9.01,10.6,9.06,33.8,2.67,30.8,-,8.22,75.5,11.9,23,8.02,1.81,36.4,39.2,14.43
1998,23,49,50.5,42.7,-7.8,-15.4,8.46,11.3,7.6,28.5,3.02,27.6,-,4,63.1,9,19.2,2.57,1.43,26.7,36.4,15.8
1997,19.8,-,45.2,50.5,+5.3,+11.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.14
1996,17.4,-,28.4,45.2,+16.8,+59.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.52
1995,16.2,-,46.8,28.4,-18.4,-39.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.96
1994,13,-,44.4,46.8,+2.4,+5.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.42
1993,13,-,32.7,44.4,+11.7,+35.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.33
1992,11.3,-,48,32.7,-15.3,-31.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.02
1991,9.6,-,52.5,48,-4.5,-8.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.5
1990,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.27
1989,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.87
