2017,6.06,57,160.5,129.5,-31,-19.3,31,13.4,3.9,49.8,1.58,12.8,0.45,2.14,67.4,9.15,19.7,1.6,0.4,23.1,44.3,72.47
2016,6.06,64,138,160.5,+22.5,+16.3,24.1,14.3,4.61,44.3,1.35,13.8,0.41,2.21,62.4,8.9,14.5,-,0.67,16.6,45.8,75.21
2015,6.06,68,159,138,-21,-13.2,23,12.8,4.69,41.6,0.19,14.2,0.37,2.21,58.9,8.79,12.9,-,0.74,15.1,43.8,71.72
2014,6.06,68,165,159,-6,-3.6,15.9,14.8,5.27,37.8,0.02,14.3,0.3,2.09,54.8,10.3,11.9,-,0.65,14.1,40.8,66.76
2013,6.06,64,100,165,+65,+65,21.6,12.1,5.46,39.9,0.02,11.5,0.2,1.8,53.7,9.15,14.2,-,0.92,16.2,37.5,61.35
2012,5.17,60,93.1,100,+6.9,+7.4,8.73,11.9,4.68,26.4,0.03,9.11,1.78,0.12,37.5,8.34,10.2,0,1.28,11.4,26,49.77
2011,4.72,64,117,93.1,-23.9,-20.4,7.24,11.6,4.16,23.6,0.15,8.96,0.66,0.2,33.6,8.28,12.2,0,1.2,13.4,20.2,42.63
2010,4.7,64,80.3,117,+36.7,+45.7,6.78,7.73,3.5,18.5,0.15,9.57,0.62,0.05,28.9,6.47,8.21,0,1.24,9.45,19.4,41.36
2009,4.7,68,19.8,80.3,+60.5,+305.6,5.27,8.71,2.3,17.1,0.11,6.67,0.66,0.04,24.6,6.26,6.45,0,1.07,7.52,17,36.28
2008,4.35,49,30.5,19.8,-10.7,-35.1,2.6,6.21,1.81,10.9,0.12,6.59,0.66,0.05,18.3,4.17,6.34,0,0.9,7.24,11,25.37
2007,4.27,51,25,30.5,+5.5,+22,3.9,4.94,2.2,11.5,0.28,5.43,0.52,0.13,17.8,4.05,6.05,0,1.14,7.19,10.7,24.96
2006,3.68,55,-,-,-,-,3.13,2.77,2.48,10.2,0.13,5.41,0.53,0.09,16.3,4.36,5.49,0.23,1.41,7.13,9.17,24.91
2005,3.57,51,-,-,-,-,2.95,2.65,2.66,9.38,0.13,5.29,0.55,0.06,15.4,4.93,5.8,0.2,1.83,7.83,7.57,21.22
2004,3.53,66,-,-,-,-,3.62,2.57,1.69,10.4,0.24,3.18,0.45,0.03,14.3,4.23,4.78,0.24,1.66,6.69,7.56,21.45
2003,2.67,62,-,-,-,-,3.45,2.33,1.29,8.31,0.28,2.75,0.49,0.06,11.9,2.57,3.86,0.28,1.2,5.34,6.55,24.52
2002,2.21,53,-,-,-,-,1.2,1.14,1.75,5.74,0.26,2.8,0.48,0.27,9.55,1.88,2.64,0.39,1.27,4.3,5.25,23.77
