2017,8.13,38,21.95,31.7,+9.75,+44.4,3.09,6.48,4.67,15.1,0.35,2.58,0.05,0.45,19.1,4.91,5.77,-,0,5.78,13.3,16.02
2016,8.13,45,27.65,21.95,-5.7,-20.6,3.54,4.64,4.07,13.7,0.38,2.64,0.04,0.35,17.7,4.49,4.54,-,0,4.54,13.2,16.14
2015,8.16,57,23.7,27.65,+3.95,+16.7,5.19,3.14,3.02,11.8,0.43,2.71,0.06,0.43,16.2,2.68,2.93,-,0,2.94,13.3,16.26
2014,18.1,53,25.7,23.7,-2,-7.8,3.86,4.96,3.75,22.4,0.68,2.7,0.05,0.11,26.6,3.61,3.67,0,0,3.71,22.9,12.63
2013,17.8,38,10.35,25.7,+15.35,+148.3,9.34,5.95,3.79,20.4,0.81,2.77,0.07,0.28,25.4,4.35,4.39,0,0.05,4.49,20.9,11.71
2012,14.1,36,10.65,10.35,-0.3,-2.8,3.51,6.3,6.29,17.5,1.09,3.09,0.34,0.7,22.7,3.09,3.24,1.6,0,4.84,17.9,12.93
2011,14.4,32,29.9,10.65,-19.25,-64.4,3.75,8.84,8.49,22.5,1.5,2.45,1.7,0.82,29,4.17,7.77,0.77,0,8.54,20.5,14.16
2010,14.4,32,42.7,29.9,-12.8,-30,1.23,10.4,11.7,25,2.38,1.3,2.14,0.59,31.4,4.86,4.95,3.72,0,8.67,22.8,15.77
2009,13.9,43,14.3,42.7,+28.4,+198.6,3.02,11,8.76,24.1,1.21,0.92,2.54,0.74,29.5,6.21,6.91,0.12,0,7.02,22.5,16.23
2008,12.3,36,39.6,14.3,-25.3,-63.9,2.57,8.34,8.76,20.3,0.92,0.97,2.97,0.89,26.1,2.11,6.6,0,0,6.6,19.5,15.77
2007,11.8,36,40.65,39.6,-1.05,-2.6,0.87,13.7,9.31,24.5,1,0.98,3.39,0.21,30,5.06,7.18,2.48,0,9.66,20.4,17.02
2006,10.3,34,44.95,40.65,-4.3,-9.6,2.14,13.1,9.46,25.5,0.78,0.65,1.86,0.38,29.1,7.43,12.2,0.7,0.01,12.9,16.2,15.42
2005,8.76,43,19.8,44.95,+25.15,+127,2.54,14.7,4.31,22.1,0.68,0.64,1.14,0.57,25.2,7.51,9.93,0.12,0.02,10.1,15.1,16.81
2004,6.42,-,52,19.8,-32.2,-61.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.33
2003,5.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.4
2002,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.93
