2017,20.1,51,26.65,29.65,+3,+11.3,7.5,5.69,4.08,18.4,6.09,73.9,0,8.1,106,5.48,15.6,31.5,0.07,51.2,55.3,27.41
2016,19.2,55,32.1,26.65,-5.45,-17,6.28,6.68,3.36,17.2,5.48,58.9,0.23,13.5,95.4,5.04,15.4,22.1,0.17,41.9,53.5,27.83
2015,18.3,53,39.6,32.1,-7.5,-18.9,6.61,6.76,5.13,19.5,2.69,54.9,-,13.1,90.2,5.97,15.2,20,0.16,39.7,50.5,26.9
2014,17.4,60,32.05,39.6,+7.55,+23.6,10.1,7,5.39,23.3,2.61,51.8,-,8.64,86.4,6.26,16.3,17.7,0.19,39,47.4,26.66
2013,16.6,60,33.3,32.05,-1.25,-3.8,9.14,6.02,4.85,21.1,1.82,51.2,-,2.05,76.2,4.53,10.9,19.6,0.05,35.1,41.1,24.05
2012,15.8,60,31.9,33.3,+1.4,+4.4,7.16,6.81,6.15,22.6,1.51,45.2,0.01,0.33,69.6,7.45,14.7,13.1,2.35,31.8,37.7,23.11
2011,15.8,57,35.55,31.9,-3.65,-10.3,6.79,5.57,5.44,21.5,1.49,44.2,0.01,0.46,67.6,4.52,12.3,15.6,2.14,31.7,36,21.99
2010,15.8,55,33.15,35.55,+2.4,+7.2,6.65,5.19,5.31,23.8,1.58,43,0.01,0.35,68.7,7.14,12.7,17.7,1.95,34,34.7,21.27
2009,15.8,55,24.9,33.15,+8.25,+33.1,9.55,3.34,4.3,18.6,8.42,21.9,0.01,0.33,49.3,6.32,9.5,1,2.25,14.4,34.9,21.45
2008,15.8,64,21.4,24.9,+3.5,+16.4,7.13,3.04,7.82,19.2,5.79,21.5,0.14,0.21,46.9,4.88,9.8,1,2.72,15.2,31.7,19.43
2007,15.8,60,15.95,21.4,+5.45,+34.2,6.7,4.01,3.57,14.7,7.71,21.9,0.2,0.08,44.5,3.24,9.85,0,2.49,14,30.5,18.74
2006,21,66,9.25,15.95,+6.7,+72.4,8.74,3.52,2.75,15.5,10,21.1,0.26,0.29,47.1,1.72,6.47,2.78,1.39,12.3,34.8,16.65
2005,21,51,8.15,9.25,+1.1,+13.5,2.1,2.83,2.86,8.05,8.88,21.2,0.31,0.34,38.8,1.07,4.1,3.61,0.42,9.79,29,13.87
2004,21,47,7.2,8.15,+0.95,+13.2,2.72,2.45,2.38,7.81,9.17,20.9,0.35,0.43,38.7,1.3,4.72,3.95,0.97,12.3,26.4,12.85
2003,21,47,5.6,7.2,+1.6,+28.6,1.5,2.91,2.27,7.28,10.6,21.4,0.3,0.7,40.2,1.42,5.08,4.52,0.93,13.2,27,12.82
2002,21,40,5.55,5.6,+0.05,+0.9,0.97,2.49,2.39,6.28,11.4,21.1,-,1.37,40.2,1.32,5.06,5.09,0.97,13.8,26.4,12.52
2001,21,40,8.2,5.55,-2.65,-32.3,3.49,2.66,2.78,9.55,12.6,17.4,-,0.7,40.2,1.79,7.56,2.54,0.98,14.1,26.1,12.48
2000,19.3,53,8,8.2,+0.2,+2.5,3.96,2.52,2.88,10,11.7,15.3,-,0.42,37.5,2.46,7.58,0.62,0.06,11.5,26,13.55
1999,19,47,15.3,8,-7.3,-47.7,1.23,2.75,3.13,7.46,9.64,15.5,-,0.43,33.1,1.31,4.93,0.88,0.08,9.12,23.9,12.74
1998,17.9,47,21.5,15.3,-6.2,-28.8,1.8,2.68,4.12,8.83,5.65,18.6,-,0.54,33.6,2.49,5.33,1.11,0.17,9.85,23.8,13.51
1997,16.2,49,22,21.5,-0.5,-2.3,1.55,3.32,2.54,7.69,4.18,19.4,-,0.74,32,1.95,3.59,1.44,0.36,8.62,23.4,14.42
1996,15.5,43,22,22,0,0,1.39,4.03,2.62,8.4,2.52,19.5,-,0.71,31.2,1.32,4.49,1.54,0.33,9.61,21.5,13.93
1995,14.7,51,40,22,-18,-45,3.27,1.81,2.76,8.28,2.56,18.8,-,0.72,30.4,1.64,3.81,1.93,0.36,9.35,21,14.29
1994,14,-,31.6,40,+8.4,+26.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.57
1993,13.3,-,29,31.6,+2.6,+9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.77
1992,11.9,-,43.4,29,-14.4,-33.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.13
1991,10.8,-,53.5,43.4,-10.1,-18.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.75
1990,9.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.07
