2017,55.7,43,15.6,19.85,+4.25,+27.2,48.8,63.1,34.1,156,4.73,30.2,6.33,10.7,219,67.5,96.3,-,3.68,102,118,20.82
2016,55.7,36,20.25,15.6,-4.65,-23,50.5,66.2,35.5,164,7.55,32.6,6.28,11.6,234,73.1,107,-,4.32,114,120,21.19
2015,55.7,43,26.65,20.25,-6.4,-24,53.6,95,32.2,192,7.94,38.3,6.39,12.1,262,76.9,112,-,4.87,118,145,25.75
2014,55.7,40,17.05,26.65,+9.6,+56.3,56,80.9,62.7,247,8.79,43.9,6.42,11.9,325,100,156,-,5.46,163,162,28.87
2013,73.4,47,8.99,17.05,+8.06,+89.7,71.9,103,49.8,266,7.71,47.2,6.29,11.2,348,122,157,0,6.06,164,184,24.78
2012,118,43,6.35,8.99,+2.64,+41.6,82,83.3,68.1,245,3.01,82,15.5,14,360,120,144,20.3,0.24,165,195,16.22
2011,118,43,11.3,6.35,-4.95,-43.8,96.4,83.3,62.6,262,3.41,89.1,16.2,15.4,386,114,147,15.1,0.37,162,224,18.64
2010,123,38,15.25,11.3,-3.95,-25.9,82.3,82.6,63.2,240,2.24,90.6,16.6,16.3,365,111,154,0,0.56,154,211,17.6
2009,123,43,6.01,15.25,+9.24,+153.7,95.6,97,51.3,265,3.03,102,18.7,16.2,405,127,178,0,0.64,179,226,18.75
2008,128,40,13.6,6.01,-7.59,-55.8,47.7,115,70.3,251,4.71,121,21,15.7,413,135,176,9.84,1.52,187,226,18.71
2007,126,38,21.8,13.6,-8.2,-37.6,91.3,147,90.9,339,16.4,81.3,13,10.8,461,170,208,25.9,1.24,235,226,18.68
2006,126,26,25.5,21.8,-3.7,-14.5,47.6,111,129,323,13.1,70.8,13.8,12.2,433,169,201,15,2.29,219,214,17.89
2005,73.3,38,21.8,25.5,+3.7,+17,73.2,75.7,93.2,249,3.91,58.6,6.34,11.8,330,129,151,15.7,1.12,168,162,22.56
2004,73.3,26,32.7,21.8,-10.9,-33.3,47.3,67.1,59.7,214,5.42,53.5,4.89,15.1,293,86.2,158,0.54,6.46,165,128,17.92
2003,57.4,34,59,32.7,-26.3,-44.6,55.4,122,48,270,5.21,24.2,1.67,12.6,314,108,178,17.7,4.16,199,115,19.97
2002,43.1,40,214,59,-155,-72.4,22.2,117,53,236,15,24.7,3.59,11.8,291,121,126,43.3,6.04,176,115,26.74
2001,28,45,40.3,214,+173.7,+431,11.3,113,36.9,177,13.8,26.5,3.76,8.11,229,128,133,0,5.09,138,90.5,32.27
2000,15.3,45,112.5,40.3,-72.2,-64.2,5.71,47.8,7.02,73.1,3.51,17.2,0.17,7.3,101,44.2,56,9.96,3.76,69.7,31.7,20.68
1999,15.3,38,63,113.5,+50.5,+80.2,2.32,24.7,12.1,52.3,1.33,6.71,0.22,7.68,68.3,33.6,43.3,2.95,2.57,48.8,19.5,12.71
1998,15.3,-,32.6,63,+30.4,+93.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.43
1997,15.3,-,29.6,32.6,+3,+10.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.89
1996,15.3,-,28,29.6,+1.6,+5.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.59
1995,14.6,-,62.5,28,-34.5,-55.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.43
1994,6.6,-,51,62.5,+11.5,+22.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.88
1993,5.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.03
1992,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.83
