2017,72.1,38,75,75,0,0,26.8,197,125,435,87.1,136,2.49,13,675,303,369,18.3,2.43,392,283,34.96
2016,71.2,36,72.2,75,+2.8,+3.9,30.8,205,103,398,96.1,135,2.55,9.67,643,293,331,23.5,2.34,358,285,35.93
2015,70.4,38,88.5,72.2,-16.3,-18.4,23.5,191,94.1,364,54.8,155,2.63,13.2,591,263,302,23.9,2.06,329,262,33.54
2014,69.5,38,74.9,88.5,+13.6,+18.2,19.8,198,100,386,26.6,142,2.46,11.1,570,265,305,5,1.79,312,258,33.62
2013,68.7,38,67.1,74.9,+7.8,+11.6,15.8,189,87,355,20.9,117,1.68,12,509,227,251,9.24,1.63,266,243,32.31
2012,67.6,40,49.65,67.1,+17.45,+35.1,18.4,177,85.4,324,26.3,105,3.12,2.34,461,203,222,48.4,0.75,272,189,26.37
2011,64.4,43,65,49.65,-15.35,-23.6,13.2,148,74,291,31.2,100,3.51,2.37,429,157,222,21.6,0.62,245,184,27.62
2010,62.6,40,77.6,65,-12.6,-16.2,9.55,127,75.7,255,21.1,86.1,2.24,2.85,367,142,173,41,0.57,214,153,24.02
2009,59.1,43,31.65,77.6,+45.95,+145.2,14.6,121,66.4,228,18.7,80.9,2.09,2.2,332,144,164,36,0.58,201,131,21.98
2008,55.7,43,61,31.65,-29.35,-48.1,21.8,105,60.6,200,12.1,65.8,1.37,2.61,282,99.9,185,9.74,0.63,195,86.7,16.62
2007,50.1,45,49,61,+12,+24.5,14.1,93.4,56.2,173,7.88,50.5,3.18,1.29,236,96.1,132,21.5,0.98,155,81,16.87
2006,44.3,36,30.6,49,+18.4,+60.1,9,78.6,49.3,142,5.99,45.2,3.3,1.14,198,81.4,103,25,0.89,129,69,15.36
2005,41.5,34,32.3,30.6,-1.7,-5.3,13.4,66.1,49.8,132,4.79,39.9,3.39,1.59,182,75.8,118,8.85,1.16,128,53.7,12.82
2004,37.4,36,68.5,32.3,-36.2,-52.8,6.16,49.2,40.2,98.8,10.6,31.9,2.73,2.84,147,61.3,97,1.81,4.75,104,43.1,12.94
2003,29.9,43,40.8,68.5,+27.7,+67.9,4.15,40.3,32.6,83.6,9.45,23.4,2.73,2.37,122,51.9,68.7,1.7,3.76,74.4,47.1,15.76
2002,25,45,51,40.8,-10.2,-20,1.54,24.2,21.7,50.2,5.44,19.2,2.99,2.86,80.8,32.8,44.8,0.28,0.99,46.2,34.5,13.82
2001,22.2,43,12,51,+39,+325,2.53,22.4,16.3,49.5,3.04,18.9,1.78,2.09,75.3,28.7,42.9,3.08,3.33,49.5,25.8,11.61
2000,22.2,32,22.4,12,-10.4,-46.4,3.69,22.4,18.3,51.4,1.84,19.6,2.08,2.17,77.1,24.1,52.7,1.36,3.69,57.9,19.2,8.63
1999,22.2,30,48.9,23.2,-25.7,-52.6,2.65,13.4,14,35.8,5.49,13.9,-,0.9,56.2,10.8,34.8,0.99,0.34,36.3,19.8,8.92
1998,18.2,32,-,-,-,-,1.92,17.5,19,41.2,4.3,16.1,-,0.76,62.3,14.4,36.6,1.49,0.18,38.3,24.1,13.18
1997,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.49
