2017,63.6,51,43.1,54,+10.9,+25.3,155,73,86.7,336,6.13,38.8,0.33,3.27,388,123,140,0.04,5.71,146,242,37.9
2016,62.9,51,36.45,43.1,+6.65,+18.2,129,60.2,95.5,310,6.16,39.1,0.54,3.47,362,109,127,0.06,5.88,133,230,36.26
2015,62.9,49,37,36.45,-0.55,-1.5,107,57.2,84.3,278,7.35,40.2,0.34,3.23,332,82.1,101,-,5.37,107,226,35.83
2014,62.9,51,36,37,+1,+2.8,93.4,65.4,88.7,268,9.89,42.3,0.5,13.1,337,89.1,107,-,4.36,111,226,35.87
2013,62.7,49,26,36,+10,+38.5,81.5,59.2,83.7,272,11.3,42.1,0.45,21.4,350,83.5,127,-,4.51,131,218,34.85
2012,62.6,49,21.2,26,+4.8,+22.6,87.4,53.2,75.1,244,14.5,44.1,1.37,2.76,306,83.5,98.4,0,1.91,100,206,32.89
2011,63.8,51,30.65,21.2,-9.45,-30.8,94,41.1,68.9,229,14.9,46.1,0.68,4.47,295,72.5,85.1,0,2.82,88,207,32.6
2010,63.5,49,31.35,30.65,-0.7,-2.2,71.1,63.1,84.1,242,18.3,42.7,0.53,3.26,307,83.1,99.8,0,2.84,103,204,32.09
2009,63.3,51,11.7,31.35,+19.65,+167.9,53.9,46,89.2,257,13.1,46.9,0.58,3.22,321,94.1,112,0,3.07,116,205,32.33
2008,63.3,45,20.95,11.7,-9.25,-44.2,36.4,50.9,68.3,199,16.4,53.4,0.89,2.98,272,59.4,80.1,0,1.95,82.1,190,29.98
2007,67.3,43,24.75,20.95,-3.8,-15.4,56.5,71.4,88,258,18.7,53.5,1.15,7.44,339,96.4,141,0.01,1.87,143,196,29.55
2006,67.1,43,31.3,24.75,-6.55,-20.9,58.1,53,71.7,200,30.4,55,0.82,8.36,294,60,81,23.7,2.46,107,187,27.75
2005,67.2,36,38.4,31.3,-7.1,-18.5,42.5,67,120,245,27,52.4,0.82,11.5,337,118,148,-,2.53,151,186,27.6
2004,62.5,43,58,38.4,-19.6,-33.8,31.7,51.9,60.8,181,40.1,48.7,0.4,3.19,274,67.7,86.9,0,3.06,89.9,184,29.41
2003,59.3,55,48,58,+10,+20.8,86.6,49.2,46.5,196,32.5,47.8,0.44,1.53,278,63.6,76.8,5.75,2.53,85.1,193,32.58
2002,54.9,55,109,48,-61,-56,107,39.3,25,197,32.8,39.8,0.46,2.7,273,50.6,88.1,8.52,2.36,98.9,174,31.6
2001,45.9,64,54,109,+55,+101.9,44.2,30.5,33.8,186,10,45.4,0.46,2.1,244,39.8,43.7,40,3.25,86.9,157,34.17
2000,35.8,-,180,54,-126,-70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.79
1999,22,-,246,180,-66,-26.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.76
1998,11.4,60,184,246,+62,+33.7,6.08,10.6,8.22,29.2,3.51,13.6,-,0.04,46.4,16.4,17.2,0,0.22,17.4,29,25.43
1997,5.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.04
1996,3.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.18
