2017,9.97,47,41.3,31.9,-9.4,-22.8,6.23,3.32,5.5,16,0.2,7.62,2.94,0.13,27,3.5,10.2,0,0.17,10.3,16.6,16.69
2016,9.97,49,47,41.3,-5.7,-12.1,5.79,4.79,4.95,16,0.34,8.33,0.26,0.01,25,3.3,4.15,3.34,0.2,7.68,17.3,17.37
2015,9.93,62,58.4,47,-11.4,-19.5,4.92,5.48,4.23,15.8,1.93,8.94,0.29,0.01,26.9,3.36,3.93,3.46,0.26,7.65,19.3,19.43
2014,9.85,57,68,58.4,-9.6,-14.1,2.18,5.31,4.98,14.3,2.03,9.78,0.31,0.01,26.4,3.18,7.52,0,0.26,7.79,18.7,18.96
2013,9.85,68,75,68,-7,-9.3,3.2,4.17,5.04,14.5,2.03,10.4,0.26,0.01,27.2,3.16,3.83,3.9,0.3,8.03,19.2,19.48
2012,9.85,72,60.4,75,+14.6,+24.2,5.87,5.74,5.73,18.2,0.1,8.94,0.18,0.08,27.5,3.21,3.33,3.84,0.19,7.35,20.1,20.42
2011,9.55,77,68.6,60.4,-8.2,-12,3.73,5.9,5,15.3,0.1,5.68,0.21,0.07,21.4,3.53,3.68,0,0.2,3.89,17.5,18.32
2010,9.55,83,63.9,68.6,+4.7,+7.4,5.83,3.23,3.64,13.4,0.09,5.76,0.16,0.08,19.5,2.87,3.02,0,0.18,3.21,16.3,17.06
2009,9.55,79,47.75,63.9,+16.15,+33.8,2.45,2.83,3.26,12.6,0.09,5.01,0.08,0.02,17.7,2.71,2.84,0,0.19,3.03,14.7,15.4
2008,8.31,81,72.5,47.75,-24.75,-34.1,3.99,1.76,3.43,9.65,0.26,4.86,0.07,0.02,14.9,1.8,2.02,0,0.19,2.21,12.6,15.22
2007,8.31,91,43.1,72.5,+29.4,+68.2,3,1.79,2.85,11.1,0.26,3.51,0.08,0.54,15.5,1.65,1.86,0,0.19,2.05,13.5,16.22
2006,7.41,87,24.8,43.1,+18.3,+73.8,1.56,1.35,2.37,8.71,0.26,3.31,0.15,0.56,13,1.53,1.72,0.04,0.21,1.96,11,15.09
2005,7.18,74,24.6,24.8,+0.2,+0.8,2.17,1.9,2.1,6.82,0.26,3.3,0.26,0.57,11.2,1.51,1.93,0.08,0.22,2.23,8.97,12.99
2004,7.18,79,46,24.6,-21.4,-46.5,1.91,1.23,1.68,5.94,0.26,2.35,0.25,1.15,9.95,0.88,0.96,0.09,0.17,1.22,8.72,12.63
2003,6.13,77,51.5,46,-5.5,-10.7,0.33,1.43,1.48,7.52,0.26,1.35,0.26,0.26,9.64,0.99,1.01,0.08,0.13,1.22,8.42,13.65
2002,5.32,-,94.5,51.5,-43,-45.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.4
2001,3.99,-,44.7,94.5,+49.8,+111.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.35
2000,3,-,107.5,44.7,-62.8,-58.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.9
1999,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.18
1998,2.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.08
