2017,26.1,28,17.9,20.85,+2.95,+16.5,1.11,32.3,17.8,52.4,3.57,13.7,0.1,0.36,70.7,17.7,29.1,7.42,2.48,39.5,31.2,11.93
2016,26.1,30,15.35,17.9,+2.55,+16.6,1.1,27.2,19.2,49.2,5.21,14.1,0.13,0.32,69.6,16.9,26.5,7.42,2.6,37,32.6,12.46
2015,26.1,28,15.7,15.35,-0.35,-2.2,0.75,33.3,20.5,56.3,5.91,14.6,0.14,0.32,78.2,23.1,35.4,7.42,3.16,46.6,31.6,12.08
2014,26.1,30,18.2,15.7,-2.5,-13.7,4.07,23.6,14.7,44.3,6.52,14.9,0.11,0.34,66.8,14.5,26,5.95,2.75,35.3,31.5,12.05
2013,26.1,38,11.85,18.2,+6.35,+53.6,5.03,16.2,15.2,38.4,1.78,14.8,0.05,0.34,56,12,22,0.85,2.85,26.2,29.8,11.38
2012,26.1,34,12.95,11.85,-1.1,-8.5,0.87,17.9,16.6,39,0.99,14.7,0.28,0.8,55.8,12.6,23.4,0,2.52,26.3,29.5,11.31
2011,26.1,34,23.4,12.95,-10.45,-44.7,0.62,20.8,14.9,42.5,1.02,15.5,0.3,0.87,60.2,14.7,27,0,2.43,29.7,30.5,11.67
2010,26.1,34,32.45,23.4,-9.05,-27.9,0.61,19.3,14.2,42.8,0.99,14.9,0.28,0.33,59.3,15.4,24.6,0,2.33,27.3,32.1,12.28
2009,24.9,40,29.6,32.45,+2.85,+9.6,1.29,17.2,16.3,41,1,14.9,0.32,0.47,57.7,13.5,24.1,0,1.02,25.5,32.2,12.96
2008,21.6,43,53.5,29.6,-23.9,-44.7,1.44,22.8,22,54.5,0.75,15.3,0.36,0.74,71.6,17.1,36.1,3.33,1.13,40.9,30.7,14.16
2007,20.6,40,16.35,53.5,+37.15,+227.2,0.65,19.7,21.9,47.8,1.33,15.2,0.36,0.78,65.4,13.9,33.8,2.17,1.12,37.5,28,13.52
2006,20.6,28,9.5,16.35,+6.85,+72.1,0.8,13.4,21.7,46.7,1.4,15.7,0.37,0.89,65,16.8,37.9,1.57,1,40.8,24.2,11.74
2005,20.6,30,9.45,9.5,+0.05,+0.5,0.46,11.2,16.5,32.7,2.15,16,0.43,0.87,52.2,11.8,28.4,0.4,1.08,30.2,22,10.81
2004,20.6,-,12.2,9.45,-2.75,-22.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.06
2003,21.5,-,15.8,12.2,-3.6,-22.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.32
2002,22,-,16.6,15.8,-0.8,-4.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.14
2001,22,-,23.1,16.6,-6.5,-28.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.67
2000,19.9,-,32.4,23.1,-9.3,-28.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.23
1999,16.3,40,46.4,33.4,-13,-28,0.39,16.6,4.34,23.6,1.56,15.9,0.08,0.55,41.6,10.1,18.1,-,0.07,18.7,22.9,14.07
1998,13.3,-,42.6,46.4,+3.8,+8.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.45
1997,10.8,-,48.1,42.6,-5.5,-11.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.99
1996,7.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.27
1995,6.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.55
