2017,40.7,40,27.1,26.75,-0.35,-1.3,6.73,26.4,39.8,73.9,9.81,33.2,-,3.04,120,7.09,39.5,4,1.18,44.7,75.6,18.57
2016,40.7,36,19.7,27.1,+7.4,+37.6,4.73,25,40.3,70.8,8.75,25.5,-,10,115,5.4,39.3,0,1.29,40.6,74.8,18.37
2015,37,38,24.35,19.7,-4.65,-19.1,6.83,19.5,37.9,65.4,7.26,25.8,-,2.74,102,4.52,26.4,3.13,1.72,31.3,70.5,19.05
2014,37,40,22.85,24.35,+1.5,+6.6,8.2,27.5,45.9,82.8,3.56,25.7,-,1.32,114,5.1,29.4,9.86,1.66,41,72.8,19.67
2013,37,36,17.3,22.85,+5.55,+32.1,6.54,29.6,49,87.3,3.56,24.7,-,1.23,117,6.01,35.4,11.5,1.99,48.9,68.3,18.44
2012,37,30,16.2,17.3,+1.1,+6.8,4.5,27.2,46.7,79.9,2.77,24.3,0,1.42,108,4.29,25.1,15.5,2.99,43.5,64.9,17.53
2011,37,32,23.85,16.2,-7.65,-32.1,4.8,33.8,53.5,93.6,1.87,23.8,0,1.44,121,5.95,38.3,13.3,3.1,54.7,66,17.84
2010,37,30,27.5,23.85,-3.65,-13.3,2.72,29.5,53.6,90.4,1.87,23,0.03,1.19,116,5.54,37.1,9.44,3.85,50.4,66.1,17.87
2009,36.9,32,12.15,27.5,+15.35,+126.3,6.7,23.1,42.9,75.4,0.93,21.2,0.07,1.11,98.8,4.02,21.9,12.5,2.46,36.8,62,16.77
2008,34.2,47,30.6,12.15,-18.45,-60.3,13.1,15.7,29,59.9,0.93,20.9,0.1,1.07,82.9,2.8,12.5,9.32,0.96,22.8,60.2,17.61
2007,31.2,34,43,30.6,-12.4,-28.8,2.24,22.8,54.1,81.9,0.32,20.9,0.14,0.89,104,9.13,33.2,4.57,1.04,38.8,65.4,20.71
2006,21.7,45,16.75,43,+26.25,+156.7,2.22,23,41.4,70.1,1.15,17.6,0.17,1.04,90.1,10.3,32.3,5.71,1,39,51.1,23.37
2005,14.9,32,35.6,16.75,-18.85,-52.9,1.41,8.48,19.9,31.7,1.9,12.7,0.21,0.65,47.2,2.69,12,7.09,0.94,20.1,27.1,18.13
2004,12.7,-,22.6,35.6,+13,+57.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.94
2003,11.2,-,11.65,22.6,+10.95,+94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.66
2002,10.6,-,6.65,11.65,+5,+75.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.96
2001,10.6,-,11.8,6.65,-5.15,-43.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.49
2000,10.9,-,22,11.8,-10.2,-46.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.99
1999,9.46,-,26,22,-4,-15.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.73
1998,7.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.37
1997,1.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.53
