2017,17.3,55,6.83,8.38,+1.55,+22.7,4.49,0.62,5.35,15,9.76,3.62,-,0.02,28.5,0.23,0.38,-,0.06,2.37,26.1,15.11
2016,17.3,47,6.86,6.83,-0.03,-0.4,2.11,0.46,6.7,14.3,9.83,3.7,-,0,27.9,0.22,0.29,-,0.11,2.33,25.6,14.79
2015,17.3,32,8.1,6.86,-1.24,-15.3,1.2,0.25,7.31,14.1,10.4,3.67,-,0.04,28.3,0.2,0.2,-,0.38,2.52,25.8,14.92
2014,17.5,34,8.38,8.1,-0.28,-3.3,1.85,0.41,6.22,13.5,11.2,3.75,-,0,28.7,0.18,0.19,-,0.43,2.55,26.1,15.1
2013,17.5,38,7.11,8.38,+1.27,+17.9,2.21,0.29,6.51,13.7,11.1,3.89,-,0.01,29.2,0.16,0.17,-,0.35,2.45,26.7,15.26
2012,17.5,-,7.18,7.11,-0.07,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.21
2011,17.5,-,8.91,7.18,-1.73,-19.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.87
2010,17.5,-,8.03,8.91,+0.88,+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.35
2009,17.5,-,3.84,8.03,+4.19,+109.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.61
2008,17.5,-,9.06,3.84,-5.22,-57.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.39
2007,17.9,-,8.09,9.06,+0.97,+12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.84
2006,17.9,-,4.25,8.09,+3.84,+90.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.63
2005,17.9,-,6.35,4.25,-2.1,-33.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.37
2004,17.9,-,7.95,6.35,-1.6,-20.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.61
2003,17.9,-,6.75,7.95,+1.2,+17.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.99
2002,17.9,-,6.1,6.75,+0.65,+10.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.64
2001,17.9,-,3.18,6.1,+2.92,+91.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.86
2000,17.9,-,6.05,3.18,-2.87,-47.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.05
1999,17.9,-,9,6.45,-2.55,-28.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.59
1998,17.9,-,17.2,9,-8.2,-47.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.32
1997,17.9,-,22.8,17.2,-5.6,-24.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.22
1996,17.9,-,22.2,22.8,+0.6,+2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.4
1995,17.9,-,39.4,22.2,-17.2,-43.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.35
1994,16.2,-,35.9,39.4,+3.5,+9.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.93
1993,15.4,-,36.2,35.9,-0.3,-0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.52
1992,14,-,60,36.2,-23.8,-39.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.49
1991,11.8,-,34,60,+26,+76.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.58
1990,9.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.2
1989,9.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.95
