2017,20.9,47,33.95,59.8,+25.85,+76.1,19.3,48.3,16.3,85.3,0,28.8,1.21,0.72,117,30.8,39.2,2.11,1.87,44.9,72.4,34.12
2016,20.8,43,38,33.95,-4.05,-10.7,29.8,43.9,11.3,86.8,0,27.9,1.14,0.81,118,28.7,39.4,7.43,1.9,50.3,67.7,32.35
2015,20.4,51,45.3,38,-7.3,-16.1,27.3,47.5,11.2,88.6,0,26.9,1.19,0.83,119,25.8,38.7,8.88,1.11,50.6,68.2,33.1
2014,20.4,51,60,45.3,-14.7,-24.5,34.1,48.6,9.26,93.9,0.06,24.2,1.17,1.25,122,24.3,38.4,13,0.82,54.3,67.6,32.68
2013,20.3,55,36.5,60,+23.5,+64.4,35.3,42.7,9.57,89.2,0,23.7,1.2,1.14,116,20.7,32.8,16.8,0.73,51.9,64,30.65
2012,20.2,45,33.3,36.5,+3.2,+9.6,25.7,30.1,10.4,69.6,0.42,21.6,1.44,0.66,93.7,14.9,30.3,6.51,1.23,38.1,55.6,26.81
2011,20.2,53,66,33.3,-32.7,-49.5,29.4,18.7,13.4,65.1,0.5,22.3,1.27,0.42,89.6,10.3,32.1,2.86,1.72,36.7,52.9,25.73
2010,18.2,55,59,66,+7,+11.9,33,16.8,10.9,63.4,0.83,15.7,1.14,0.24,81.3,12,25.4,8.66,1.13,35.1,46.1,24.82
2009,16.4,53,12.25,59,+46.75,+381.6,18.2,13.1,9.79,42.8,1.27,11,0.37,0.12,55.6,8.81,16.8,1.62,0.56,18.9,36.6,22.35
2008,16.4,47,29.2,12.25,-16.95,-58,15.7,10.3,8.16,35.9,1.38,12.2,0.4,0.14,49.9,4.15,12.5,2.13,0.52,15.1,34.8,21.29
2007,15,60,39.65,29.2,-10.45,-26.4,9.58,10.5,7.38,31.2,0.4,13.6,0.41,0.19,45.8,7,10.5,2.48,0.36,13.3,32.5,21.56
2006,11.7,55,60.5,39.65,-20.85,-34.5,7.04,10.4,5.77,23.9,0.5,12.6,0.33,0.25,37.5,5.55,11.8,3.2,0.27,15.3,22.3,19.08
2005,9.46,62,40.1,60.5,+20.4,+50.9,6.24,10.2,5.92,23.2,0.57,10,0.34,0.47,34.6,6.85,8.86,4.94,0.2,14,20.6,21.76
2004,7.4,66,71,40.1,-30.9,-43.5,6.67,4.68,4.71,17.5,0.66,7.85,0.34,0.83,27.2,3.22,5.4,5.08,0.05,10.5,16.6,22.45
2003,5,50,39.5,71,+31.5,+79.7,0.95,5.29,1.96,9.44,-,1.64,0.17,0.79,12,3.72,4.48,0.09,0.04,4.62,7.43,14.85
2002,4.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.92
2001,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.03
