2017,8.86,38,14.85,14.45,-0.4,-2.7,3.92,5.51,3.93,14.7,1.51,7.31,0.21,1.27,25.2,4.62,8.25,3.76,0.7,13.3,11.9,12.35
2016,8.86,45,16.2,14.85,-1.35,-8.3,6.71,5.55,3.19,16.6,1.77,4.57,0.05,1.09,24.2,4.96,8.05,3.29,0.61,12.5,11.7,12.76
2015,8.11,47,15.15,16.2,+1.05,+6.9,3.48,5.3,2.64,11.9,1.73,4.27,0.05,1.01,19.1,4.16,6.32,0.45,0.64,7.97,11.1,13.32
2014,7.54,43,15.1,15.15,+0.05,+0.3,2.54,5.04,2.67,10.4,1.74,4.63,0.06,0.78,17.7,3.44,6.17,0.05,0.7,7.43,10.3,13.39
2013,7.54,47,14.7,15.1,+0.4,+2.7,2.95,4.3,2.29,10.2,1.5,4.73,0.06,0.78,17.4,3.55,6.39,0.19,0.74,7.73,9.67,12.62
2012,7.32,45,13.3,14.7,+1.4,+10.5,2.77,3.91,2.66,9.77,0.13,5.34,0.8,0.07,16.1,2.78,5.15,0.82,0.4,6.47,9.65,13.08
2011,6.97,43,20.2,13.3,-6.9,-34.2,2.11,4.85,3.26,10.8,0.13,5.36,0.96,0.49,17.7,3.68,6.95,1.1,0.3,8.44,9.26,13.26
2010,6.97,38,16.8,20.2,+3.4,+20.2,1.49,3.97,3.3,9.64,0.15,4.8,0.83,0.69,16.1,3.13,5.81,1.5,0.21,7.61,8.49,12.11
2009,6.8,41,12.4,16.8,+4.4,+35.5,1.96,3.15,2.54,8.53,-,5.05,0.88,0.52,15,2.24,3.92,1.75,0.21,5.98,9,13.14
2008,6.48,36,13.9,12.4,-1.5,-10.8,0.81,2.82,2.83,7.09,-,4.54,0.88,0.6,13.1,1.89,3.19,0.83,0.16,4.27,8.84,13.6
2007,4.82,43,11.35,13.9,+2.55,+22.5,0.87,3.46,3.02,7.88,0,2.97,0.81,0.45,12.1,2.84,4.15,0.76,0.15,5.16,6.95,14.36
2006,4.56,40,9.19,11.35,+2.16,+23.5,0.58,2.63,2.12,6.46,0,2.99,0,0.18,9.64,1.78,3.07,0.08,0.16,3.4,6.24,13.64
2005,4.33,38,14.1,9.19,-4.91,-34.8,0.51,2.52,2.04,5.83,0.42,3.04,0.03,0.13,9.46,1.91,3.1,0.32,0.19,3.7,5.76,13.3
2004,4.11,32,18.3,14.1,-4.2,-23,0.42,2.44,2.62,6.52,0,3.13,0.02,0.08,9.75,2.21,3.83,0,0.19,4.2,5.56,13.52
2003,3.7,43,20.5,18.3,-2.2,-10.7,0.56,2.46,2.04,5.99,0.07,3.13,-,0.07,9.25,2.63,3.46,0.04,0.15,3.83,5.42,14.65
2002,3.33,45,16.2,20.5,+4.3,+26.5,0.36,2.15,1.49,4.91,0.07,3.57,-,0.1,8.64,1.95,2.83,0.06,0.55,3.62,5.03,15.1
2001,3.02,51,18.1,16.2,-1.9,-10.5,0.74,1.53,1.26,4.11,0.1,2.97,-,0.16,7.34,1.41,1.91,0.06,0.59,2.73,4.6,15.21
2000,2.75,51,-,-,-,-,0.72,1.47,1.29,3.89,0.07,2.61,-,0.01,6.59,1.43,1.89,0.12,0.15,2.33,4.26,15.47
1999,2.2,45,-,-,-,-,0.14,1.59,1.16,3.57,0.07,2.7,-,0.02,6.35,1.67,2.2,0.22,0.11,2.71,3.65,16.57
