2017,29,68,63.6,76.6,+13,+20.4,10.2,27.1,241,289,6.73,0.86,-,3.92,300,19.8,137,23.8,1.07,162,138,47.09
2016,29,55,47.9,63.6,+15.7,+32.8,6.5,4.13,243,265,15.4,0.87,-,3.9,285,21.7,135,24.5,0.94,161,125,42.61
2015,27.4,49,67.8,47.9,-19.9,-29.4,23.2,3.69,241,277,0.43,0.88,-,4.99,284,23.6,184,0,1.87,186,97.8,35.5
2014,26.1,60,91.5,67.8,-23.7,-25.9,12.3,1.99,241,261,0.26,0.88,-,8.7,270,12.2,160,6.83,1.6,169,102,38.71
2013,24.9,68,84.7,91.5,+6.8,+8,5,0.82,220,233,0.4,3.4,-,7.08,244,7.85,137,6.71,1.54,145,98.8,39.57
2012,24.8,70,50.2,84.7,+34.5,+68.7,9.84,60.8,133,211,0.26,3.51,-,3.9,218,10.3,78.8,6.99,1.55,87.4,131,52.63
2011,24.5,66,81.7,50.2,-31.5,-38.6,12,20,154,188,0.38,3.54,-,0.41,193,9.69,92.7,7.16,1.74,102,91.2,37.13
2010,24.1,74,64.9,81.7,+16.8,+25.9,5.74,1.7,121,138,0.34,3.6,-,0.38,142,5.41,58.9,0,1.75,60.6,81.7,33.68
2009,22.6,60,26.8,64.9,+38.1,+142.2,2.18,6.66,123,144,0.38,4,0,0.38,149,6.6,84,0,1.74,85.7,63.2,27.87
2008,20.6,66,53.9,26.8,-27.1,-50.3,2.29,5.08,126,145,0.4,4.63,0,0.3,151,5.8,90.9,0,1.82,92.7,57.9,28.08
2007,18.2,55,88.2,53.9,-34.3,-38.9,0.28,6.69,127,142,0.4,4.67,0,0.17,147,6.25,92.7,4.08,1.55,98.4,48.9,26.91
2006,14.6,64,34.9,88.2,+53.3,+152.7,0.34,0.55,116,121,0.4,4.71,0,0.13,127,5.1,88.5,4.01,0.25,92.7,33.8,23.1
2005,11.5,57,45.6,34.9,-10.7,-23.5,0.52,0.19,73.9,81.2,0.4,4.76,0,0.15,86.5,4.36,57.4,6.09,0.24,63.7,22.8,19.76
2004,10,47,20.7,45.6,+24.9,+120.3,0.42,0.12,47.2,51.5,0,4.91,0.01,0.07,56.5,3.11,38.6,-,0.24,38.8,17.7,17.69
2003,9.22,43,11,20.7,+9.7,+88.2,0.36,1.03,25.3,30.9,0,5.2,0,0.05,36.2,1.13,21.8,-,0.22,22,14.2,15.41
2002,8.78,45,11.55,11,-0.55,-4.8,0.31,0.47,15.4,21.5,0.24,5.31,0,0.08,27.1,0.92,13.4,-,0.21,13.7,13.5,15.33
2001,7.99,47,-,-,-,-,0.08,0.65,16.2,22.3,0.24,4.64,0,0.05,27.2,1.08,14.7,-,0.2,14.9,12.3,15.42
2000,7.26,40,-,-,-,-,0.51,1.84,17.6,26.6,0.24,4.27,0.02,0.04,31.1,1.54,19.8,-,0.2,20,11.1,14.82
1999,6.6,34,-,-,-,-,0.75,1.81,14.1,20.9,0,4.32,0.04,0.11,25.3,1.64,15.3,-,0.2,15.5,9.86,14.45
