2017,29.2,25,21.8,28.4,+6.6,+30.3,9.53,12.1,7.62,40.2,-,61,-,4.2,108,14.3,60.7,0,15.2,75.9,32.2,11.02
2016,29.2,20,14.45,21.8,+7.35,+50.9,3.56,13.3,6.18,32.2,-,70.8,-,6.52,112,14.4,41.2,17.4,19.5,78.2,34.1,11.67
2015,29.2,20,25.2,14.45,-10.75,-42.7,3.16,10.2,9.03,31,-,75.2,-,7.51,117,11.7,33.6,23.2,22.4,79.1,37.4,12.81
2014,29.2,16,28.1,25.2,-2.9,-10.3,1.4,18.4,20,49.8,-,80,-,6.58,139,14.7,38.3,19,24.9,82.2,57.1,19.57
2013,29.2,18,40.1,28.1,-12,-29.9,8.48,26.2,12.7,57.2,-,52.8,-,38.8,151,24.3,45.7,14.5,27.4,87.6,63.2,21.63
2012,29.2,-,66.6,40.1,-26.5,-39.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.5
2011,29.2,-,85.4,66.6,-18.8,-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.83
2010,29.2,-,32.2,85.4,+53.2,+165.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.11
2009,29.2,-,18.6,32.2,+13.6,+73.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.44
2008,29.2,-,93.6,18.6,-75,-80.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.13
2007,29.2,-,40,93.6,+53.6,+134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.75
2006,26.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.05
2005,26.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.76
