2017,73.7,38,8.48,9,+0.52,+6.1,5.17,3.72,2.36,16.1,56.1,96.4,0.06,0.58,175,12.2,25.3,66.7,11.3,103,72,9.77
2016,73.7,23,7.79,8.48,+0.69,+8.9,6.16,10.1,1.05,21.7,56.5,96.1,0.04,0.58,181,13,35.2,63.1,11.6,110,71,9.58
2015,73.7,47,7.14,7.79,+0.65,+9.1,22.6,4.89,1.87,37.9,1.33,107,0.31,0.64,153,12.6,70.3,6.99,-,77.4,75.4,10.23
2014,117,49,8.9,7.14,-1.76,-19.8,10.8,8.13,2.72,42.4,2.09,120,0.71,0.71,172,19.3,51.4,46.1,-,97.6,74.3,6.37
2013,88.4,57,10.15,8.9,-1.25,-12.3,13.6,10.3,4.57,94.4,0.37,136,0.87,0.58,238,31.9,108,81.8,-,190,48.2,5.45
2012,88.4,28,12.2,10.15,-2.05,-16.8,12.1,11.5,8.09,35.1,0.84,204,0.68,8.69,250,39.6,81.2,123,0,204,45.4,5.12
2011,88.4,34,24.9,12.2,-12.7,-51,37.8,3.85,9.67,58.3,1.07,159,0.63,10.9,230,25,63.8,97.4,0,161,68.4,7.71
2010,87.9,38,28.2,24.9,-3.3,-11.7,54,12.1,3.77,85.1,1.45,40.6,0.54,11.4,139,18.6,21.7,33,0,54.7,84.3,9.57
2009,84.4,34,4.23,28.2,+23.97,+566.7,37.2,9.51,5.42,69,1.46,35.7,0.66,12.3,119,15.1,34.4,0,0,34.4,84.7,10.02
2008,60.4,51,9.97,4.23,-5.74,-57.6,30.7,6.04,4.18,59.6,1.75,47.7,1.23,5.78,116,9.76,38.3,9.79,0.01,48.1,68,11.24
2007,92.8,32,7.24,9.97,+2.73,+37.7,15.7,30.6,6.74,62.1,0.72,82,2.39,6.57,154,17.9,68.3,21,0.01,89.3,64.5,6.86
2006,92.8,26,10.9,7.24,-3.66,-33.6,9.29,24,14.2,60.5,1.9,126,7.21,4.67,200,17.8,71.5,36,0.01,107,92.5,9.86
2005,92.8,36,14.05,10.9,-3.15,-22.4,66.4,32.8,24.7,135,2.31,145,10.2,7.83,299,24.7,124,61.4,-,185,114,12.06
2004,71.5,55,22,14.05,-7.95,-36.1,46.2,18.8,13.5,115,4.47,150,12.8,9.71,292,33.2,65.2,110,-,175,117,14.48
2003,61.3,43,16.9,22,+5.1,+30.2,1.7,17.5,5.28,65,2.02,145,15.9,12.2,240,21.2,53.1,82,0.01,135,105,14.86
2002,40,-,26.1,16.9,-9.2,-35.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.83
2001,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.81
