2017,26.2,43,10.6,12.75,+2.15,+20.3,5.28,0.76,97.3,109,-,0.85,0.22,0.77,111,6.91,40.8,19.9,0.03,60.7,50,19.13
2016,26.2,43,13.4,10.6,-2.8,-20.9,10.7,0.7,83.3,97,-,1.38,0.25,3.28,102,4.83,37.7,16.9,0.02,54.6,47.4,18.12
2015,26.4,50,21.75,13.4,-8.35,-38.4,11.9,0.33,91.9,106,-,1.35,0.17,3.09,111,5.94,47.6,16.8,0.01,64.3,46.4,17.55
2014,20.6,32,29.8,21.75,-8.05,-27,3.67,0.05,108,120,-,1.38,0.17,2.92,124,4.94,83.8,6.97,0.21,91,33.3,16.14
2013,20.4,60,18.85,29.8,+10.95,+58.1,4.03,0.1,83.1,97.8,0,1.41,0.17,2.9,102,4.63,57.2,6.91,0.31,64.4,37.8,18.5
2012,20,55,13.5,18.85,+5.35,+39.6,5.28,4.95,80,93,0.01,1.45,0.13,3.87,98.5,4.91,57.3,7.06,0.01,64.4,34,16.89
2011,16,50,23.5,13.5,-10,-42.6,5.13,0.13,60.7,69,-,1.49,0.13,0.28,70.9,2.64,47.5,0.89,0.01,48.4,22.5,14.06
2010,10,41,13.4,23.5,+10.1,+75.4,3.52,0.25,37,42.6,-,1.48,0.13,0.14,44.4,1.24,32,0.97,0.08,33,11.3,11.31
2009,7,43,6.3,13.4,+7.1,+112.7,3.05,0.1,0.27,10.8,-,1.46,0.13,0.12,12.5,0.5,5.21,1.04,0.08,6.33,6.17,8.81
2008,4.17,34,14.25,6.3,-7.95,-55.8,1.05,0.04,4.98,6.24,0,1.47,-,0.18,7.9,0.35,3.79,0.39,0.07,4.25,3.65,8.76
2007,2.56,43,7.76,14.25,+6.49,+83.6,0.42,0.39,0.73,1.94,0.13,1.56,-,0.19,3.82,0.56,0.67,0.42,0.09,1.18,2.63,10.3
2006,2.44,49,8.18,7.76,-0.42,-5.1,0.33,0.26,0.82,1.83,0.14,1.63,-,0.49,4.09,0.57,0.65,0.45,0.07,1.16,2.92,12
2005,2.44,49,13.6,8.18,-5.42,-39.9,0.52,0.43,0.53,1.82,0.21,1.6,-,0.47,4.09,0.65,0.7,0.48,0.06,1.24,2.85,11.72
2004,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.07
2003,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.8
2002,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.89
2001,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.22
