2017,217,52,9.69,11.6,+1.91,+19.7,71,527,1282,29.1,49.7,36.3,15.9,1415,405,1065,2.66,8,1080,335,14.49
2016,227,48,9.91,9.69,-0.22,-2.2,54.2,413,945,26.4,51.3,36.1,17.5,1080,320,754,2.4,8.84,772,308,13.55
2015,232,52,10.45,9.91,-0.54,-5.2,47.3,391,796,25.6,51.8,36.3,18.7,933,282,600,2.42,8.66,618,315,13.33
2014,237,52,11.05,10.45,-0.6,-5.4,42.3,396,695,24.6,53.9,36.1,21.2,837,257,500,1.13,8.33,515,322,13.13
2013,237,48,11.15,11.05,-0.1,-0.9,45.5,365,631,18.9,62.7,36,23,779,250,444,14,8.13,471,309,12.68
2012,237,43,10.45,11.15,+0.7,+6.7,51.1,278,504,10.1,64.1,35.8,36.4,652,195,331,14.4,6.98,353,299,12.29
2011,237,38,15.65,10.45,-5.2,-33.2,60.4,292,523,13,65.6,35.6,37.3,678,209,356,21.2,5.18,383,295,12.16
2010,231,50,19.8,15.65,-4.15,-21,51.2,386,657,17.9,67.1,32.4,38.1,813,179,449,60.2,6.3,516,297,12.15
2009,161,60,7.94,19.8,+11.86,+149.4,31.8,254,479,15.5,43.8,3.97,27.1,569,159,344,18.4,4.51,368,201,12.12
2008,163,14,16.15,7.94,-8.21,-50.8,35.6,150,379,15.9,41.9,3.9,33.3,474,123,286,11.7,3.35,301,174,10.55
2007,147,52,14.05,16.15,+2.1,+14.9,32.7,319,681,6.38,42.8,4.01,25.6,762,151,513,8.95,4.61,527,235,15.8
2006,140,45,12.95,14.05,+1.1,+8.5,26.8,257,641,6.51,43.1,4.01,24.7,724,135,504,3.58,4.22,512,211,15.07
2005,136,43,13.6,12.95,-0.65,-4.8,33.6,536,648,7.11,43.7,4.84,30.9,739,108,532,5.24,4.98,542,197,14.45
2004,136,-,11.25,13.6,+2.35,+20.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.06
2003,136,-,10.05,11.25,+1.2,+11.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.43
2002,136,-,15,10.05,-4.95,-33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.33
2001,127,-,10.4,15,+4.6,+44.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.69
2000,92.2,-,18.1,10.4,-7.7,-42.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.8
1999,92.2,-,19.7,18.1,-1.6,-8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.2
1998,90,-,52,19.7,-32.3,-62.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.79
1997,67.4,-,46,52,+6,+13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.77
1996,50,-,12.8,46,+33.2,+259.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.37
1995,40.8,-,12.1,12.8,+0.7,+5.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.95
1994,32.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.25
1993,32.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.01
