2017,39.8,53,7.45,9.97,+2.52,+33.8,12.6,7.55,6.68,45,10.8,13.8,-,1.02,72.1,6.26,19.5,0,0.49,21.9,50.2,12.41
2016,39.8,32,7.92,7.45,-0.47,-5.9,4.21,6.16,9.71,30.6,14,20.2,-,0.77,66.9,6.91,21.7,0,0.24,24.5,42.4,10.61
2015,39.8,49,10.8,7.92,-2.88,-26.7,5.48,5.93,7.28,28.3,21.1,23.3,-,0.54,74.1,4.81,19.3,0,0.08,22,52.1,13.06
2014,39.8,30,14.3,10.8,-3.5,-24.5,7.86,9.02,9.16,27.5,21.5,26.9,-,8.94,85.6,4.96,29.6,0,0.08,32.4,53.2,13.33
2013,39.8,28,17.1,14.3,-2.8,-16.4,8.8,10.4,11.7,33,23.6,34.4,-,9.13,101,5.75,25.1,17.2,0.07,45,56,14.02
2012,39.8,38,18.45,17.1,-1.35,-7.3,5.56,18.7,8.65,43,14.5,40,0,1.9,99.4,9.05,36.6,0,0.72,40,59.5,14.89
2011,39.8,47,24.2,18.45,-5.75,-23.8,7.17,16.6,5.42,30.8,22.9,32.9,0.11,1.75,88.5,9.2,21.1,0,0.91,24.6,63.9,15.89
2010,39.3,49,25,24.2,-0.8,-3.2,13.9,12.8,7.07,38.5,22.6,24.8,0.12,1.63,87.7,11.5,16.6,7.99,1.11,27.4,60.3,15.24
2009,38.2,55,9.8,25,+15.2,+155.1,14,9.94,4.57,30.2,20.2,16.3,0.13,1.65,68.6,9.67,9.81,0,1.16,12.7,55.8,14.51
2008,38.2,53,15,9.8,-5.2,-34.7,15.6,9.64,6.56,33,13.4,23.2,0.14,4.53,74.3,8.25,8.6,0,1.79,12.1,62.2,14.08
2007,38.2,53,17.95,15,-2.95,-16.4,12.5,11.9,6.87,35.5,13.9,25.7,0.15,2.58,77.9,8.99,9.24,0,1.74,12.8,65.1,14.78
2006,38.2,66,16.25,17.95,+1.7,+10.5,20.1,7.41,5.81,37.9,13.8,21.1,0.16,2.15,75.1,7.06,7.24,0,1.76,10.8,64.3,14.62
2005,36,53,9.55,16.25,+6.7,+70.2,12.2,9.16,6.17,33.7,10.3,18.2,0.37,1.86,64.4,8.42,9.34,0,1.93,13.1,51.4,14.13
2004,36,-,9,9.55,+0.55,+6.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.94
2003,36,-,7.7,9,+1.3,+16.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.5
2002,36,-,7.6,7.7,+0.1,+1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.67
2001,36,-,7.8,7.6,-0.2,-2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.98
2000,35.8,-,16.8,7.8,-9,-53.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.13
1999,32.5,-,20.39,16.8,-3.59,-17.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.4
1998,31,-,23.6,20.39,-3.21,-13.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.71
1997,27,-,31.8,23.6,-8.2,-25.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.96
1996,24.5,-,28.6,31.8,+3.2,+11.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.4
1995,21.2,-,45.1,28.6,-16.5,-36.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.36
1994,18.4,-,45.2,45.1,-0.1,-0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.88
1993,16,-,45.2,45.2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.69
1992,12,-,55,45.2,-9.8,-17.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.99
1991,10.1,-,59.5,55,-4.5,-7.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.09
1990,8.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.62
