2018/06,443,430.5,448,420.5,-7.5,-1.71,2.98,-23.8,-1.28,22.05,+9.69,2.98,-23.8,-1.28,22.05,+9.69
2018/05,421.5,438,465,405.5,+18.5,+4.41,3.91,+12.3,+30.4,19.07,+11.6,3.91,+12.3,+30.4,19.07,+11.6
2018/04,405,419.5,435,404.5,+14.5,+3.58,3.48,-18.8,+23,15.16,+7.62,3.48,-18.8,+23,15.16,+7.62
2018/03,426,405,430.5,400.5,-21,-4.93,4.29,+39.6,-0.44,11.68,+3.76,4.29,+39.6,-0.44,11.68,+3.76
2018/02,395,426,437.5,383,+30.5,+7.71,3.07,-28.9,-4.68,7.39,+6.38,3.07,-28.9,-4.68,7.39,+6.38
2018/01,403,395.5,406,387.5,-5,-1.25,4.32,+3.29,+16,4.32,+16,4.32,+3.29,+16,4.32,+16
2017/12,411,400.5,415.5,389.5,-9.5,-2.32,4.18,+17.6,+2.02,41.11,-7.96,4.18,+17.6,+2.02,41.11,-7.96
2017/11,405,410,411.5,385.5,+6.5,+1.61,3.56,+4.82,-18.6,36.92,-8.96,3.56,+4.82,-18.6,36.92,-8.96
2017/10,417,403.5,423,390,-13.5,-3.24,3.39,-4.72,-15.7,33.37,-7.8,3.39,-4.72,-15.7,33.37,-7.8
2017/09,416,417,420,384.5,-3,-0.71,3.56,+9.9,+1.86,29.97,-6.81,3.56,+9.9,+1.86,29.97,-6.81
2017/08,424.5,420,431,368,-4.5,-1.06,3.24,+5.54,-19,26.41,-7.87,3.24,+5.54,-19,26.41,-7.87
2017/07,429.5,424.5,437.5,406.5,-2.5,-0.59,3.07,+1.66,-21.6,23.17,-6.05,3.07,+1.66,-21.6,23.17,-6.05
2017/06,448.5,427,448.5,412,-19,-4.26,3.02,+0.71,-14,20.11,-3.11,3.02,+0.71,-14,20.11,-3.11
2017/05,464.5,446,477,420.5,-18.5,-3.98,3,+5.85,-26.5,17.09,-0.89,3,+5.85,-26.5,17.09,-0.89
2017/04,435,464.5,475,417,+29.5,+6.78,2.83,-34.3,-15.6,14.09,+7.04,2.83,-34.3,-15.6,14.09,+7.04
2017/03,425,435,440.5,413,+11,+2.59,4.31,+33.7,+12,11.26,+14.8,4.31,+33.7,+12,11.26,+14.8
2017/02,413.5,424,428,400.5,+7.5,+1.8,3.22,-13.5,+31.1,6.95,+16.6,3.22,-13.5,+31.1,6.95,+16.6
2017/01,417,416.5,421,397,-0.5,-0.12,3.73,-9.1,+6.52,3.73,+6.52,3.73,-9.1,+6.52,3.73,+6.52
2016/12,367.5,417,418,362.5,+52.5,+14.4,4.1,-6.19,+0.1,44.66,-0.71,4.1,-6.19,+0.1,44.66,-0.71
2016/11,388.5,364.5,395,356,-22.5,-5.81,4.37,+8.65,+19.8,40.56,-0.79,4.37,+8.65,+19.8,40.56,-0.79
2016/10,409,387,418.5,371,-18.5,-4.56,4.02,+15.1,+13.8,36.19,-2.81,4.02,+15.1,+13.8,36.19,-2.81
2016/09,387.5,405.5,414,382,+18,+4.65,3.49,-12.7,-0.27,32.17,-4.56,3.49,-12.7,-0.27,32.17,-4.56
2016/08,387.5,387.5,394.5,363.5,0,0,4,+2.17,+10.7,28.67,-5.06,4,+2.17,+10.7,28.67,-5.06
2016/07,379.5,387.5,399,366,+10.5,+2.79,3.92,+11.6,-10.5,24.67,-7.2,3.92,+11.6,-10.5,24.67,-7.2
