2018/05,17.5,18,19.05,17.1,+0.35,+1.98,0.747,+64.8,+24.8,3.01,+15.9,0.747,+64.8,+24.8,3.01,+15.9
2018/04,18,17.65,18.35,17.5,-0.3,-1.67,0.453,-22.3,-2.77,2.26,+13.3,0.453,-22.3,-2.77,2.26,+13.3
2018/03,19.15,17.95,20.4,17.55,-1.35,-6.99,0.583,+64.7,-4.11,1.81,+18.2,0.583,+64.7,-4.11,1.81,+18.2
2018/02,18.2,19.3,19.85,16.7,+1.15,+6.34,0.354,-59.2,-27.4,1.22,+32.9,0.354,-59.2,-27.4,1.22,+32.9
2018/01,16.8,18.15,21.3,16.6,+1.25,+7.4,0.869,+80.2,+100.9,0.869,+100.9,0.869,+80.2,+100.9,0.869,+100.9
2017/12,16.95,16.9,17.1,16.55,0,0,0.482,-29.5,-28.2,6.64,+6.74,0.482,-29.5,-28.2,6.64,+6.74
2017/11,16.7,16.9,17.1,16.5,+0.2,+1.2,0.684,+8.84,+7.05,6.16,+11,0.684,+8.84,+7.05,6.16,+11
2017/10,16.25,16.7,17.35,15.75,+0.35,+2.14,0.628,+5.68,+25.6,5.47,+11.5,0.628,+5.68,+25.6,5.47,+11.5
2017/09,15.45,16.35,16.45,15.3,+0.7,+4.47,0.595,-8.71,+36.8,4.84,+9.88,0.595,-8.71,+36.8,4.84,+9.88
2017/08,15.3,15.65,15.7,15.15,+0.35,+2.29,0.651,+36.4,+30.8,4.25,+6.94,0.651,+36.4,+30.8,4.25,+6.94
2017/07,16.2,15.3,16.55,15.2,-0.75,-4.67,0.477,-9.51,-15.6,3.6,+3.52,0.477,-9.51,-15.6,3.6,+3.52
2017/06,16.55,16.05,16.8,16,-0.45,-2.73,0.528,-11.8,+15,3.12,+7.24,0.528,-11.8,+15,3.12,+7.24
2017/05,16.85,16.5,17,16.4,-0.4,-2.37,0.598,+28.4,+11.9,2.59,+5.79,0.598,+28.4,+11.9,2.59,+5.79
2017/04,16.2,16.9,17.7,16.2,+0.55,+3.36,0.466,-23.4,-16.4,1.99,+4.1,0.466,-23.4,-16.4,1.99,+4.1
2017/03,15.35,16.35,16.75,15.2,+1,+6.51,0.608,+24.7,+8.24,1.53,+12.5,0.608,+24.7,+8.24,1.53,+12.5
2017/02,15,15.35,15.9,14.95,+0.4,+2.68,0.488,+12.8,+22,0.92,+15.5,0.488,+12.8,+22,0.92,+15.5
2017/01,14.75,14.95,15.25,14.7,+0.05,+0.34,0.432,-35.6,+8.87,0.432,+8.87,0.432,-35.6,+8.87,0.432,+8.87
2016/12,14.55,14.9,15,14,+0.3,+2.05,0.672,+5.1,+39.2,6.22,-5.61,0.672,+5.1,+39.2,6.22,-5.61
2016/11,14.85,14.6,14.9,14.25,-0.25,-1.68,0.639,+27.8,+57.3,5.55,-9.16,0.639,+27.8,+57.3,5.55,-9.16
2016/10,15.2,14.85,15.25,14.2,-0.3,-1.98,0.5,+15,+3.37,4.91,-13.9,0.5,+15,+3.37,4.91,-13.9
2016/09,14.9,15.15,15.25,14.8,+0.15,+1,0.435,-12.7,-12.1,4.41,-15.5,0.435,-12.7,-12.1,4.41,-15.5
2016/08,14.3,15,15.2,14.2,+0.6,+4.17,0.498,-12,+21,3.97,-15.9,0.498,-12,+21,3.97,-15.9
2016/07,14.75,14.4,15.4,14.35,-0.4,-2.7,0.566,+23.4,+0.18,3.48,-19.4,0.566,+23.4,+0.18,3.48,-19.4
2016/06,15.4,14.8,15.55,14.5,-0.7,-4.52,0.459,-14.2,-16.8,2.91,-22.3,0.459,-14.2,-16.8,2.91,-22.3
