2018/06,79.5,78.4,81.5,77.3,-0.9,-1.13,1.6,+57.4,-2.9,7.25,-9.09,1.6,+57.4,-2.9,7.25,-9.09
2018/05,82,79.3,82.1,76,-2.5,-3.06,1.02,-50.8,-12.6,5.65,-10.7,1.02,-50.8,-12.6,5.65,-10.7
2018/04,87.9,81.8,88.7,79.7,-6.1,-6.94,2.07,+87.5,+37.4,4.63,-10.3,2.07,+87.5,+37.4,4.63,-10.3
2018/03,85,87.9,91,78.9,+2.5,+2.93,1.1,+30.6,-41.3,2.56,-29.9,1.1,+30.6,-41.3,2.56,-29.9
2018/02,80.5,85.4,88.8,73.5,+5.4,+6.75,0.844,+36.9,+15,1.46,-17.8,0.844,+36.9,+15,1.46,-17.8
2018/01,82.1,80,94.4,77.2,-1.2,-1.48,0.616,-58,-40.9,0.616,-40.9,0.616,-58,-40.9,0.616,-40.9
2017/12,73,81.2,81.7,65.5,+9.6,+13.41,1.47,-6.5,-30.6,15.44,-12.9,1.47,-6.5,-30.6,15.44,-12.9
2017/11,73.7,71.6,77.7,65.1,-1.9,-2.59,1.57,+68.6,-18.1,13.97,-10.5,1.57,+68.6,-18.1,13.97,-10.5
2017/10,53.8,73.5,78.8,51.1,+19.7,+36.62,0.932,-27.2,-24.8,12.4,-9.4,0.932,-27.2,-24.8,12.4,-9.4
2017/09,63.3,53.8,88.9,53.8,-8.9,-14.19,1.28,+13.6,-50,11.47,-7.87,1.28,+13.6,-50,11.47,-7.87
2017/08,49.4,62.7,66,48.65,+13.9,+28.48,1.13,+3.74,-38.8,10.19,+3,1.13,+3.74,-38.8,10.19,+3
2017/07,43.5,48.8,50.5,42.9,+5.9,+13.75,1.09,-34.2,-26.6,9.06,+12.6,1.09,-34.2,-26.6,9.06,+12.6
2017/06,41.75,42.9,46.75,41,+1.1,+2.63,1.65,+41.7,+39.1,7.97,+21.4,1.65,+41.7,+39.1,7.97,+21.4
2017/05,43.65,41.8,46,35.95,-1.9,-4.35,1.16,-22.6,+17.5,6.32,+17.5,1.16,-22.6,+17.5,6.32,+17.5
2017/04,27.3,43.7,43.7,26.6,+16.5,+60.66,1.5,-20,+112.4,5.16,+17.5,1.5,-20,+112.4,5.16,+17.5
2017/03,23.6,27.2,27.9,22.5,+4.1,+17.75,1.88,+156.2,+41.8,3.66,-0.74,1.88,+156.2,+41.8,3.66,-0.74
2017/02,18.45,23.1,24.1,17.8,+4.85,+26.58,0.734,-29.7,-17.4,1.78,-24.7,0.734,-29.7,-17.4,1.78,-24.7
2017/01,17.95,18.25,18.45,17.7,+0.2,+1.11,1.04,-50.7,-29.1,1.04,-29.1,1.04,-50.7,-29.1,1.04,-29.1
2016/12,17.05,18.05,19.25,16.95,+0.95,+5.56,2.12,+10.3,+191.1,17.72,+58.2,2.12,+10.3,+191.1,17.72,+58.2
2016/11,17.4,17.1,17.5,16.6,-0.45,-2.56,1.92,+54.9,+79.1,15.6,+49,1.92,+54.9,+79.1,15.6,+49
2016/10,17.15,17.55,18.4,16.7,+0.4,+2.33,1.24,-51.6,+19.8,13.68,+45.6,1.24,-51.6,+19.8,13.68,+45.6
2016/09,18.6,17.15,18.6,15.75,-0.9,-4.99,2.56,+39,+254.6,12.45,+48.7,2.56,+39,+254.6,12.45,+48.7
2016/08,18,18.05,20.1,17.1,-0.05,-0.28,1.84,+24.3,+53.4,9.89,+29.3,1.84,+24.3,+53.4,9.89,+29.3
2016/07,15.75,18.1,18.9,15.7,+2.35,+14.92,1.48,+24.7,+63,8.05,+24.8,1.48,+24.7,+63,8.05,+24.8
2016/06,15.6,15.75,16.1,15.1,+0.1,+0.64,1.19,+19.8,+33.9,6.57,+18.6,1.19,+19.8,+33.9,6.57,+18.6
2016/05,15.75,15.65,16.55,15.1,-0.3,-1.88,0.991,+40,-2.14,5.38,+15.7,0.991,+40,-2.14,5.38,+15.7
2016/04,15.7,15.95,17.25,15.2,+0.2,+1.27,0.708,-46.6,-15.7,4.39,+20.6,0.708,-46.6,-15.7,4.39,+20.6
2016/03,17.55,15.75,17.8,15.3,-1.55,-8.96,1.33,+49.2,+59.3,3.68,+31.5,1.33,+49.2,+59.3,3.68,+31.5
2016/02,15.7,17.3,17.7,15,+1.6,+10.19,0.888,-39.6,+1.76,2.36,+19.8,0.888,-39.6,+1.76,2.36,+19.8
2016/01,16.1,15.7,16.25,14.45,-0.4,-2.48,1.47,+102.4,+34.1,1.47,+34.1,1.47,+102.4,+34.1,1.47,+34.1
2015/12,16.5,16.1,17.2,15,-0.4,-2.42,0.727,-32.1,-50.9,11.2,-22.9,0.727,-32.1,-50.9,11.2,-22.9
2015/11,18.4,16.5,19,16.5,-1.9,-10.33,1.07,+3.6,-31,10.47,-19.7,1.07,+3.6,-31,10.47,-19.7
2015/10,16.55,18.4,18.6,16.15,+1.85,+11.18,1.03,+43.4,-19.6,9.4,-18.2,1.03,+43.4,-19.6,9.4,-18.2
2015/09,17.95,16.55,19.3,16.5,-1.4,-7.8,0.721,-39.9,-32.4,8.37,-18,0.721,-39.9,-32.4,8.37,-18
2015/08,15.85,17.95,18.25,14.45,+1.75,+10.8,1.2,+32.1,-5.52,7.65,-16.3,1.2,+32.1,-5.52,7.65,-16.3
2015/07,15.7,16.2,17,13.6,+0.5,+3.18,0.908,+2.49,-23.3,6.45,-18,0.908,+2.49,-23.3,6.45,-18
2015/06,15.9,15.7,16.5,14.3,-0.1,-0.63,0.886,-12.5,-39,5.54,-17.1,0.886,-12.5,-39,5.54,-17.1
2015/05,20.45,15.8,20.55,15.6,-4.65,-22.74,1.01,+20.6,-23.2,4.65,-11,1.01,+20.6,-23.2,4.65,-11
2015/04,21.3,20.45,22.3,20.1,-0.85,-3.99,0.84,+0.94,-33.9,3.64,-6.94,0.84,+0.94,-33.9,3.64,-6.94
2015/03,20.8,21.3,23.1,19.85,+1.1,+5.45,0.832,-4.67,-22.7,2.8,+5.99,0.832,-4.67,-22.7,2.8,+5.99
2015/02,20.85,20.2,21.35,19.6,-0.65,-3.12,0.872,-20.5,-11.4,1.97,+25.7,0.872,-20.5,-11.4,1.97,+25.7
2015/01,22.5,20.85,22.85,19.65,-1.6,-7.13,1.1,-25.8,+88.2,1.1,+88.2,1.1,-25.8,+88.2,1.1,+88.2
2014/12,24.6,22.45,29.05,22.05,-2.55,-10.2,1.48,-4.63,-54.2,14.52,+118.8,1.48,-4.63,-54.2,14.52,+118.8
2014/11,19.8,25,26.9,19.6,+5,+25,1.55,+20.7,+50.4,13.04,+282.8,1.55,+20.7,+50.4,13.04,+282.8
2014/10,22,20,24.3,18.6,-2.3,-10.31,1.29,+20.4,+155.2,11.49,+383.8,1.29,+20.4,+155.2,11.49,+383.8
2014/09,18.6,22.3,23.7,18.55,+3.6,+19.25,1.07,-15.9,+161.6,10.2,+445.4,1.07,-15.9,+161.6,10.2,+445.4
2014/08,25.7,18.7,27.75,17.4,-7.5,-28.63,1.27,+7.27,+283.8,9.14,+524.5,1.27,+7.27,+283.8,9.14,+524.5
2014/07,25.5,26.2,29.45,23.3,+1.05,+4.17,1.18,-18.5,+522.1,7.87,+594.8,1.18,-18.5,+522.1,7.87,+594.8
2014/06,23.2,25.15,25.7,21.6,+2.1,+9.11,1.45,+10,+746.8,6.68,+609.5,1.45,+10,+746.8,6.68,+609.5
2014/05,16.2,23.05,23.05,16.15,+6.95,+43.17,1.32,+3.92,+451,5.23,+579,1.32,+3.92,+451,5.23,+579
2014/04,16.8,16.1,19.25,15.6,-0.5,-3.01,1.27,+18,+710.9,3.91,+636.7,1.27,+18,+710.9,3.91,+636.7
2014/03,14.35,16.6,17.75,14.1,+2.15,+14.88,1.08,+9.24,+764.4,2.64,+605.7,1.08,+9.24,+764.4,2.64,+605.7
2014/02,13.8,14.45,15.9,13.75,-0.2,-1.37,0.984,+68.9,+662.3,1.57,+526.8,0.984,+68.9,+662.3,1.57,+526.8
2014/01,12.6,14.65,16,12.5,+2.05,+16.27,0.583,-82,+382,0.583,+382,0.583,-82,+382,0.583,+382
2013/12,12.1,12.6,13.2,11.8,+0.55,+4.56,3.23,+213.2,+1189.2,6.64,+33.1,3.23,+213.2,+1189.2,6.64,+33.1
2013/11,13.35,12.05,14.2,11.85,-1.3,-9.74,1.03,+104.8,+17.3,3.41,-28.1,1.03,+104.8,+17.3,3.41,-28.1
2013/10,11.95,13.35,13.35,11.6,+1.3,+10.79,0.504,+23.4,+197.6,2.37,-38.4,0.504,+23.4,+197.6,2.37,-38.4
2013/09,12.15,12.05,12.5,11.9,-0.25,-2.03,0.408,+23.3,+23,1.87,-49.2,0.408,+23.3,+23,1.87,-49.2
