2018/06,129,129,130,127,-1,-0.77,8.59,+54.5,+17.8,29,+9.13,8.59,+54.5,+17.8,29,+9.13
2018/05,129,130,130,124.5,+1,+0.78,5.56,+24,+16.9,20.41,+5.84,5.56,+24,+16.9,20.41,+5.84
2018/04,130.5,129,131.5,127,-1.5,-1.15,4.49,+25.4,-6.33,14.85,+2.22,4.49,+25.4,-6.33,14.85,+2.22
2018/03,126.5,130.5,133,124,+4,+3.16,3.58,+7.64,-0.89,10.36,+6.43,3.58,+7.64,-0.89,10.36,+6.43
2018/02,129,126.5,129,124,-2,-1.56,3.32,-4.04,+12.2,6.78,+10.7,3.32,-4.04,+12.2,6.78,+10.7
2018/01,129,128.5,131,127,-1,-0.77,3.46,-37.3,+9.42,3.46,+9.42,3.46,-37.3,+9.42,3.46,+9.42
2017/12,131.5,129.5,131.5,127,-2,-1.52,5.53,+0.25,+17.8,60.12,-0.45,5.53,+0.25,+17.8,60.12,-0.45
2017/11,127.5,131.5,131.5,125.5,+5.5,+4.37,5.51,+17.8,+21.8,54.6,-1.98,5.51,+17.8,+21.8,54.6,-1.98
2017/10,132,126,132,125,-6,-4.55,4.68,+7.88,+4.73,49.08,-4.08,4.68,+7.88,+4.73,49.08,-4.08
2017/09,133,132,133.5,129,+0.5,+0.38,4.34,-36.5,-22.6,44.4,-4.93,4.34,-36.5,-22.6,44.4,-4.93
2017/08,128.5,131.5,131.5,124,+3.5,+2.73,6.84,+2.64,+17.7,40.07,-2.52,6.84,+2.64,+17.7,40.07,-2.52
2017/07,144,128,144.5,127.5,-17,-11.72,6.66,-8.64,-5.77,33.23,-5.85,6.66,-8.64,-5.77,33.23,-5.85
2017/06,143,145,146.5,138,+2,+1.4,7.29,+53.2,+31.1,26.57,-5.86,7.29,+53.2,+31.1,26.57,-5.86
2017/05,151.5,143,153.5,140,-8.5,-5.61,4.76,-0.66,-12.5,19.28,-14.9,4.76,-0.66,-12.5,19.28,-14.9
2017/04,156,151.5,157.5,148,-4.5,-2.88,4.79,+32.7,-3.75,14.52,-15.7,4.79,+32.7,-3.75,14.52,-15.7
2017/03,158.5,156,159.5,151,-2.5,-1.58,3.61,+21.8,-9.95,9.74,-20.6,3.61,+21.8,-9.95,9.74,-20.6
2017/02,161,158.5,162.5,157,-2.5,-1.55,2.96,-6.37,-32.1,6.13,-25.7,2.96,-6.37,-32.1,6.13,-25.7
2017/01,161,161,163.5,159,+0.5,+0.31,3.16,-32.6,-18.5,3.16,-18.5,3.16,-32.6,-18.5,3.16,-18.5
2016/12,151,160.5,161.5,149.5,+9.5,+6.29,4.69,+3.69,+14.1,60.39,+0.36,4.69,+3.69,+14.1,60.39,+0.36
2016/11,150.5,151,153,145,-1.5,-0.98,4.52,+1.26,-3.92,55.7,-0.64,4.52,+1.26,-3.92,55.7,-0.64
2016/10,161,152.5,168.5,148.5,-8.5,-5.28,4.47,-20.3,-13.6,51.18,-0.34,4.47,-20.3,-13.6,51.18,-0.34
2016/09,157.5,161,164,153.5,+3.5,+2.22,5.61,-3.47,-17.9,46.71,+1.14,5.61,-3.47,-17.9,46.71,+1.14
2016/08,147,157.5,162,144,+11,+7.51,5.81,-17.8,+0.69,41.1,+4.44,5.81,-17.8,+0.69,41.1,+4.44
2016/07,141,146.5,147,136.5,+6.5,+4.64,7.07,+27.1,+47.4,35.3,+5.08,7.07,+27.1,+47.4,35.3,+5.08
2016/06,146.5,149.5,149.5,142,+4.5,+3.1,5.56,+2.33,-16.8,28.23,-1.96,5.56,+2.33,-16.8,28.23,-1.96
2016/05,144.5,145,147.5,139.5,-0.5,-0.34,5.43,+9.23,+13.8,22.67,+2.54,5.43,+9.23,+13.8,22.67,+2.54
2016/04,148.5,145.5,151,144.5,-3,-2.02,4.98,+24.2,+10.8,17.23,-0.57,4.98,+24.2,+10.8,17.23,-0.57
2016/03,145.5,148.5,158,145,+4.5,+3.12,4.01,-8.16,+3.78,12.26,-4.54,4.01,-8.16,+3.78,12.26,-4.54
2016/02,140.5,144,145,138,+2,+1.41,4.36,+12.4,+2.49,8.25,-8.12,4.36,+12.4,+2.49,8.25,-8.12
2016/01,137.5,142,144,127,+4,+2.9,3.88,-5.56,-17.7,3.88,-17.7,3.88,-5.56,-17.7,3.88,-17.7
2015/12,142.5,138,145,134,-4,-2.82,4.11,-12.7,-15.1,60.17,-3.68,4.11,-12.7,-15.1,60.17,-3.68
2015/11,138.5,142,152,135,+5.5,+4.03,4.71,-8.95,-16.1,56.06,-2.72,4.71,-8.95,-16.1,56.06,-2.72
2015/10,128,136.5,148,128,+9,+7.06,5.17,-24.2,-5.82,51.35,-1.28,5.17,-24.2,-5.82,51.35,-1.28
2015/09,129.5,127.5,136.5,124,-3,-2.3,6.82,+18.3,-0.33,46.18,-0.74,6.82,+18.3,-0.33,46.18,-0.74
2015/08,153.5,130.5,161,99,-23.5,-15.26,5.77,+20.3,-4.11,39.35,-0.81,5.77,+20.3,-4.11,39.35,-0.81
2015/07,160,154,169.5,148.5,-5.5,-3.45,4.79,-28.3,-25.5,33.59,-0.22,4.79,-28.3,-25.5,33.59,-0.22
2015/06,170,159.5,171.5,159,-9.5,-5.62,6.69,+40.1,+21.1,28.79,+5.75,6.69,+40.1,+21.1,28.79,+5.75
2015/05,182,169,182,165,-17,-9.14,4.77,+6.27,+2.9,22.1,+1.84,4.77,+6.27,+2.9,22.1,+1.84
2015/04,189,186,189.5,173,-4,-2.11,4.49,+16.3,-4.25,17.33,+1.56,4.49,+16.3,-4.25,17.33,+1.56
2015/03,165,190,192,163.5,+25,+15.15,3.86,-9.31,-17,12.84,+3.76,3.86,-9.31,-17,12.84,+3.76
2015/02,159,165,166.5,158.5,+6.5,+4.1,4.26,-9.77,+35.8,8.98,+16.3,4.26,-9.77,+35.8,8.98,+16.3
2015/01,161,158.5,162,157,-0.5,-0.31,4.72,-2.57,+2.96,4.72,+2.96,4.72,-2.57,+2.96,4.72,+2.96
2014/12,153,159,164.5,153,+2.5,+1.6,4.84,-13.7,+66.4,62.48,+12.4,4.84,-13.7,+66.4,62.48,+12.4
2014/11,153.5,156.5,157.5,150,+3.5,+2.29,5.62,+2.22,+28.2,57.63,+9.41,5.62,+2.22,+28.2,57.63,+9.41
2014/10,154.5,153,156,142,-1,-0.65,5.49,-19.8,+2.35,52.02,+7.7,5.49,-19.8,+2.35,52.02,+7.7
2014/09,160,154,161.5,150,-6,-3.75,6.85,+13.8,-1.09,46.52,+8.37,6.85,+13.8,-1.09,46.52,+8.37
2014/08,158,160,160.5,152,+1.5,+0.95,6.01,-6.55,+19.2,39.68,+10.2,6.01,-6.55,+19.2,39.68,+10.2
2014/07,170,158.5,174,158,-10.5,-6.21,6.44,+16.5,-2.82,33.66,+8.73,6.44,+16.5,-2.82,33.66,+8.73
2014/06,163.5,169,171.5,161,+6,+3.68,5.52,+19.1,+13.8,27.23,+11.9,5.52,+19.1,+13.8,27.23,+11.9
2014/05,170,163,176.5,152.5,-7,-4.12,4.64,-1.12,+11.4,21.7,+11.4,4.64,-1.12,+11.4,21.7,+11.4
