2018/06,161,173,183,160.5,+12,+7.45,5.89,-3.2,+5.06,33.79,+9.01,5.89,-3.2,+5.06,33.79,+9.01
2018/05,160,161,163.5,158,+2.5,+1.58,6.08,+13.4,+13.6,27.9,+9.88,6.08,+13.4,+13.6,27.9,+9.88
2018/04,160.5,158.5,160.5,156.5,-0.5,-0.31,5.36,-9.05,+6.99,21.82,+8.87,5.36,-9.05,+6.99,21.82,+8.87
2018/03,161.5,159,162.5,156,-4,-2.45,5.9,+25.8,+2.37,16.46,+9.5,5.9,+25.8,+2.37,16.46,+9.5
2018/02,162.5,163,166,155.5,+1,+0.62,4.69,-20.2,+10.2,10.56,+13.9,4.69,-20.2,+10.2,10.56,+13.9
2018/01,154.5,162,165,154.5,+7.5,+4.85,5.87,+11,+17.1,5.87,+17.1,5.87,+11,+17.1,5.87,+17.1
2017/12,167,154.5,171,154,-12.5,-7.49,5.29,-8.84,+5.5,64.34,+5.63,5.29,-8.84,+5.5,64.34,+5.63
2017/11,158.5,167,174,155,+8.5,+5.36,5.81,+2.62,-1.28,59.05,+5.65,5.81,+2.62,-1.28,59.05,+5.65
2017/10,160,158.5,162,152,-0.5,-0.31,5.66,+3.87,+5.84,53.24,+6.46,5.66,+3.87,+5.84,53.24,+6.46
2017/09,148,159,162,148,+11,+7.43,5.45,-8.29,+0.02,47.58,+6.54,5.45,-8.29,+0.02,47.58,+6.54
2017/08,147,148,149.5,142,+2,+1.37,5.94,+14.3,+23.3,42.13,+7.44,5.94,+14.3,+23.3,42.13,+7.44
2017/07,153,146,153.5,145,-7.5,-4.89,5.2,-7.29,+9.85,36.19,+5.22,5.2,-7.29,+9.85,36.19,+5.22
2017/06,146,153.5,154.5,143.5,+7,+4.78,5.6,+4.69,+7.34,31,+4.48,5.6,+4.69,+7.34,31,+4.48
2017/05,148,146.5,150,142,-3.5,-2.33,5.35,+6.81,+0.17,25.39,+3.87,5.35,+6.81,+0.17,25.39,+3.87
2017/04,154.5,150,156.5,142.5,-4.5,-2.91,5.01,-13,+5.85,20.04,+4.9,5.01,-13,+5.85,20.04,+4.9
2017/03,159.5,154.5,161,151,-5,-3.13,5.76,+35.5,+0.07,15.03,+4.59,5.76,+35.5,+0.07,15.03,+4.59
2017/02,150.5,159.5,165,150,+10,+6.69,4.25,-15.3,+11.3,9.27,+7.6,4.25,-15.3,+11.3,9.27,+7.6
2017/01,150.5,149.5,152,146.5,-2,-1.32,5.02,+0.01,+4.69,5.02,+4.69,5.02,+0.01,+4.69,5.02,+4.69
2016/12,143,151.5,159.5,142.5,+9,+6.32,5.02,-14.7,-1.32,60.9,+2.83,5.02,-14.7,-1.32,60.9,+2.83
2016/11,134,142.5,148,128,+8.5,+6.34,5.88,+10,+12.7,55.89,+3.23,5.88,+10,+12.7,55.89,+3.23
2016/10,149,134,149,133,-13.5,-9.15,5.35,-1.83,+17.8,50,+2.21,5.35,-1.83,+17.8,50,+2.21
2016/09,152.5,147.5,153,146,-4,-2.64,5.45,+13.1,+0.28,44.66,+0.62,5.45,+13.1,+0.28,44.66,+0.62
2016/08,158,151.5,159,144.5,-5.5,-3.5,4.82,+1.82,+7.45,39.21,+0.67,4.82,+1.82,+7.45,39.21,+0.67
2016/07,151,157,168,147.5,+7,+4.67,4.73,-9.41,+6.57,34.4,-0.2,4.73,-9.41,+6.57,34.4,-0.2
2016/06,151,150,153,142,-2,-1.32,5.22,-2.3,+0.86,29.67,-1.2,5.22,-2.3,+0.86,29.67,-1.2
2016/05,148,152,156,138,+4,+2.7,5.34,+12.9,+6.85,24.45,-1.64,5.34,+12.9,+6.85,24.45,-1.64
2016/04,139,148,159.5,139,+6.5,+4.59,4.73,-17.7,-4.42,19.1,-3.78,4.73,-17.7,-4.42,19.1,-3.78
2016/03,150,141.5,151,138,-6,-4.07,5.76,+50.7,+1.98,14.37,-3.56,5.76,+50.7,+1.98,14.37,-3.56
2016/02,152,147.5,152,142.5,-4,-2.64,3.82,-20.3,-3.81,8.61,-6.95,3.82,-20.3,-3.81,8.61,-6.95
2016/01,173.5,151.5,176,133.5,-22,-12.68,4.79,-5.73,-9.3,4.79,-9.3,4.79,-5.73,-9.3,4.79,-9.3
2015/12,183,173.5,186.5,170.5,-9,-4.93,5.08,-2.56,-4.59,59.22,+10.8,5.08,-2.56,-4.59,59.22,+10.8
2015/11,184,182.5,200,178,0,0,5.22,+15,+4.17,54.14,+12.5,5.22,+15,+4.17,54.14,+12.5
2015/10,172.5,182.5,187,170.5,+10.5,+6.1,4.54,-16.4,+0.47,48.92,+13.5,4.54,-16.4,+0.47,48.92,+13.5
2015/09,177,172,183,167,-5,-2.82,5.43,+21.2,+12.2,44.38,+15,5.43,+21.2,+12.2,44.38,+15
2015/08,159,177,188.5,153,+17.5,+10.97,4.48,+0.98,+14.1,38.95,+15.4,4.48,+0.98,+14.1,38.95,+15.4
2015/07,186.5,159.5,191,155,-25.5,-13.78,4.44,-14.3,+14.1,34.47,+15.6,4.44,-14.3,+14.1,34.47,+15.6
2015/06,190.5,185,207,163,-5.5,-2.89,5.18,+3.5,+8.99,30.03,+15.8,5.18,+3.5,+8.99,30.03,+15.8
2015/05,194,190.5,197,165,+1,+0.53,5,+0.94,+11,24.85,+17.3,5,+0.94,+11,24.85,+17.3
2015/04,160,189.5,191.5,158,+29.5,+18.44,4.95,-12.2,+21.6,19.85,+19,4.95,-12.2,+21.6,19.85,+19
2015/03,140,160,165.5,140,+20,+14.29,5.64,+42.1,+16.7,14.9,+18.2,5.64,+42.1,+16.7,14.9,+18.2
2015/02,139,140,143,138.5,+1,+0.72,3.97,-24.8,+4.41,9.26,+19.2,3.97,-24.8,+4.41,9.26,+19.2
2015/01,139.5,139,147,128.5,-1.5,-1.07,5.28,-0.83,+33.4,5.28,+33.4,5.28,-0.83,+33.4,5.28,+33.4
2014/12,128,140.5,150.5,125.5,+10.5,+8.08,5.33,+6.38,+13.1,53.44,+17,5.33,+6.38,+13.1,53.44,+17
2014/11,133,130,137,109,-2,-1.52,5.01,+10.9,+16.3,48.11,+17.4,5.01,+10.9,+16.3,48.11,+17.4
2014/10,146.5,132,153,123,-5,-3.65,4.52,-6.63,+12.8,43.1,+17.6,4.52,-6.63,+12.8,43.1,+17.6
2014/09,137,137,142,128,+2,+1.48,4.84,+23.2,+31.4,38.58,+18.1,4.84,+23.2,+31.4,38.58,+18.1
2014/08,147,135,161,122,-13,-8.78,3.93,+1.02,+3.27,33.75,+16.4,3.93,+1.02,+3.27,33.75,+16.4
2014/07,154,148,160.5,141,-5.5,-3.58,3.89,-18.1,+8.91,29.82,+18.4,3.89,-18.1,+8.91,29.82,+18.4
2014/06,169,153.5,174,151,-14.5,-8.63,4.75,+5.43,+16.3,25.93,+20,4.75,+5.43,+16.3,25.93,+20
2014/05,170.5,168,177.5,164,-2,-1.18,4.5,+10.5,+12.7,21.18,+20.9,4.5,+10.5,+12.7,21.18,+20.9
2014/04,165,170,188,162.5,+6,+3.66,4.08,-15.7,+7.08,16.68,+23.3,4.08,-15.7,+7.08,16.68,+23.3
2014/03,173,164,185,160,-9,-5.2,4.84,+27.1,+36.3,12.6,+29.6,4.84,+27.1,+36.3,12.6,+29.6
2014/02,159,173,175.5,156.5,+14,+8.81,3.8,-4.01,+44.8,7.77,+25.8,3.8,-4.01,+44.8,7.77,+25.8
2014/01,164.5,159,166,143,-5,-3.05,3.96,-15.9,+11.8,3.96,+11.8,3.96,-15.9,+11.8,3.96,+11.8
2013/12,164,164,179,156,+3.5,+2.18,4.71,+9.35,+21.6,45.68,+23.4,4.71,+9.35,+21.6,45.68,+23.4
2013/11,118.5,160.5,173.5,117,+41.5,+34.87,4.31,+7.58,+35.6,40.97,+23.6,4.31,+7.58,+35.6,40.97,+23.6
2013/10,137,119,140,108,-19,-13.77,4,+8.68,+26.9,36.66,+22.4,4,+8.68,+26.9,36.66,+22.4
2013/09,132,138,155.5,128,+8,+6.15,3.68,-3.14,+21.6,32.66,+21.8,3.68,-3.14,+21.6,32.66,+21.8
